iso3c,year,Total_Access,Urban_Access,Rural_Access,Country Name,BEC (toe/m2),BCE (tCO2e/m2),DBE (tCO2e/m2),total_building_stock_m2,Building Energy Consumption (toe),Building Carbon Emissions (tCO2e),Direct Building Emissions (tCO2e)
FIN,2040,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,303999316.6512078,983415.2570345557,13923428.290650103,2520620.638824587
FIN,2041,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,305529705.8134576,988365.9525424786,13993521.421095595,2533309.912439719
FIN,2042,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,307067799.23969644,993341.5707733685,14063967.41341053,2546063.066220871
FIN,2043,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,308613635.7146235,998342.2371928525,14134768.043967253,2558880.4217526917
FIN,2044,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,310167254.2181877,1003368.0778981762,14205925.098080708,2571762.302238748
FIN,2045,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,311728693.9265701,1008419.2196213817,14277440.37005344,2584709.032509674
FIN,2046,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,313312500.74008715,1013542.7172718549,14349980.074540831,2597841.220391012
FIN,2047,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,314904354.43562514,1018692.2459892336,14422888.333096094,2611040.129267396
FIN,2048,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,316504295.897154,1023867.9380301301,14496167.018239962,2624306.098129648
FIN,2049,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,318112366.21636367,1029069.9263231158,14569818.012006925,2637639.467690908
FIN,2050,100,100,100,Finland,0.0032349258803198973,0.04580085390989574,0.008291533897481123,319728606.6937198,1034298.3444721358,14643843.205993574,2651040.5803953875
FJI,2020,49.8,67.7,25.6,Fiji,NA,NA,NA,4406703.698030635,NA,NA,NA
FJI,2021,50.29665954,68.37375334,25.85849381,Fiji,NA,NA,NA,4616993.320894766,NA,NA,NA
FJI,2022,50.7982723,69.0542119,26.11959774,Fiji,NA,NA,NA,4837318.046755292,NA,NA,NA
FJI,2023,51.30488769,69.74144242,26.38333814,Fiji,NA,NA,NA,5068156.754649502,NA,NA,NA
FJI,2024,51.8165556,70.43551228,26.64974163,Fiji,NA,NA,NA,5310011.175909512,NA,NA,NA
FJI,2025,52.33332641,71.13648955,26.91883512,Fiji,NA,NA,NA,5563406.984682714,NA,NA,NA
FJI,2026,52.85525102,71.84444299,27.19064575,Fiji,NA,NA,NA,5814881.741222748,NA,NA,NA
FJI,2027,53.38238083,72.559442,27.46520097,Fiji,NA,NA,NA,6077723.552761808,NA,NA,NA
FJI,2028,53.91476775,73.28155672,27.74252848,Fiji,NA,NA,NA,6352446.228085834,NA,NA,NA
FJI,2029,54.4524642,74.01085795,28.02265629,Fiji,NA,NA,NA,6639586.800946986,NA,NA,NA
FJI,2030,54.99552315,74.74741722,28.30561266,Fiji,NA,NA,NA,6939706.579868709,NA,NA,NA
FJI,2031,55.54399807,75.49130677,28.59142616,Fiji,NA,NA,NA,7238635.059948266,NA,NA,NA
FJI,2032,56.09794298,76.24259953,28.88012564,Fiji,NA,NA,NA,7550439.910977267,NA,NA,NA
FJI,2033,56.65741243,77.00136919,29.17174024,Fiji,NA,NA,NA,7875675.783783164,NA,NA,NA
FJI,2034,57.22246151,77.76769016,29.46629939,Fiji,NA,NA,NA,8214921.220827306,NA,NA,NA
FJI,2035,57.79314587,78.54163759,29.76383282,Fiji,NA,NA,NA,8568779.685339168,NA,NA,NA
FJI,2036,58.36952171,79.32328737,30.06437058,Fiji,NA,NA,NA,8910506.542931505,NA,NA,NA
FJI,2037,58.9516458,80.11271617,30.36794298,Fiji,NA,NA,NA,9265861.624085216,NA,NA,NA
FJI,2038,59.53957546,80.9100014,30.67458069,Fiji,NA,NA,NA,9635388.428596437,NA,NA,NA
FJI,2039,60.13336859,81.71522125,30.98431464,Fiji,NA,NA,NA,10019652.13128207,NA,NA,NA
FJI,2040,60.73308367,82.52845468,31.2971761,Fiji,NA,NA,NA,10419240.446389494,NA,NA,NA
FJI,2041,61.33877976,83.34978144,31.61319666,Fiji,NA,NA,NA,10799082.202102112,NA,NA,NA
FJI,2042,61.95051651,84.17928209,31.93240821,Fiji,NA,NA,NA,11192771.393251618,NA,NA,NA
FJI,2043,62.56835415,85.01703796,32.25484296,Fiji,NA,NA,NA,11600812.839187909,NA,NA,NA
FJI,2044,63.19235355,85.86313121,32.58053348,Fiji,NA,NA,NA,12023729.762854597,NA,NA,NA
FJI,2045,63.82257614,86.71764482,32.90951263,Fiji,NA,NA,NA,12462064.461706784,NA,NA,NA
FJI,2046,64.45908399,87.58066258,33.24181361,Fiji,NA,NA,NA,12875742.137632558,NA,NA,NA
FJI,2047,65.10193979,88.45226914,33.57746998,Fiji,NA,NA,NA,13303151.82562465,NA,NA,NA
FJI,2048,65.75120684,89.33254996,33.91651561,Fiji,NA,NA,NA,13744749.359213272,NA,NA,NA
FJI,2049,66.40694909,90.22159138,34.25898472,Fiji,NA,NA,NA,14201005.70330242,NA,NA,NA
FJI,2050,67.06923111,91.11948057,34.60491188,Fiji,NA,NA,NA,14672407.456455143,NA,NA,NA
FRA,2020,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2569208745.775676,6219959.75,99300000,69000000
FRA,2021,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2635028344.5475383,6379306.574502005,101843929.5926391,70767685.215429
FRA,2022,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2702534151.0242486,6542735.645754703,104453031.16687243,72580656.09782676
FRA,2023,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2771769363.530879,6710351.545312107,107128974.33934234,74440072.80377263
FRA,2024,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2842778287.0742497,6882261.533963981,109873471.49997608,76347125.21146375
FRA,2025,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2915606361.694595,7058575.620374184,112688278.90777855,78303033.6821422
FRA,2026,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2948935176.6646147,7139263.453921992,113976438.66979267,79198129.58928192
FRA,2027,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,2982644979.247331,7220873.64444843,115279323.61519368,80103457.49696237
FRA,2028,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3016740124.5799193,7303416.7355801985,116597102.07017237,81019134.36900195
FRA,2029,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3051225017.5838985,7386903.391470064,117929944.285086,81945278.50625311
FRA,2030,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3086104113.5342336,7471344.39817463,119278022.45645413,82882009.56188655
FRA,2031,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3110742417.7889633,7530992.825350759,120230293.70203406,83543708.61470646
FRA,2032,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3135577425.075804,7591117.463323088,121190167.5260813,84210690.42597795
FRA,2033,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3160610705.7984056,7651722.113981018,122157704.624747,84882997.17127435
FRA,2034,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3185843842.8979297,7712810.6095668,123132966.17875756,85560671.3628829
FRA,2035,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3211278431.9531536,7774386.812917891,124116013.85728367,86243755.85249318
FRA,2036,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3238212139.4223204,7839592.32673686,125157002.51034105,86967101.44223094
FRA,2037,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3265371745.8950806,7905344.733723707,126206722.16709507,87696513.8925434
FRA,2038,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3292759146.0366898,7971648.620793235,127265246.05641833,88432044.08754143
FRA,2039,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3320376250.4033885,8038508.613331736,128332648.02137047,89173743.33811241
FRA,2040,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3348224985.5756755,8105929.375519644,129409002.52434924,89921663.38549948
FRA,2041,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3378272648.541069,8178673.660908524,130570345.6566928,90728638.97594967
FRA,2042,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3408589965.443568,8252070.768547829,131742110.92230934,91542856.53211828
FRA,2043,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3439179356.213334,8326126.556999352,132924391.85157679,92364381.04490231
FRA,2044,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3470043262.4974775,8400846.937400822,134117282.81423391,93193278.0884405
FRA,2045,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3501184147.854955,8476237.873937743,135320879.026913,94029613.8253474
FRA,2046,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3534794548.5597734,8557607.416178742,136619922.08656162,94932272.1447407
FRA,2047,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3568727599.8273253,8639758.083548956,137931435.6007547,95843595.7346634
FRA,2048,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3602986399.01389,8722697.374633858,139255539.28241128,96763667.77931903
FRA,2049,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3637574073.2095075,8806432.860003266,140592353.9936612,97692572.26145642
FRA,2050,100,100,100,France,0.002420963170169389,0.038650031907010385,0.026856517639312353,3672493779.5234227,8890972.182902386,141942001.75687745,98630393.97003569
FSM,2020,13.2,34.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2021,13.32886447,34.43739633,3.736205717,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2022,13.45898696,34.77813097,3.772765719,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2023,13.59037978,35.12223695,3.809683473,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2024,13.72305531,35.46974762,3.846962479,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2025,13.85702608,35.82069667,3.884606272,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2026,13.99230474,36.17511813,3.922618423,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2027,14.12890405,36.53304634,3.961002534,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2028,14.2668369,36.89451601,3.999762247,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2029,14.40611632,37.25956218,4.038901237,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2030,14.54675544,37.62822023,4.078423214,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2031,14.68876756,38.0005259,4.118331927,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2032,14.83216605,38.37651529,4.158631159,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2033,14.97696447,38.75622483,4.199324733,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2034,15.12317648,39.13969135,4.240416507,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2035,15.27081588,39.526952,4.281910378,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2036,15.4198966,39.91804433,4.323810279,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2037,15.57043272,40.31300626,4.366120185,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2038,15.72243844,40.71187607,4.408844108,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2039,15.8759281,41.11469242,4.451986098,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2040,16.03091621,41.52149436,4.495550246,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2041,16.18741738,41.93232134,4.539540684,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2042,16.34544639,42.34721317,4.583961583,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2043,16.50501814,42.76621007,4.628817155,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2044,16.66614772,43.18935266,4.674111654,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2045,16.82885031,43.61668196,4.719849374,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2046,16.99314128,44.04823939,4.766034653,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2047,17.15903613,44.48406679,4.81267187,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2048,17.32655052,44.92420641,4.859765447,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2049,17.49570027,45.36870091,4.907319851,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2050,17.66650134,45.81759338,4.95533959,NA,NA,NA,NA,NA,NA,NA,NA
GAB,2020,89.3,94.6,49.1,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,15378008.572195124,135800,1000000,300000.00000000006
GAB,2021,90.27991522,95.58328375,49.63966727,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,15860082.013507051,140057.09044333137,1031348.2359597303,309404.4707879191
GAB,2022,91.27058334,96.57678787,50.18526613,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,16357267.606807152,144447.63316238226,1063679.1838172479,319103.75514517445
GAB,2023,92.27212236,97.58061859,50.73686177,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,16870039.091401793,148975.81165058116,1097023.6498570042,329107.09495710133
GAB,2024,93.28465155,98.59488325,51.29452009,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,17398885.05748893,153645.9405464959,1131413.406086126,339424.0218258379
GAB,2025,94.30829153,99.6196903,51.85830775,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,17944309.411707323,158462.4697450022,1166881.2205081165,350064.366152435
GAB,2026,95.34316421,100,52.4282921,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,18620548.86430432,164434.1999096423,1210855.6694377197,363256.700831316
GAB,2027,96.38939285,100,53.00454125,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,19322272.707899965,170630.97743859945,1256487.3154536043,376946.19463608135
GAB,2028,97.44710207,100,53.58712406,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,20050441.333347056,177061.28334404086,1303838.6107808605,391151.5832342583
GAB,2029,98.51641785,100,54.17611016,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,20806051.324263994,183733.91824893042,1352974.3611850548,405892.3083555165
GAB,2030,99.59746754,100,54.7715699,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,21590136.820975613,190658.01443170675,1403961.814666471,421188.5443999414
GAB,2031,100,100,55.37357446,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,22435399.734742604,198122.35567918807,1458927.50868327,437678.2526049811
GAB,2032,100,100,55.98219576,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,23313755.04617776,205878.9290178559,1516045.1326793514,454813.5398038055
GAB,2033,100,100,56.59750654,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,24226498.336532306,213939.17545667384,1575398.9356161552,472619.6806848466
GAB,2034,100,100,57.2195803,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,25174975.909606952,222314.9839249059,1637076.464837304,491122.93945119134
GAB,2035,100,100,57.8484914,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,26160586.777560975,231018.7088083841,1701168.6952016505,510350.60856049525
GAB,2036,100,100,58.48431498,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,27165999.959859546,239897.30381729925,1766548.6289933673,529964.5886980103
GAB,2037,100,100,59.12712701,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,28210053.547120553,249117.12421760784,1834441.2681708974,550332.3804512693
GAB,2038,100,100,59.77700431,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,29294232.58143607,258691.28410761178,1904943.1819411768,571482.9545823531
GAB,2039,100,100,60.43402453,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,30420079.178575817,268633.40159140725,1978154.650894015,593446.3952682046
GAB,2040,100,100,61.09826619,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,31589194.721463423,278957.618149018,2054179.809639308,616253.9428917925
GAB,2041,100,100,61.76980865,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,32745586.991529055,289169.47812670405,2129377.600343918,638813.2801031756
GAB,2042,100,100,62.44873215,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,33944311.555724315,299755.1658022884,2207328.172329075,662198.4516987227
GAB,2043,100,100,63.13511783,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,35186918.08121035,310728.3659646366,2288132.2972359103,686439.6891707733
GAB,2044,100,100,63.82904771,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,36475012.9641387,322103.264364547,2371894.435674131,711568.3307022394
GAB,2045,100,100,64.5306047,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,37810261.40634146,333894.56605356996,2458722.872264875,737616.8616794626
GAB,2046,100,100,65.23987263,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,39109970.04981507,345372.02316091256,2543240.2294618012,762972.0688385406
GAB,2047,100,100,65.95693626,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,40454355.52161754,357244.0120607545,2630662.828135159,789198.8484405478
GAB,2048,100,100,66.68188127,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,41844953.56516297,369524.094584243,2721090.53449369,816327.1603481071
GAB,2049,100,100,67.41479428,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,43283352.71426995,382226.29874362366,2814626.64759664,844387.9942789921
GAB,2050,100,100,68.15576288,Gabon,0.008830792320244838,0.06502792577499882,0.019508377732499648,44771196.10780488,395365.1347569789,2911378.0173562514,873413.4052068756
GBR,2020,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2379123325.199149,5305032.91,136900000,81600000
GBR,2021,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2442607716.2870975,5446592.1055346355,140553031.7902762,83777409.74497107
GBR,2022,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2507786121.245247,5591928.658567398,144303540.87244987,86012921.3673624
GBR,2023,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2574703743.043071,5741143.363890282,148154128.3250172,88308085.2543565
GBR,2024,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2643406990.843505,5894339.705897764,152107464.63350475,90664493.16357917
GBR,2025,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2713943512.188936,6051623.930355993,156166291.54252228,93083779.3270257
GBR,2026,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2741498468.817481,6113066.710643902,157751864.4812988,94028868.82157767
GBR,2027,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2769333193.8462853,6175133.326003679,159353535.91046876,94983553.91011141
GBR,2028,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2797450527.7936215,6237830.110299042,160971469.27971438,95947932.01771143
GBR,2029,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2825853340.017845,6301163.461702104,162605829.69823986,96922101.55862947
GBR,2030,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2854544529.010213,6365139.843346296,164256783.95162073,97906161.94632763
GBR,2031,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2867799353.233507,6394695.805400073,165019495.75262293,98360780.52165107
GBR,2032,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2881115725.0569196,6424389.007941007,165785749.13819408,98817510.0779886
GBR,2033,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2894493930.2712703,6454220.0882331235,166555560.5533679,99276360.41749322
GBR,2034,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2907934255.9944215,6484189.686499522,167328946.51953903,99737341.38783336
GBR,2035,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2921436990.677447,6514298.445936132,168105923.63481802,100200462.88240431
GBR,2036,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2937083290.70792,6549186.984795061,169006246.22485965,100737105.1274547
GBR,2037,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2952813387.4129148,6584262.375723143,169911390.660251,101276621.46001813
GBR,2038,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2968627729.5811315,6619525.619441443,170821382.76528308,101819027.27280569
GBR,2039,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,2984526768.4048433,6654977.722030576,171736248.50255373,102364338.04096702
GBR,2040,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3000510957.4927664,6690619.694959406,172656013.97370833,102912569.32253177
GBR,2041,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3020941897.7754745,6736177.152798603,173831655.30977425,103613316.82452579
GBR,2042,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3041511955.470766,6782044.818370326,175015301.7683914,104318835.82396449
GBR,2043,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3062222077.850486,6828224.803926705,176207007.8576696,105029158.81070738
GBR,2044,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3083073218.6365976,6874719.236102518,177406828.4568728,105744318.49584237
GBR,2045,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3104066338.0451064,6921530.25601313,178614818.81894627,106464347.81319225
GBR,2046,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3129230057.0723796,6977640.9906538,180062794.6755763,107327421.8080864
GBR,2047,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3154597770.694589,7034206.597905795,181522508.8308271,108197492.48060986
GBR,2048,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3180171132.6336937,7091230.765282632,182994056.4435051,109074616.55069406
GBR,2049,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3205951810.017875,7148717.210191378,184477533.4438405,109958851.19808172
GBR,2050,100,100,100,United Kingdom,0.0022298267827523957,0.057542204117788015,0.03429834810819213,3231941483.490213,7206669.680174987,185973036.53974044,110850254.06605421
GEO,2020,89.3,97.2,78.9,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,30432373.545614038,178300,2700000,2200000
GEO,2021,90.19995048,98.17252967,79.76571363,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,32316582.417989925,189339.376913571,2867169.476537531,2336212.1660676175
GEO,2022,91.10897052,99.15478994,80.64092612,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,34317451.3684704,201062.2526641575,3044689.18784759,2480857.856764703
GEO,2023,92.0271515,100,81.5257417,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,36442203.361570165,213510.94582316637,3233199.9647927606,2634459.230571879
GEO,2024,92.95458576,100,82.42026573,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,38698508.56891384,226730.3951003115,3433382.315035564,2797570.775214163
GEO,2025,93.89136655,100,83.32460474,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,41094512.05789474,240768.32156848419,3645958.879612492,2970781.309313882
GEO,2026,94.83758805,100,84.23886641,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,42952870.208948344,251656.24188913274,3810834.8463301086,3105124.689602311
GEO,2027,95.79334542,100,85.16315963,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,44895266.22405353,263036.53100704047,3983166.762305156,3245543.287804201
GEO,2028,96.75873476,100,86.09759447,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,46925500.42694788,274931.45460981125,4163291.7972321394,3392311.8347817427
GEO,2029,97.73385312,100,87.04228219,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,49047544.99795611,287364.28527428955,4351562.368146841,3545717.4851566856
GEO,2030,98.71879857,100,87.9973353,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,51265551.745614044,300359.3479996682,4548346.828934965,3706060.3791321935
GEO,2031,99.71367013,100,88.96286752,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,53111871.60303667,311176.73725407623,4712154.742490217,3839533.493880918
GEO,2032,100,100,89.93899385,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,55024686.346398085,322383.7128858042,4881862.169330742,3977813.6194546786
GEO,2033,100,100,90.92583052,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,57006390.777356416,333994.3057799228,5057681.579393111,4121073.8795054974
GEO,2034,100,100,91.92349504,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,59059465.94593162,346023.05214136845,5239833.094681407,4269493.632703369
GEO,2035,100,100,92.93210623,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,61186482.256725155,358485.01169394975,5428544.7648551,4423258.697289341
GEO,2036,100,100,93.95178419,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,62813918.934861355,368019.9879677115,5572933.076347847,4540908.432579727
GEO,2037,100,100,94.98265036,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,64484642.13713913,377808.5753258297,5721161.824900393,4661687.412881802
GEO,2038,100,100,96.02482748,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,66199803.197553456,387857.5193102186,5873333.15837123,4785678.869783964
GEO,2039,100,100,97.07843968,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,67960584.07325506,398173.744880565,6029551.941545291,4912968.248666533
GEO,2040,100,100,98.14361241,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,69768198.15906434,408764.36118647724,6189925.828398703,5043643.267584127
GEO,2041,100,100,99.22047253,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,71056751.04617845,416313.8538157026,6304247.926541767,5136794.606811809
GEO,2042,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,72369102.2910931,424002.7784609512,6420681.446127696,5231666.363511455
GEO,2043,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,73705691.42705503,431833.7103001918,6539265.383121245,5328290.3121728655
GEO,2044,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,75066966.10507587,439809.2720725037,6660039.453705888,5426698.8141307235
GEO,2045,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,76453382.24385965,447932.1349564858,6783044.107585596,5526924.828403078
GEO,2046,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,77435878.78361225,453688.4763991051,6870212.486133392,5597950.914627208
GEO,2047,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,78431001.31089205,459518.79214322683,6958501.0588149885,5669889.751627028
GEO,2048,100,100,100,Georgia,0.005858892331639932,0.08872130844322948,0.07229143650929809,79438912.08129452,465424.0328269152,7047924.22115912,5742753.0690926155
