"","Country Name","iso3c","Population","year","Average household size (number of members)","gdp_ppp","GDP","average_household_size","num_households","gdp_per_capita","avg_m2_capita","residential_building_stock_m2","total_building_stock_m2"
"2960","Malaysia","MYS",37847164,2034,4.57,1435.56875148237,1435568751482.37,4.57,8281655.14223195,37930.6822429911,37.9306822429911,1435568751.48237,2871137502.96475
"2961","Malaysia","MYS",38109999,2035,4.57,1481.535242663,1481535242663,4.57,8339168.27133479,38875.2369860466,38.8752369860466,1481535242.663,2963070485.326
"2962","Malaysia","MYS",38362771,2036,4.57,1520.83398967366,1520833989673.66,4.57,8394479.43107221,39643.4863809411,39.6434863809411,1520833989.67366,3041667979.34733
"2963","Malaysia","MYS",38605692,2037,4.57,1561.17516312963,1561175163129.63,4.57,8447635.01094092,40438.9892332362,40.4389892332362,1561175163.12963,3122350326.25927
"2964","Malaysia","MYS",38838995,2038,4.57,1602.58641411337,1602586414113.37,4.57,8498685.99562363,41262.3038807612,41.2623038807612,1602586414.11337,3205172828.22673
"2965","Malaysia","MYS",39063349,2039,4.57,1645.0961271714,1645096127171.4,4.57,8547778.77461707,42113.5455429436,42.1135455429436,1645096127.1714,3290192254.3428
"2966","Malaysia","MYS",39279459,2040,4.57,1688.73343977,1688733439770,4.57,8595067.61487965,42992.787649392,42.992787649392,1688733439.77,3377466879.54
"2967","Malaysia","MYS",39487920,2041,4.57,1726.67400046728,1726674000467.28,4.57,8640682.71334792,43726.6384369519,43.7266384369519,1726674000.46728,3453348000.93456
"2968","Malaysia","MYS",39688220,2042,4.57,1765.46696694521,1765466966945.21,4.57,8684512.03501094,44483.4000352046,44.4834000352046,1765466966.94521,3530933933.89041
"2969","Malaysia","MYS",39880624,2043,4.57,1805.13149009668,1805131490096.68,4.57,8726613.56673961,45263.3712575983,45.2633712575983,1805131490.09668,3610262980.19337
"2970","Malaysia","MYS",40066400,2044,4.57,1845.68715107531,1845687151075.31,4.57,8767264.7702407,46065.7096987828,46.0657096987828,1845687151.07531,3691374302.15063
"2971","Malaysia","MYS",40244776,2045,4.57,1887.153970962,1887153970962,4.57,8806296.71772429,46891.8989873866,46.8918989873866,1887153970.962,3774307941.924
"2972","Malaysia","MYS",40415981,2046,4.57,1924.02342193789,1924023421937.9,4.57,8843759.51859956,47605.5108482433,47.6055108482433,1924023421.9379,3848046843.87579
"2973","Malaysia","MYS",40580199,2047,4.57,1961.61319379708,1961613193797.08,4.57,8879693.43544858,48339.171372646,48.339171372646,1961613193.79708,3923226387.59416
"2974","Malaysia","MYS",40737582,2048,4.57,1999.93735949592,1999937359495.92,4.57,8914131.72866521,49093.1778792349,49.0931778792349,1999937359.49592,3999874718.99183
"2975","Malaysia","MYS",40888501,2049,4.57,2039.01026693505,2039010266935.05,4.57,8947155.57986871,49867.5719839926,49.8675719839926,2039010266.93505,4078020533.87011
"2976","Malaysia","MYS",41032433,2050,4.57,2078.846544331,2078846544331,4.57,8978650.54704595,50663.4969544945,50.6634969544945,2078846544.331,4157693088.662
"2977","Maldives","MDV",511718,2028,5.4,15.3568577620159,15356857762.0159,5.4,94762.5925925926,30010.3919776437,30.0103919776437,15356857.7620159,30713715.5240318
"2978","Maldives","MDV",511725,2029,5.4,16.223224339783,16223224339.783,5.4,94763.8888888889,31703.0130241496,31.7030130241496,16223224.339783,32446448.6795659
"2979","Maldives","MDV",512284,2027,5.4,14.5367576372887,14536757637.2887,5.4,94867.4074074074,28376.3647455097,28.3763647455097,14536757.6372887,29073515.2745774
"2980","Maldives","MDV",512683,2030,5.4,17.138467521,17138467521,5.4,94941.2962962963,33428.9756457694,33.4289756457694,17138467.521,34276935.042
"2981","Maldives","MDV",513362,2026,5.4,13.7604532046881,13760453204.6881,5.4,95067.037037037,26804.5807922833,26.8045807922833,13760453.2046881,27520906.4093762
"2982","Maldives","MDV",514438,2020,5.4,6.841493802,6841493802,5.4,95266.2962962963,13298.9666432106,13.2989666432106,6841493.802,13682987.604
"2983","Maldives","MDV",514714,2031,5.4,17.9456391100729,17945639110.0728,5.4,95317.4074074074,34865.2632531325,34.8652632531325,17945639.1100728,35891278.2201457
"2984","Maldives","MDV",515223,2025,5.4,13.025605649,13025605649,5.4,95411.6666666667,25281.491022334,25.281491022334,13025605.649,26051211.298
"2985","Maldives","MDV",517587,2032,5.4,18.7908261152503,18790826115.2503,5.4,95849.4444444444,36304.6717078488,36.3046717078488,18790826.1152503,37581652.2305006
"2986","Maldives","MDV",517887,2024,5.4,11.451662184276,11451662184.276,5.4,95905,22112.2796754428,22.1122796754427,11451662.184276,22903324.368552
"2987","Maldives","MDV",520779,2033,5.4,19.6758189512115,19675818951.2115,5.4,96440.5555555555,37781.5137538409,37.7815137538409,19675818.9512115,39351637.902423
"2988","Maldives","MDV",521021,2023,5.4,10.0679055021787,10067905502.1787,5.4,96485.3703703704,19323.4159509477,19.3234159509477,10067905.5021787,20135811.0043575
"2989","Maldives","MDV",521457,2021,5.4,7.78180484901926,7781804849.01926,5.4,96566.1111111111,14923.1956786835,14.9231956786835,7781804.84901926,15563609.6980385
"2990","Maldives","MDV",523787,2022,5.4,8.85135446450554,8851354464.50554,5.4,96997.5925925926,16898.7669883093,16.8987669883093,8851354.46450554,17702708.9290111
"2991","Maldives","MDV",523920,2034,5.4,20.6024923559193,20602492355.9193,5.4,97022.2222222222,39323.7371276517,39.3237371276517,20602492.3559193,41204984.7118386
"2992","Maldives","MDV",526981,2035,5.4,21.572809362,21572809362,5.4,97589.0740740741,40936.5980215606,40.9365980215605,21572809.362,43145618.724
"2993","Maldives","MDV",529986,2036,5.4,22.4159602527431,22415960252.7431,5.4,98145.5555555555,42295.3818643192,42.2953818643192,22415960.2527431,44831920.5054862
"2994","Maldives","MDV",532965,2037,5.4,23.2920648220095,23292064822.0095,5.4,98697.2222222222,43702.8037901354,43.7028037901354,23292064.8220095,46584129.644019
"2995","Maldives","MDV",535943,2038,5.4,24.2024110301634,24202411030.1634,5.4,99248.7037037037,45158.5542308853,45.1585542308853,24202411.0301634,48404822.0603268
"2996","Maldives","MDV",538923,2039,5.4,25.1483371761645,25148337176.1645,5.4,99800.5555555555,46664.0636531832,46.6640636531832,25148337.1761645,50296674.3523289
"2997","Maldives","MDV",541917,2040,5.4,26.131233865,26131233865,5.4,100355,48219.9928494585,48.2199928494585,26131233.865,52262467.73
"2998","Maldives","MDV",544920,2041,5.4,26.9669671773504,26966967177.3504,5.4,100911.111111111,49487.9380043868,49.4879380043868,26966967.1773504,53933934.3547009
"2999","Maldives","MDV",547913,2042,5.4,27.8294290465299,27829429046.5299,5.4,101465.37037037,50791.6932916902,50.7916932916902,27829429.0465299,55658858.0930597
"3000","Maldives","MDV",550899,2043,5.4,28.7194743095295,28719474309.5295,5.4,102018.333333333,52132.0138710171,52.1320138710171,28719474.3095295,57438948.6190589
"3001","Maldives","MDV",553876,2044,5.4,29.6379851428742,29637985142.8742,5.4,102569.62962963,53510.1451279242,53.5101451279242,29637985.1428742,59275970.2857483
"3002","Maldives","MDV",556821,2045,5.4,30.585871937,30585871937,5.4,103115,54929.4511826961,54.929451182696,30585871.937,61171743.874
"3003","Maldives","MDV",559692,2046,5.4,31.3913027847302,31391302784.7302,5.4,103646.666666667,56086.7455399224,56.0867455399224,31391302.7847302,62782605.5694605
"3004","Maldives","MDV",562457,2047,5.4,32.217943387468,32217943387.468,5.4,104158.703703704,57280.7225929591,57.2807225929591,32217943.387468,64435886.774936
"3005","Maldives","MDV",565094,2048,5.4,33.0663522707636,33066352270.7636,5.4,104647.037037037,58514.7820907028,58.5147820907028,33066352.2707636,66132704.5415272
"3006","Maldives","MDV",567593,2049,5.4,33.9371026680596,33937102668.0596,5.4,105109.814814815,59791.2635780562,59.7912635780562,33937102.6680596,67874205.3361193
"3007","Maldives","MDV",569909,2050,5.4,34.830782908,34830782908,5.4,105538.703703704,61116.3938593705,61.1163938593705,34830782.908,69661565.816
"3008","Mali","MLI",21224040,2020,5.81,44.359286574,44359286574,5.81,3653018.93287435,2090.04914116257,2.09004914116257,44359286.574,88718573.148
"3009","Mali","MLI",21904983,2021,5.81,46.2319283736386,46231928373.6386,5.81,3770220.82616179,2110.5667314893,2.1105667314893,46231928.3736386,92463856.7472772
"3010","Mali","MLI",22593590,2022,5.81,48.1836243596853,48183624359.6853,5.81,3888741.82444062,2132.62364943709,2.13262364943709,48183624.3596853,96367248.7193707
"3011","Mali","MLI",23293698,2023,5.81,50.2177118304905,50217711830.4905,5.81,4009242.34079174,2155.84969936893,2.15584969936893,50217711.8304905,100435423.660981
"3012","Mali","MLI",24015789,2024,5.81,52.3376689695465,52337668969.5465,5.81,4133526.5060241,2179.30249843328,2.17930249843328,52337668.9695465,104675337.939093
"3013","Mali","MLI",24758658,2025,5.81,54.547120793,54547120793,5.81,4261386.91910499,2203.15336933852,2.20315336933852,54547120.793,109094241.586
"3014","Mali","MLI",25518081,2026,5.81,57.7672552900582,57767255290.0582,5.81,4392096.55765921,2263.77740904805,2.26377740904805,57767255.2900582,115534510.580116
"3015","Mali","MLI",26292781,2027,5.81,61.1774871933296,61177487193.3296,5.81,4525435.62822719,2326.77886729934,2.32677886729934,61177487.1933296,122354974.386659
"3016","Mali","MLI",27083625,2028,5.81,64.7890387122846,64789038712.2846,5.81,4661553.35628227,2392.18489815468,2.39218489815468,64789038.7122846,129578077.424569
"3017","Mali","MLI",27890510,2029,5.81,68.6137945482598,68613794548.2598,5.81,4800432.01376936,2460.11258124214,2.46011258124214,68613794.5482598,137227589.09652
"3018","Mali","MLI",28712294,2030,5.81,72.664341004,72664341004,5.81,4941875.04302926,2530.77448301414,2.53077448301414,72664341.004,145328682.008
"3019","Mali","MLI",29550408,2031,5.81,77.2220424533512,77222042453.3512,5.81,5086128.74354561,2613.23100694079,2.61323100694079,77222042.4533512,154444084.906702
"3020","Mali","MLI",30404609,2032,5.81,82.0656151046482,82065615104.6482,5.81,5233151.2908778,2699.11759446235,2.69911759446235,82065615.1046482,164131230.209296
"3021","Mali","MLI",31272674,2033,5.81,87.2129895628265,87212989562.8265,5.81,5382560.06884682,2788.79220762595,2.78879220762595,87212989.5628265,174425979.125653
"3022","Mali","MLI",32155238,2034,5.81,92.6832210882299,92683221088.2299,5.81,5534464.37177281,2882.36775259539,2.88236775259539,92683221.0882299,185366442.17646
"3023","Mali","MLI",33051142,2035,5.81,98.496560138,98496560138,5.81,5688664.71600689,2980.12577411092,2.98012577411092,98496560.138,196993120.276
"3024","Mali","MLI",33959625,2036,5.81,104.811632594186,104811632594.186,5.81,5845030.12048193,3086.36012895272,3.08636012895272,104811632.594186,209623265.188372
"3025","Mali","MLI",34881647,2037,5.81,111.531593709133,111531593709.133,5.81,6003725.81755594,3197.4291153492,3.1974291153492,111531593.709133,223063187.418266
"3026","Mali","MLI",35811410,2038,5.81,118.682402777391,118682402777.391,5.81,6163753.87263339,3314.09466361116,3.31409466361116,118682402.777391,237364805.554783
"3027","Mali","MLI",36745659,2039,5.81,126.291683464589,126291683464.589,5.81,6324554.04475043,3436.91437033661,3.43691437033661,126291683.464589,252583366.929177
"3028","Mali","MLI",37687790,2040,5.81,134.388830518,134388830518,5.81,6486710.84337349,3565.84534455324,3.56584534455324,134388830.518,268777661.036
"3029","Mali","MLI",38640264,2041,5.81,142.949732872302,142949732872.302,5.81,6650647.84853701,3699.50197214756,3.69950197214756,142949732.872302,285899465.744605
"3030","Mali","MLI",39601808,2042,5.81,152.055985973667,152055985973.667,5.81,6816145.95524957,3839.62232162904,3.83962232162904,152055985.973667,304111971.947335
"3031","Mali","MLI",40569803,2043,5.81,161.74233001945,161742330019.45,5.81,6982754.38898451,3986.76646321033,3.98676646321033,161742330.01945,323484660.0389
"3032","Mali","MLI",41544497,2044,5.81,172.045718243878,172045718243.878,5.81,7150515.83476764,4141.23965067812,4.14123965067812,172045718.243878,344091436.487756
"3033","Mali","MLI",42526196,2045,5.81,183.005457894,183005457894,5.81,7319482.96041308,4303.35828518497,4.30335828518497,183005457.894,366010915.788
"3034","Mali","MLI",43508588,2046,5.81,194.331796665694,194331796665.694,5.81,7488569.36316695,4466.51582132921,4.46651582132921,194331796.665694,388663593.331389
"3035","Mali","MLI",44489503,2047,5.81,206.359130650578,206359130650.578,5.81,7657401.54905336,4638.37797087951,4.63837797087951,206359130.650578,412718261.301156
"3036","Mali","MLI",45473455,2048,5.81,219.130844944119,219130844944.119,5.81,7826756.45438899,4818.87388904403,4.81887388904403,219130844.944119,438261689.888237
"3037","Mali","MLI",46457488,2049,5.81,232.693009776395,232693009776.395,5.81,7996125.30120482,5008.72991187977,5.00872991187977,232693009.776395,465386019.552791
"3038","Mali","MLI",47439802,2050,5.81,247.094546697,247094546697,5.81,8165198.2788296,5208.59144178131,5.20859144178131,247094546.697,494189093.394
"3039","Malta","MLT",511019,2050,2.67,43.071383853,43071383853,2.67,191392.883895131,84285.2885176481,84.2852885176481,43071383.853,86142767.706
"3040","Malta","MLT",512368,2049,2.67,42.558362364159,42558362364.159,2.67,191898.127340824,83062.1006076863,83.0621006076863,42558362.364159,85116724.7283181
"3041","Malta","MLT",513657,2048,2.67,42.0514514532579,42051451453.2579,2.67,192380.898876405,81866.7933139389,81.8667933139389,42051451.4532579,84102902.9065158
"3042","Malta","MLT",514975,2047,2.67,41.5505783374531,41550578337.4531,2.67,192874.531835206,80684.6513664802,80.6846513664802,41550578.3374531,83101156.6749063
"3043","Malta","MLT",515332,2020,2.67,21.059800925,21059800925,2.67,193008.239700375,40866.4723421018,40.8664723421018,21059800.925,42119601.85
"3044","Malta","MLT",516310,2046,2.67,41.0556711008146,41055671100.8146,2.67,193374.531835206,79517.4819407229,79.5174819407229,41055671.1008146,82111342.2016293
"3045","Malta","MLT",517660,2045,2.67,40.566658684,40566658684,2.67,193880.149812734,78365.4496851215,78.3654496851215,40566658.684,81133317.368
"3046","Malta","MLT",518536,2021,2.67,22.0676189218478,22067618921.8479,2.67,194208.239700375,42557.5445520617,42.5575445520617,22067618.9218479,44135237.8436957
"3047","Malta","MLT",519024,2044,2.67,39.9712446738876,39971244673.8876,2.67,194391.011235955,77012.3244279409,77.0123244279409,39971244.6738876,79942489.3477751
"3048","Malta","MLT",520404,2043,2.67,39.3845698070751,39384569807.0751,2.67,194907.865168539,75680.7591930021,75.6807591930021,39384569.8070751,78769139.6141501
"3049","Malta","MLT",521790,2042,2.67,38.8065058154594,38806505815.4594,2.67,195426.966292135,74371.8848875207,74.3718848875207,38806505.8154594,77613011.6309188
"3050","Malta","MLT",523134,2041,2.67,38.2369263135827,38236926313.5827,2.67,195930.337078652,73092.0305573385,73.0920305573385,38236926.3135827,76473852.6271654
"3051","Malta","MLT",523417,2022,2.67,23.1236661074894,23123666107.4894,2.67,196036.329588015,44178.2863519707,44.1782863519707,23123666.1074894,46247332.2149789
"3052","Malta","MLT",524434,2040,2.67,37.675706771,37675706771,2.67,196417.228464419,71840.7021112285,71.8407021112285,37675706.771,75351413.542
"3053","Malta","MLT",524909,2023,2.67,24.2302504925566,24230250492.5566,2.67,196595.131086142,46160.8592966717,46.1608592966717,24230250.4925566,48460500.9851133
"3054","Malta","MLT",525667,2039,2.67,36.9974751166784,36997475116.6784,2.67,196879.026217228,70381.9625669452,70.3819625669452,36997475.1166784,73994950.2333568
"3055","Malta","MLT",526267,2024,2.67,25.3897905376642,25389790537.6642,2.67,197103.745318352,48245.0743399532,48.2450743399532,25389790.5376642,50779581.0753283
"3056","Malta","MLT",526811,2038,2.67,36.3314528730447,36331452873.0447,2.67,197307.490636704,68964.871411274,68.964871411274,36331452.8730447,72662905.7460894
"3057","Malta","MLT",527492,2025,2.67,26.604820439,26604820439,2.67,197562.546816479,50436.4434702327,50.4364434702327,26604820.439,53209640.878
"3058","Malta","MLT",527861,2037,2.67,35.6774202483678,35677420248.3678,2.67,197700.74906367,67588.6649105878,67.5886649105879,35677420.2483678,71354840.4967356
"3059","Malta","MLT",528563,2026,2.67,27.3823090001877,27382309000.1877,2.67,197963.670411985,51805.1944615641,51.8051944615641,27382309.0001877,54764618.0003754
"3060","Malta","MLT",528795,2036,2.67,35.0351614075701,35035161407.5701,2.67,198050.561797753,66254.7138448171,66.2547138448171,35035161.4075701,70070322.8151402
"3061","Malta","MLT",529462,2027,2.67,28.1825185740642,28182518574.0642,2.67,198300.374531835,53228.5953931807,53.2285953931807,28182518.5740643,56365037.1481285
"3062","Malta","MLT",529598,2035,2.67,34.404464401,34404464401,2.67,198351.310861423,64963.3578695539,64.9633578695539,34404464.401,68808928.802
"3063","Malta","MLT",530188,2028,2.67,29.0061131503567,29006113150.3567,2.67,198572.284644195,54709.1091280012,54.7091091280012,29006113.1503567,58012226.3007134
"3064","Malta","MLT",530241,2034,2.67,33.6351711825514,33635171182.5514,2.67,198592.134831461,63433.7427368903,63.4337427368903,33635171.1825514,67270342.3651029
"3065","Malta","MLT",530702,2029,2.67,29.8537761229607,29853776122.9607,2.67,198764.794007491,56253.3702962505,56.2533702962505,29853776.1229607,59707552.2459215
"3066","Malta","MLT",530721,2033,2.67,32.8830795705297,32883079570.5297,2.67,198771.91011236,61959.2583872311,61.9592583872311,32883079.5705297,65766159.1410593
"3067","Malta","MLT",531014,2030,2.67,30.726210857,30726210857,2.67,198881.647940075,57863.2782883314,57.8632782883314,30726210.857,61452421.714
"3068","Malta","MLT",531015,2032,2.67,32.1478049323179,32147804932.3179,2.67,198882.02247191,60540.2953444214,60.5402953444214,32147804.9323179,64295609.8646359
"3069","Malta","MLT",531117,2031,2.67,31.4289712357898,31428971235.7898,2.67,198920.224719101,59175.2311369997,59.1752311369997,31428971.2357898,62857942.4715797
"3070","Mauritania","MRT",4498604,2020,5.77,23.632985458,23632985458,5.77,779654.072790295,5253.40426896877,5.25340426896877,23632985.458,47265970.916
"3071","Mauritania","MRT",4614974,2021,5.77,24.7821288703078,24782128870.3078,5.77,799822.183708839,5369.93900080647,5.36993900080647,24782128.8703078,49564257.7406156
"3072","Mauritania","MRT",4736139,2022,5.77,25.9871488702096,25987148870.2096,5.77,820821.317157712,5486.99032486369,5.48699032486369,25987148.8702096,51974297.7404192
"3073","Mauritania","MRT",4862989,2023,5.77,27.2507624319382,27250762431.9382,5.77,842805.719237435,5603.70636905372,5.60370636905372,27250762.4319382,54501524.8638764
"3074","Mauritania","MRT",4993922,2024,5.77,28.5758186413909,28575818641.3909,5.77,865497.746967071,5722.11953678709,5.72211953678709,28575818.6413909,57151637.2827817
"3075","Mauritania","MRT",5128141,2025,5.77,29.96530512,29965305120,5.77,888759.272097054,5843.30756896115,5.84330756896115,29965305.12,59930610.24
"3076","Mauritania","MRT",5264526,2026,5.77,31.5321241758066,31532124175.8066,5.77,912396.187175043,5989.54667064169,5.98954667064169,31532124.1758066,63064248.3516132
"3077","Mauritania","MRT",5403200,2027,5.77,33.1808687098891,33180868709.8891,5.77,936429.809358752,6140.96622554951,6.14096622554951,33180868.7098891,66361737.4197782
"3078","Mauritania","MRT",5543997,2028,5.77,34.9158224230142,34915822423.0142,5.77,960831.36915078,6297.9511754812,6.2979511754812,34915822.4230142,69831644.8460285
"3079","Mauritania","MRT",5686445,2029,5.77,36.7414930011197,36741493001.1197,5.77,985519.064124783,6461.24125022219,6.46124125022219,36741493.0011197,73482986.0022395
"3080","Mauritania","MRT",5830563,2030,5.77,38.662623827,38662623827,5.77,1010496.18717504,6631.02754005059,6.63102754005059,38662623.827,77325247.654
"3081","Mauritania","MRT",5976298,2031,5.77,40.6912838240778,40691283824.0778,5.77,1035753.55285962,6808.7775783734,6.8087775783734,40691283.8240778,81382567.6481556
"3082","Mauritania","MRT",6123818,2032,5.77,42.8263892968211,42826389296.8211,5.77,1061320.27729636,6993.41314467888,6.99341314467888,42826389.2968211,85652778.5936422
"3083","Mauritania","MRT",6273096,2033,5.77,45.073525527784,45073525527.784,5.77,1087191.68110919,7185.21213891577,7.18521213891577,45073525.527784,90147051.055568
"3084","Mauritania","MRT",6424061,2034,5.77,47.4385708639368,47438570863.9368,5.77,1113355.4592721,7384.51438489405,7.38451438489405,47438570.8639368,94877141.7278737
"3085","Mauritania","MRT",6576462,2035,5.77,49.927712094,49927712094,5.77,1139768.11091854,7591.88026844829,7.59188026844829,49927712.094,99855424.188
"3086","Mauritania","MRT",6729985,2036,5.77,52.5164371065569,52516437106.5569,5.77,1166375.21663778,7803.35128630405,7.80335128630405,52516437.1065569,105032874.213114
"3087","Mauritania","MRT",6884282,2037,5.77,55.2393861183634,55239386118.3634,5.77,1193116.4644714,8023.98654185919,8.02398654185919,55239386.1183635,110478772.236727
"3088","Mauritania","MRT",7038820,2038,5.77,58.1035185715724,58103518571.5724,5.77,1219899.48006932,8254.72431054813,8.25472431054813,58103518.5715724,116207037.143145
"3089","Mauritania","MRT",7193387,2039,5.77,61.1161547516683,61116154751.6683,5.77,1246687.52166378,8496.15831202579,8.49615831202579,61116154.7516683,122232309.503337
"3090","Mauritania","MRT",7348229,2040,5.77,64.284994497,64284994497,5.77,1273523.22357019,8748.36569423735,8.74836569423734,64284994.497,128569988.994
"3091","Mauritania","MRT",7503613,2041,5.77,67.5186811036839,67518681103.6839,5.77,1300452.85961872,8998.15610209161,8.99815610209161,67518681.1036839,135037362.207368
"3092","Mauritania","MRT",7659504,2042,5.77,70.9150297616298,70915029761.6298,5.77,1327470.36395147,9258.43628538216,9.25843628538216,70915029.7616298,141830059.52326
"3093","Mauritania","MRT",7816017,2043,5.77,74.4822227550659,74482222755.0659,5.77,1354595.66724437,9529.43458990249,9.52943458990249,74482222.7550659,148964445.510132
"3094","Mauritania","MRT",7972905,2044,5.77,78.2288539563853,78228853956.3853,5.77,1381785.96187175,9811.83821409953,9.81183821409953,78228853.9563853,156457707.912771
"3095","Mauritania","MRT",8129917,2045,5.77,82.16394953,82163949530,5.77,1408997.74696707,10106.370031822,10.106370031822,82163949.53,164327899.06
"3096","Mauritania","MRT",8286960,2046,5.77,86.1256294444375,86125629444.4375,5.77,1436214.90467938,10392.9099988943,10.3929099988943,86125629.4444374,172251258.888875
"3097","Mauritania","MRT",8443897,2047,5.77,90.2783287516163,90278328751.6163,5.77,1463413.6915078,10691.5478423785,10.6915478423785,90278328.7516163,180556657.503233
"3098","Mauritania","MRT",8600535,2048,5.77,94.6312577888661,94631257788.8661,5.77,1490560.65857886,11002.9501407606,11.0029501407606,94631257.7888661,189262515.577732
"3099","Mauritania","MRT",8757322,2049,5.77,99.1940709861944,99194070986.1944,5.77,1517733.44887348,11326.9868329832,11.3269868329832,99194070.9861944,198388141.972389
"3100","Mauritania","MRT",8914673,2050,5.77,103.976888279,103976888279,5.77,1545003.98613518,11663.5672759954,11.6635672759954,103976888.279,207953776.558
"3101","Mauritius","MUS",1186505,2050,3.48,52.800814052,52800814052,3.48,340949.712643678,44501.130675387,44.501130675387,52800814.052,105601628.104
"3102","Mauritius","MUS",1193210,2049,3.48,51.9073322349702,51907332234.9702,3.48,342876.436781609,43502.260486394,43.502260486394,51907332.2349702,103814664.46994
"3103","Mauritius","MUS",1199676,2048,3.48,51.0289696878171,51028969687.8171,3.48,344734.482758621,42535.6260255412,42.5356260255412,51028969.6878171,102057939.375634
"3104","Mauritius","MUS",1205996,2047,3.48,50.1654705661383,50165470566.1383,3.48,346550.574712644,41596.7138913714,41.5967138913714,50165470.5661383,100330941.132277
"3105","Mauritius","MUS",1212143,2046,3.48,49.3165833548645,49316583354.8645,3.48,348316.954022989,40685.4499468004,40.6854499468004,49316583.3548645,98633166.709729
"3106","Mauritius","MUS",1218125,2045,3.48,48.482060795,48482060795,3.48,350035.91954023,39800.5629923037,39.8005629923037,48482060.795,96964121.59
"3107","Mauritius","MUS",1223842,2044,3.48,47.5715919537458,47571591953.7458,3.48,351678.735632184,38870.6973234664,38.8706973234664,47571591.9537458,95143183.9074916
"3108","Mauritius","MUS",1229239,2043,3.48,46.6782212617307,46678221261.7307,3.48,353229.597701149,37973.2674131969,37.9732674131969,46678221.2617307,93356442.5234614
"3109","Mauritius","MUS",1234335,2042,3.48,45.801627624268,45801627624.268,3.48,354693.965517241,37106.3184826388,37.1063184826388,45801627.624268,91603255.248536
"3110","Mauritius","MUS",1239085,2041,3.48,44.9414959766684,44941495976.6684,3.48,356058.908045977,36269.9055970078,36.2699055970078,44941495.9766685,89882991.9533369
"3111","Mauritius","MUS",1243459,2040,3.48,44.097517171,44097517171,3.48,357315.804597701,35463.5875979827,35.4635875979827,44097517.171,88195034.342
"3112","Mauritius","MUS",1247453,2039,3.48,43.1785106383206,43178510638.3206,3.48,358463.505747126,34613.3366454052,34.6133366454051,43178510.6383206,86357021.2766412
"3113","Mauritius","MUS",1251096,2038,3.48,42.2786564992745,42278656499.2745,3.48,359510.344827586,33793.2952381548,33.7932952381547,42278656.4992745,84557312.9985489
"3114","Mauritius","MUS",1254359,2037,3.48,41.3975556117784,41397555611.7784,3.48,360447.988505747,33002.9565792396,33.0029565792396,41397555.6117784,82795111.2235568
"3115","Mauritius","MUS",1257282,2036,3.48,40.5348171519995,40534817151.9995,3.48,361287.931034483,32240.0361669057,32.2400361669057,40534817.1519995,81069634.303999
"3116","Mauritius","MUS",1259872,2035,3.48,39.690058441,39690058441,3.48,362032.183908046,31503.2467115707,31.5032467115707,39690058.441,79380116.882
"3117","Mauritius","MUS",1262097,2034,3.48,38.7641903708289,38764190370.8289,3.48,362671.551724138,30714.1133928921,30.7141133928921,38764190.3708289,77528380.7416578
"3118","Mauritius","MUS",1262523,2022,3.48,26.9223728724945,26922372872.4945,3.48,362793.965517241,21324.2632985653,21.3242632985653,26922372.8724945,53844745.744989
"3119","Mauritius","MUS",1263939,2023,3.48,28.1543314756112,28154331475.6112,3.48,363200.862068966,22275.0714042459,22.2750714042459,28154331.4756112,56308662.9512223
"3120","Mauritius","MUS",1263944,2033,3.48,37.8599204468192,37859920446.8192,3.48,363202.298850575,29953.795774828,29.953795774828,37859920.4468192,75719840.8936383
"3121","Mauritius","MUS",1265199,2024,3.48,29.4426640843543,29442664084.3543,3.48,363562.931034483,23271.1724277006,23.2711724277006,29442664.0843543,58885328.1687086
"3122","Mauritius","MUS",1265464,2032,3.48,36.9767448391784,36976744839.1784,3.48,363639.08045977,29219.9105143871,29.2199105143871,36976744.8391784,73953489.6783568
"3123","Mauritius","MUS",1266014,2020,3.48,24.617818517,24617818517,3.48,363797.126436782,19445.1392456955,19.4451392456955,24617818.517,49235637.034
"3124","Mauritius","MUS",1266284,2025,3.48,30.789950354,30789950354,3.48,363874.712643678,24315.2012929169,24.3152012929169,30789950.354,61579900.708
"3125","Mauritius","MUS",1266334,2021,3.48,25.7443214985766,25744321498.5766,3.48,363889.08045977,20329.8035893979,20.3298035893979,25744321.4985766,51488642.9971532
"3126","Mauritius","MUS",1266603,2031,3.48,36.1141714711812,36114171471.1812,3.48,363966.379310345,28512.6211379423,28.5126211379423,36114171.4711812,72228342.9423623
"3127","Mauritius","MUS",1267075,2026,3.48,31.6382546977994,31638254697.7994,3.48,364102.011494253,24969.5201134892,24.9695201134892,31638254.6977994,63276509.3955987
"3128","Mauritius","MUS",1267403,2030,3.48,35.271719745,35271719745,3.48,364196.264367816,27829.916565607,27.829916565607,35271719.745,70543439.49
"3129","Mauritius","MUS",1267592,2027,3.48,32.5099309617037,32509930961.7037,3.48,364250.574712644,25646.9991619572,25.6469991619572,32509930.9617037,65019861.9234073
"3130","Mauritius","MUS",1267823,2029,3.48,34.325992701623,34325992701.623,3.48,364316.954022989,27074.7515241662,27.0747515241662,34325992.701623,68651985.4032461
"3131","Mauritius","MUS",1267891,2028,3.48,33.4056230733945,33405623073.3945,3.48,364336.494252874,26347.3934852401,26.3473934852401,33405623.0733945,66811246.1467891
