Country,Year,Total_Access,Urban_Access,Rural_Access
LCA,2050,100,100,100
LKA,2020,31.5,69.6,23.2
LKA,2021,31.81736277,70.29548946,23.43768145
LKA,2022,32.13792296,70.99792872,23.67779792
LKA,2023,32.46171281,71.70738722,23.92037436
LKA,2024,32.78876484,72.42393509,24.16543597
LKA,2025,33.11911192,73.14764319,24.4130082
LKA,2026,33.45278726,73.87858306,24.66311679
LKA,2027,33.78982437,74.61682697,24.91578771
LKA,2028,34.13025714,75.36244791,25.17104722
LKA,2029,34.47411977,76.11551958,25.42892183
LKA,2030,34.82144681,76.87611645,25.68943834
LKA,2031,35.17227318,77.6443137,25.95262381
LKA,2032,35.52663413,78.42018729,26.21850559
LKA,2033,35.88456527,79.20381393,26.4871113
LKA,2034,36.24610257,79.99527109,26.75846884
LKA,2035,36.61128236,80.79463701,27.03260642
LKA,2036,36.98014134,81.60199072,27.3095525
LKA,2037,37.35271658,82.41741206,27.58933586
LKA,2038,37.72904551,83.24098162,27.87198558
LKA,2039,38.10916596,84.07278084,28.15753101
LKA,2040,38.49311613,84.91289195,28.44600182
LKA,2041,38.8809346,85.76139801,28.73742798
LKA,2042,39.27266035,86.6183829,29.03183977
LKA,2043,39.66833273,87.48393136,29.32926778
LKA,2044,40.06799152,88.35812895,29.6297429
LKA,2045,40.47167687,89.24106211,29.93329636
LKA,2046,40.87942936,90.13281812,30.2399597
LKA,2047,41.29128995,91.03348515,30.54976476
LKA,2048,41.70730005,91.94315224,30.86274374
LKA,2049,42.12750145,92.86190933,31.17892916
LKA,2050,42.55193638,93.78984726,31.49835386
LSO,2020,40.4,81.5,20.6
LSO,2021,40.8191706,82.33728015,20.81247124
LSO,2022,41.24269031,83.183162,21.02713394
LSO,2023,41.67060425,84.03773391,21.24401069
LSO,2024,42.10295801,84.90108515,21.46312435
LSO,2025,42.53979767,85.77330593,21.68449797
LSO,2026,42.98116976,86.65448736,21.90815487
LSO,2027,43.42712131,87.5447215,22.1341186
LSO,2028,43.87769984,88.44410135,22.36241295
LSO,2029,44.33295335,89.35272087,22.59306196
LSO,2030,44.79293034,90.27067498,22.82608992
LSO,2031,45.25767984,91.19805957,23.06152135
LSO,2032,45.72725134,92.13497154,23.29938106
LSO,2033,46.20169489,93.08150875,23.53969409
LSO,2034,46.68106103,94.0377701,23.78248574
LSO,2035,47.16540084,95.00385548,24.02778158
LSO,2036,47.65476592,95.97986582,24.27560743
LSO,2037,48.14920842,96.96590308,24.52598939
LSO,2038,48.648781,97.96207027,24.77895382
LSO,2039,49.15353691,98.96847146,25.03452737
LSO,2040,49.66352992,99.98521179,25.29273694
LSO,2041,50.17881437,100,25.55360971
LSO,2042,50.69944515,100,25.81717316
LSO,2043,51.22547774,100,26.08345505
LSO,2044,51.7569682,100,26.3524834
LSO,2045,52.29397313,100,26.62428654
LSO,2046,52.83654977,100,26.8988931
LSO,2047,53.38475591,100,27.17633199
LSO,2048,53.93864997,100,27.45663243
LSO,2049,54.49829097,100,27.73982392
LSO,2050,55.06373852,100,28.02593629
LTU,2020,100,100,100
LTU,2021,100,100,100
LTU,2022,100,100,100
LTU,2023,100,100,100
LTU,2024,100,100,100
LTU,2025,100,100,100
LTU,2026,100,100,100
LTU,2027,100,100,100
LTU,2028,100,100,100
LTU,2029,100,100,100
LTU,2030,100,100,100
LTU,2031,100,100,100
LTU,2032,100,100,100
LTU,2033,100,100,100
LTU,2034,100,100,100
LTU,2035,100,100,100
LTU,2036,100,100,100
LTU,2037,100,100,100
LTU,2038,100,100,100
LTU,2039,100,100,100
LTU,2040,100,100,100
LTU,2041,100,100,100
LTU,2042,100,100,100
LTU,2043,100,100,100
LTU,2044,100,100,100
LTU,2045,100,100,100
LTU,2046,100,100,100
LTU,2047,100,100,100
LTU,2048,100,100,100
LTU,2049,100,100,100
LTU,2050,100,100,100
LUX,2020,100,100,100
LUX,2021,100,100,100
LUX,2022,100,100,100
LUX,2023,100,100,100
LUX,2024,100,100,100
LUX,2025,100,100,100
LUX,2026,100,100,100
LUX,2027,100,100,100
LUX,2028,100,100,100
LUX,2029,100,100,100
LUX,2030,100,100,100
LUX,2031,100,100,100
LUX,2032,100,100,100
LUX,2033,100,100,100
LUX,2034,100,100,100
LUX,2035,100,100,100
LUX,2036,100,100,100
LUX,2037,100,100,100
LUX,2038,100,100,100
LUX,2039,100,100,100
LUX,2040,100,100,100
LUX,2041,100,100,100
LUX,2042,100,100,100
LUX,2043,100,100,100
LUX,2044,100,100,100
LUX,2045,100,100,100
LUX,2046,100,100,100
LUX,2047,100,100,100
LUX,2048,100,100,100
LUX,2049,100,100,100
LUX,2050,100,100,100
LVA,2020,100,100,100
LVA,2021,100,100,100
LVA,2022,100,100,100
LVA,2023,100,100,100
LVA,2024,100,100,100
LVA,2025,100,100,100
LVA,2026,100,100,100
LVA,2027,100,100,100
LVA,2028,100,100,100
LVA,2029,100,100,100
LVA,2030,100,100,100
LVA,2031,100,100,100
LVA,2032,100,100,100
LVA,2033,100,100,100
LVA,2034,100,100,100
LVA,2035,100,100,100
LVA,2036,100,100,100
LVA,2037,100,100,100
LVA,2038,100,100,100
LVA,2039,100,100,100
LVA,2040,100,100,100
LVA,2041,100,100,100
LVA,2042,100,100,100
LVA,2043,100,100,100
LVA,2044,100,100,100
LVA,2045,100,100,100
LVA,2046,100,100,100
LVA,2047,100,100,100
LVA,2048,100,100,100
LVA,2049,100,100,100
LVA,2050,100,100,100
MAR,2020,98.2,99.4,96.9
MAR,2021,99.18219283,100,97.8710455
MAR,2022,100,100,98.85182195
MAR,2023,100,100,99.84242687
MAR,2024,100,100,100
MAR,2025,100,100,100
MAR,2026,100,100,100
MAR,2027,100,100,100
MAR,2028,100,100,100
MAR,2029,100,100,100
MAR,2030,100,100,100
MAR,2031,100,100,100
MAR,2032,100,100,100
MAR,2033,100,100,100
MAR,2034,100,100,100
MAR,2035,100,100,100
MAR,2036,100,100,100
MAR,2037,100,100,100
MAR,2038,100,100,100
MAR,2039,100,100,100
MAR,2040,100,100,100
MAR,2041,100,100,100
MAR,2042,100,100,100
MAR,2043,100,100,100
MAR,2044,100,100,100
MAR,2045,100,100,100
MAR,2046,100,100,100
MAR,2047,100,100,100
MAR,2048,100,100,100
MAR,2049,100,100,100
MAR,2050,100,100,100
MCO,2020,100,100,100
MCO,2021,100,100,100
MCO,2022,100,100,100
MCO,2023,100,100,100
MCO,2024,100,100,100
MCO,2025,100,100,100
MCO,2026,100,100,100
MCO,2027,100,100,100
MCO,2028,100,100,100
MCO,2029,100,100,100
MCO,2030,100,100,100
MCO,2031,100,100,100
MCO,2032,100,100,100
MCO,2033,100,100,100
MCO,2034,100,100,100
MCO,2035,100,100,100
MCO,2036,100,100,100
MCO,2037,100,100,100
MCO,2038,100,100,100
MCO,2039,100,100,100
MCO,2040,100,100,100
MCO,2041,100,100,100
MCO,2042,100,100,100
MCO,2043,100,100,100
MCO,2044,100,100,100
MCO,2045,100,100,100
MCO,2046,100,100,100
MCO,2047,100,100,100
MCO,2048,100,100,100
MCO,2049,100,100,100
MCO,2050,100,100,100
MDA,2020,97.5,99,96.8
MDA,2021,98.48291553,99.98994939,97.82655441
MDA,2022,99.47574001,100,98.86399532
MDA,2023,100,100,99.91243819
MDA,2024,100,100,100
MDA,2025,100,100,100
MDA,2026,100,100,100
MDA,2027,100,100,100
MDA,2028,100,100,100
MDA,2029,100,100,100
MDA,2030,100,100,100
MDA,2031,100,100,100
MDA,2032,100,100,100
MDA,2033,100,100,100
MDA,2034,100,100,100
MDA,2035,100,100,100
MDA,2036,100,100,100
MDA,2037,100,100,100
MDA,2038,100,100,100
MDA,2039,100,100,100
MDA,2040,100,100,100
MDA,2041,100,100,100
MDA,2042,100,100,100
MDA,2043,100,100,100
MDA,2044,100,100,100
MDA,2045,100,100,100
MDA,2046,100,100,100
MDA,2047,100,100,100
MDA,2048,100,100,100
MDA,2049,100,100,100
MDA,2050,100,100,100
MDG,2020,1.3,3.4,0.5
MDG,2021,1.312611184,3.433063344,0.504777142
MDG,2022,1.325344709,3.466448213,0.509599925
MDG,2023,1.33820176,3.500157734,0.514468788
MDG,2024,1.351183537,3.534195063,0.519384168
MDG,2025,1.364291248,3.568563389,0.524346512
MDG,2026,1.377526116,3.60326593,0.529356267
MDG,2027,1.390889375,3.638305936,0.534413887
MDG,2028,1.404382269,3.673686689,0.539519828
MDG,2029,1.418006057,3.709411503,0.544674553
MDG,2030,1.431762007,3.745483724,0.549878528
MDG,2031,1.445651403,3.781906729,0.555132224
MDG,2032,1.459675539,3.81868393,0.560436114
MDG,2033,1.473835722,3.855818771,0.56579068
MDG,2034,1.488133271,3.893314731,0.571196404
MDG,2035,1.50256952,3.931175321,0.576653776
MDG,2036,1.517145813,3.969404086,0.58216329
MDG,2037,1.53186351,4.008004608,0.587725443
MDG,2038,1.546723982,4.0469805,0.593340738
MDG,2039,1.561728614,4.086335415,0.599009684
MDG,2040,1.576878804,4.126073037,0.604732792
MDG,2041,1.592175966,4.166197087,0.610510581
MDG,2042,1.607621523,4.206711325,0.616343572
MDG,2043,1.623216917,4.247619544,0.622232293
MDG,2044,1.6389636,4.288925575,0.628177276
MDG,2045,1.65486304,4.330633288,0.63417906
MDG,2046,1.670916719,4.372746587,0.640238187
MDG,2047,1.687126134,4.415269418,0.646355204
MDG,2048,1.703492795,4.458205763,0.652530664
MDG,2049,1.720018227,4.501559643,0.658765127
MDG,2050,1.736703971,4.545335118,0.665059156
MDV,2020,99.4,99.8,99.3
MDV,2021,100,100,100
MDV,2022,100,100,100
MDV,2023,100,100,100
MDV,2024,100,100,100
MDV,2025,100,100,100
MDV,2026,100,100,100
MDV,2027,100,100,100
MDV,2028,100,100,100
MDV,2029,100,100,100
MDV,2030,100,100,100
MDV,2031,100,100,100
MDV,2032,100,100,100
MDV,2033,100,100,100
MDV,2034,100,100,100
MDV,2035,100,100,100
MDV,2036,100,100,100
MDV,2037,100,100,100
MDV,2038,100,100,100
MDV,2039,100,100,100
MDV,2040,100,100,100
MDV,2041,100,100,100
MDV,2042,100,100,100
MDV,2043,100,100,100
MDV,2044,100,100,100
MDV,2045,100,100,100
MDV,2046,100,100,100
MDV,2047,100,100,100
MDV,2048,100,100,100
MDV,2049,100,100,100
MDV,2050,100,100,100
MEX,2020,84.5,91.3,57.7
MEX,2021,85.3416847,92.21030928,58.27628614
MEX,2022,86.19175323,93.12969483,58.858328
MEX,2023,87.05028909,94.05824713,59.44618309
MEX,2024,87.91737662,94.99605759,60.03990945
MEX,2025,88.79310101,95.94321852,60.63956574
MEX,2026,89.67754828,96.89982315,61.24521116
MEX,2027,90.57080533,97.86596562,61.85690555
MEX,2028,91.4729599,98.84174105,62.47470931
MEX,2029,92.38410062,99.82724548,63.09868347
MEX,2030,93.304317,100,63.72888965
MEX,2031,94.23369944,100,64.36539009
MEX,2032,95.17233925,100,65.00824767
MEX,2033,96.12032862,100,65.65752586
MEX,2034,97.07776069,100,66.31328881
MEX,2035,98.04472952,100,66.97560127
MEX,2036,99.0213301,100,67.64452866
MEX,2037,100,100,68.32013705
MEX,2038,100,100,69.00249316
MEX,2039,100,100,69.6916644
MEX,2040,100,100,70.38771882
MEX,2041,100,100,71.09072517
MEX,2042,100,100,71.80075289
MEX,2043,100,100,72.5178721
MEX,2044,100,100,73.24215363
MEX,2045,100,100,73.97366902
MEX,2046,100,100,74.71249051
MEX,2047,100,100,75.45869107
MEX,2048,100,100,76.21234441
MEX,2049,100,100,76.97352495
MEX,2050,100,100,77.74230789
MHL,2020,66.2,86.9,1
MHL,2021,66.90964757,87.85859414,1.009548461
MHL,2022,67.62690238,88.82776252,1.019188094
MHL,2023,68.35184599,89.80762181,1.028919772
MHL,2024,69.08456081,90.79828993,1.038744372
MHL,2025,69.82513016,91.79988611,1.048662782
MHL,2026,70.57363822,92.81253091,1.058675897
MHL,2027,71.3301701,93.83634619,1.068784622
MHL,2028,72.09481182,94.87145517,1.07898987
MHL,2029,72.86765031,95.91798245,1.089292563
MHL,2030,73.64877344,96.97605398,1.09969363
MHL,2031,74.43827001,98.04579709,1.110194011
MHL,2032,75.23622978,99.12734054,1.120794655
MHL,2033,76.04274349,100,1.131496519
MHL,2034,76.85790283,100,1.142300569
MHL,2035,77.68180047,100,1.153207781
MHL,2036,78.51453009,100,1.16421914
MHL,2037,79.35618636,100,1.175335641
MHL,2038,80.20686498,100,1.186558287
MHL,2039,81.06666267,100,1.197888092
MHL,2040,81.93567717,100,1.20932608
MHL,2041,82.81400729,100,1.220873282
MHL,2042,83.70175289,100,1.232530743
MHL,2043,84.59901491,100,1.244299514
MHL,2044,85.50589535,100,1.256180659
MHL,2045,86.42249732,100,1.268175251
MHL,2046,87.34892504,100,1.280284372
MHL,2047,88.28528384,100,1.292509117
MHL,2048,89.23168017,100,1.30485059
MHL,2049,90.18822163,100,1.317309904
MHL,2050,91.15501698,100,1.329888186
MKD,2020,78.3,91.9,57.7
MKD,2021,79.08951721,92.82500163,58.90552159
MKD,2022,79.88699531,93.75931368,60.13623006
MKD,2023,80.69251457,94.70302987,61.39265161
MKD,2024,81.50615606,95.65624485,62.67532349
MKD,2025,82.32800169,96.61905423,63.98479413
MKD,2026,83.15813419,97.59155458,65.32162344
MKD,2027,83.9966371,98.57384345,66.68638301
MKD,2028,84.84359484,99.56601935,68.0796564
MKD,2029,85.69909265,100,69.50203935
MKD,2030,86.56321664,100,70.95414003
MKD,2031,87.4360538,100,72.43657934
MKD,2032,88.31769197,100,73.94999113
MKD,2033,89.20821992,100,75.49502252
MKD,2034,90.10772726,100,77.07233413
MKD,2035,91.01630455,100,78.68260039
MKD,2036,91.93404323,100,80.32650981
MKD,2037,92.86103569,100,82.00476531
MKD,2038,93.79737523,100,83.71808447
MKD,2039,94.7431561,100,85.46719987
MKD,2040,95.6984735,100,87.2528594
MKD,2041,96.66342359,100,89.07582658
MKD,2042,97.63810349,100,90.93688086
MKD,2043,98.62261132,100,92.83681801
MKD,2044,99.61704618,100,94.7764504
MKD,2045,100,100,96.75660738
MKD,2046,100,100,98.77813562
MKD,2047,100,100,100
MKD,2048,100,100,100
MKD,2049,100,100,100
MKD,2050,100,100,100
MLI,2020,0.9,1.8,0.3
MLI,2021,0.909062338,1.817792858,0.303054845
MLI,2022,0.918215926,1.835761597,0.306140798
MLI,2023,0.927461685,1.853907956,0.309258174
MLI,2024,0.936800542,1.87223369,0.312407293
MLI,2025,0.946233434,1.890740572,0.31558848
MLI,2026,0.955761308,1.909430394,0.31880206
MLI,2027,0.965385121,1.928304963,0.322048363
MLI,2028,0.975105839,1.947366105,0.325327723
MLI,2029,0.984924437,1.966615666,0.328640476
MLI,2030,0.994841901,1.986055506,0.331986962
MLI,2031,1.004859227,2.005687509,0.335367524
MLI,2032,1.01497742,2.025513571,0.338782511
MLI,2033,1.025197496,2.045535613,0.342232271
MLI,2034,1.03552048,2.065755572,0.34571716
MLI,2035,1.045947409,2.086175403,0.349237535
MLI,2036,1.05647933,2.106797082,0.352793757
MLI,2037,1.067117299,2.127622605,0.356386192
MLI,2038,1.077862385,2.148653987,0.360015207
MLI,2039,1.088715666,2.169893262,0.363681177
MLI,2040,1.099678231,2.191342486,0.367384476
MLI,2041,1.110751182,2.213003734,0.371125485
MLI,2042,1.121935629,2.234879101,0.374904588
MLI,2043,1.133232695,2.256970705,0.378722173
MLI,2044,1.144643514,2.279280682,0.382578632
MLI,2045,1.156169232,2.301811192,0.386474361
MLI,2046,1.167811005,2.324564414,0.390409759
MLI,2047,1.179570003,2.34754255,0.39438523
MLI,2048,1.191447405,2.370747823,0.398401183
MLI,2049,1.203444403,2.394182479,0.40245803
MLI,2050,1.215562203,2.417848784,0.406556186
MLT,2020,100,100,100
MLT,2021,100,100,100
MLT,2022,100,100,100
MLT,2023,100,100,100
MLT,2024,100,100,100
MLT,2025,100,100,100
MLT,2026,100,100,100
MLT,2027,100,100,100
MLT,2028,100,100,100
MLT,2029,100,100,100
MLT,2030,100,100,100
MLT,2031,100,100,100
MLT,2032,100,100,100
MLT,2033,100,100,100
MLT,2034,100,100,100
MLT,2035,100,100,100
MLT,2036,100,100,100
MLT,2037,100,100,100
MLT,2038,100,100,100
MLT,2039,100,100,100
MLT,2040,100,100,100
MLT,2041,100,100,100
MLT,2042,100,100,100
MLT,2043,100,100,100
MLT,2044,100,100,100
MLT,2045,100,100,100
MLT,2046,100,100,100
MLT,2047,100,100,100
MLT,2048,100,100,100
MLT,2049,100,100,100
MLT,2050,100,100,100
MMR,2020,39.2,78.4,22.6
MMR,2021,39.63640213,79.27367726,22.86509799
MMR,2022,40.07766259,80.15709064,23.13330559
MMR,2023,40.52383547,81.05034863,23.40465926
MMR,2024,40.97497547,81.95356096,23.6791959
MMR,2025,41.43113788,82.86683854,23.95695286
MMR,2026,41.89237861,83.79029354,24.23796791
MMR,2027,42.3587542,84.72403938,24.52227927
MMR,2028,42.83032181,85.66819074,24.8099256
MMR,2029,43.30713924,86.62286357,25.10094602
MMR,2030,43.78926495,87.58817512,25.39538011
MMR,2031,44.27675802,88.56424395,25.69326791
MMR,2032,44.7696782,89.55118994,25.99464994
MMR,2033,45.26808593,90.54913431,26.29956718
MMR,2034,45.77204228,91.5581996,26.60806109
MMR,2035,46.28160902,92.57850976,26.92017364
MMR,2036,46.79684863,93.6101901,27.23594727
MMR,2037,47.31782425,94.65336732,27.55542492
MMR,2038,47.84459973,95.70816954,27.87865005
MMR,2039,48.37723966,96.77472632,28.20566661
MMR,2040,48.91580931,97.85316863,28.53651907
MMR,2041,49.46037469,98.94362894,28.87125243
MMR,2042,50.01100257,100,29.20991221
MMR,2043,50.56776042,100,29.55254448
MMR,2044,51.13071649,100,29.89919582
MMR,2045,51.69993979,100,30.24991337
MMR,2046,52.27550009,100,30.60474485
MMR,2047,52.85746793,100,30.9637385
MMR,2048,53.44591465,100,31.32694314
MMR,2049,54.04091237,100,31.69440818
MMR,2050,54.64253403,100,32.06618358
MNE,2020,61.8,71.1,43.2
MNE,2021,62.42637148,71.80780661,43.64070122
MNE,2022,63.05909152,72.52265949,44.08589821
MNE,2023,63.69822447,73.24462879,44.53563684
MNE,2024,64.34383533,73.97378536,44.98996344
MNE,2025,64.99598976,74.71020075,45.44892482
MNE,2026,65.65475406,75.45394721,45.91256826
MNE,2027,66.32019525,76.20509774,46.38094151
MNE,2028,66.99238099,76.96372603,46.85409284
MNE,2029,67.67137965,77.72990653,47.33207098
MNE,2030,68.35726026,78.50371443,47.81492517
MNE,2031,69.0500926,79.28522565,48.30270517
MNE,2032,69.74994711,80.07451688,48.79546121
MNE,2033,70.45689496,80.87166557,49.29324405
MNE,2034,71.17100806,81.67674994,49.79610499
MNE,2035,71.89235903,82.489849,50.30409583
MNE,2036,72.62102121,83.31104254,50.81726889
MNE,2037,73.35706873,84.14041112,51.33567704
MNE,2038,74.10057643,84.97803614,51.85937369
MNE,2039,74.85161992,85.82399979,52.38841278
MNE,2040,75.61027558,86.67838507,52.92284883
MNE,2041,76.37662056,87.54127584,53.46273688
MNE,2042,77.15073281,88.41275676,54.00813256
MNE,2043,77.93269104,89.29291335,54.55909204
MNE,2044,78.72257478,90.18183197,55.11567209
MNE,2045,79.52046435,91.07959985,55.67793004
MNE,2046,80.3264409,91.98630509,56.24592383
MNE,2047,81.1405864,92.90203666,56.81971195
MNE,2048,81.96298363,93.82688441,57.39935353
MNE,2049,82.79371624,94.7609391,57.98490827
MNE,2050,83.63286871,95.70429239,58.5764365
MNG,2020,51.4,69,15.6
MNG,2021,51.91806584,69.69303285,15.76744768
MNG,2022,52.44135332,70.39302649,15.93669271
MNG,2023,52.96991507,71.10005084,16.10775438
MNG,2024,53.50380425,71.8141765,16.28065221
MNG,2025,54.04307455,72.53547482,16.45540588
MNG,2026,54.58778021,73.26401782,16.63203534
MNG,2027,55.13797601,73.99987827,16.8105607
MNG,2028,55.69371729,74.74312967,16.99100232
MNG,2029,56.25505995,75.49384625,17.17338078
MNG,2030,56.82206044,76.252103,17.35771685
MNG,2031,57.39477578,77.01797564,17.54403155
MNG,2032,57.97326358,77.79154067,17.73234612
MNG,2033,58.55758201,78.57287536,17.92268203
MNG,2034,59.14778985,79.36205773,18.11506097
MNG,2035,59.74394646,80.15916662,18.30950487
MNG,2036,60.34611179,80.96428163,18.5060359
MNG,2037,60.95434641,81.77748318,18.70467645
MNG,2038,61.56871148,82.59885249,18.90544919
MNG,2039,62.1892688,83.4284716,19.10837698
MNG,2040,62.81608078,84.26642336,19.31348296
MNG,2041,63.44921047,85.11279147,19.52079051
MNG,2042,64.08872153,85.96766046,19.73032327
MNG,2043,64.73467829,86.83111572,19.94210511
MNG,2044,65.38714572,87.70324348,20.15616019
MNG,2045,66.04618943,88.58413086,20.37251289
MNG,2046,66.71187571,89.47386583,20.59118789
MNG,2047,67.3842715,90.37253725,20.8122101
MNG,2048,68.06344445,91.28023489,21.03560473
MNG,2049,68.74946285,92.19704941,21.26139724
MNG,2050,69.44239569,93.12307236,21.48961337
MOZ,2020,5.2,13.9,0.2
MOZ,2021,5.251754434,14.04505285,0.201816802
MOZ,2022,5.304023969,14.1916194,0.203650107
MOZ,2023,5.356813731,14.33971543,0.205500066
MOZ,2024,5.410128897,14.48935691,0.20736683
MOZ,2025,5.463974698,14.64055997,0.209250552
MOZ,2026,5.518356413,14.7933409,0.211151386
MOZ,2027,5.573279378,14.94771618,0.213069487
MOZ,2028,5.628748978,15.10370243,0.215005011
MOZ,2029,5.684770655,15.26131646,0.216958119
MOZ,2030,5.741349903,15.42057527,0.218928968
MOZ,2031,5.798492272,15.58149602,0.22091772
MOZ,2032,5.856203366,15.74409605,0.222924539
MOZ,2033,5.914488845,15.90839289,0.224949587
MOZ,2034,5.973354427,16.07440424,0.226993031
MOZ,2035,6.032805885,16.24214799,0.229055037
MOZ,2036,6.092849049,16.41164223,0.231135775
MOZ,2037,6.15348981,16.58290521,0.233235414
MOZ,2038,6.214734115,16.75595541,0.235354126
MOZ,2039,6.276587971,16.93081146,0.237492085
MOZ,2040,6.339057444,17.10749221,0.239649465
MOZ,2041,6.402148662,17.28601671,0.241826443
MOZ,2042,6.465867813,17.46640419,0.244023196
MOZ,2043,6.530221146,17.6486741,0.246239904
MOZ,2044,6.595214973,17.83284608,0.24847675
MOZ,2045,6.660855669,18.01893998,0.250733914
MOZ,2046,6.727149673,18.20697585,0.253011583
MOZ,2047,6.794103486,18.39697396,0.255309942
MOZ,2048,6.861723675,18.58895479,0.25762918
MOZ,2049,6.930016873,18.78293903,0.259969485
MOZ,2050,6.998989777,18.97894758,0.26233105
MRT,2020,47.7,73.2,19.5
MRT,2021,48.22439061,73.97539732,19.92642056
MRT,2022,48.75454611,74.75900831,20.36216597
MRT,2023,49.29052989,75.55091999,20.80744014
MRT,2024,49.83240601,76.35122027,21.26245144
MRT,2025,50.38023925,77.15999802,21.72741281
MRT,2026,50.93409511,77.97734304,22.20254181
MRT,2027,51.49403979,78.80334609,22.68806081
MRT,2028,52.06014023,79.63809886,23.184197
MRT,2029,52.6324641,80.48169406,23.69118255
MRT,2030,53.21107982,81.33422534,24.20925473
MRT,2031,53.79605656,82.19578736,24.73865596
MRT,2032,54.38746425,83.06647579,25.279634
MRT,2033,54.98537359,83.9463873,25.83244199
MRT,2034,55.58985605,84.83561959,26.39733863
MRT,2035,56.20098391,85.7342714,26.97458827
MRT,2036,56.8188302,86.64244249,27.56446105
MRT,2037,57.44346879,87.56023371,28.167233
MRT,2038,58.07497436,88.48774697,28.7831862
MRT,2039,58.71342239,89.42508525,29.41260889
MRT,2040,59.35888921,90.37235261,30.05579562
MRT,2041,60.01145198,91.32965425,30.71304738
MRT,2042,60.67118871,92.29709645,31.38467174
MRT,2043,61.33817826,93.27478663,32.07098299
MRT,2044,62.01250037,94.26283334,32.77230231
MRT,2045,62.69423565,95.2613463,33.48895788
MRT,2046,63.3834656,96.27043636,34.22128508
MRT,2047,64.0802726,97.29021557,34.9696266
MRT,2048,64.78473996,98.32079716,35.73433265
MRT,2049,65.4969519,99.36229555,36.51576107
MRT,2050,66.21699354,100,37.31427755
MUS,2020,98.9,99.3,98.6
MUS,2021,99.91595731,100,99.68045238
MUS,2022,100,100,100
MUS,2023,100,100,100
MUS,2024,100,100,100
MUS,2025,100,100,100
MUS,2026,100,100,100
MUS,2027,100,100,100
MUS,2028,100,100,100
MUS,2029,100,100,100
MUS,2030,100,100,100
MUS,2031,100,100,100
MUS,2032,100,100,100
MUS,2033,100,100,100
MUS,2034,100,100,100
MUS,2035,100,100,100
MUS,2036,100,100,100
MUS,2037,100,100,100
MUS,2038,100,100,100
MUS,2039,100,100,100
MUS,2040,100,100,100
MUS,2041,100,100,100
MUS,2042,100,100,100
MUS,2043,100,100,100
MUS,2044,100,100,100
MUS,2045,100,100,100
MUS,2046,100,100,100
MUS,2047,100,100,100
MUS,2048,100,100,100
MUS,2049,100,100,100
MUS,2050,100,100,100
MWI,2020,1.7,6.8,0.5
MWI,2021,1.71648981,6.86494882,0.504940579
MWI,2022,1.73313957,6.930517985,0.509929977
MWI,2023,1.74995083,6.99671342,0.514968676
MWI,2024,1.766925158,7.063541108,0.520057163
MWI,2025,1.784064135,7.131007087,0.52519593
MWI,2026,1.801369358,7.199117453,0.530385474
MWI,2027,1.81884244,7.267878362,0.535626296
MWI,2028,1.836485008,7.337296027,0.540918905
MWI,2029,1.854298708,7.407376721,0.54626381
MWI,2030,1.872285198,7.478126776,0.551661529
MWI,2031,1.890446156,7.549552585,0.557112584
MWI,2032,1.908783273,7.621660604,0.562617501
MWI,2033,1.927298257,7.694457348,0.568176814
MWI,2034,1.945992835,7.767949396,0.573791059
MWI,2035,1.964868749,7.842143387,0.579460779
MWI,2036,1.983927756,7.917046028,0.585186523
MWI,2037,2.003171634,7.992664086,0.590968843
MWI,2038,2.022602175,8.069004394,0.5968083
MWI,2039,2.042221191,8.146073852,0.602705457
MWI,2040,2.062030508,8.223879422,0.608660885
MWI,2041,2.082031974,8.302428137,0.61467516
MWI,2042,2.102227452,8.381727094,0.620748862
MWI,2043,2.122618824,8.461783459,0.62688258
MWI,2044,2.143207989,8.542604466,0.633076906
MWI,2045,2.163996868,8.624197418,0.639332439
MWI,2046,2.184987396,8.706569689,0.645649784
MWI,2047,2.20618153,8.789728722,0.652029551
MWI,2048,2.227581244,8.873682031,0.658472358
MWI,2049,2.249188534,8.958437204,0.664978828
MWI,2050,2.271005411,9.044001898,0.671549589
MYS,2020,94.2,98,91
MYS,2021,96.86908831,99.44603065,97.21526683
MYS,2022,99.61380328,100,100
MYS,2023,100,100,100
MYS,2024,100,100,100
MYS,2025,100,100,100
MYS,2026,100,100,100
MYS,2027,100,100,100
MYS,2028,100,100,100
MYS,2029,100,100,100
MYS,2030,100,100,100
MYS,2031,100,100,100
MYS,2032,100,100,100
MYS,2033,100,100,100
MYS,2034,100,100,100
MYS,2035,100,100,100
MYS,2036,100,100,100
MYS,2037,100,100,100
MYS,2038,100,100,100
MYS,2039,100,100,100
MYS,2040,100,100,100
MYS,2041,100,100,100
MYS,2042,100,100,100
MYS,2043,100,100,100
MYS,2044,100,100,100
MYS,2045,100,100,100
MYS,2046,100,100,100
MYS,2047,100,100,100
MYS,2048,100,100,100
MYS,2049,100,100,100
MYS,2050,100,100,100
NAM,2020,46.9,72.9,13.1
NAM,2021,47.36607142,73.62313116,13.228431
NAM,2022,47.83677446,74.35343542,13.35812111
NAM,2023,48.31215513,75.09098393,13.4890827
NAM,2024,48.79225993,75.83584855,13.62132822
NAM,2025,49.2771358,76.58810185,13.75487026
NAM,2026,49.76683014,77.34781712,13.88972154
NAM,2027,50.26139086,78.11506838,14.02589488
NAM,2028,50.76086629,78.88993038,14.16340325
NAM,2029,51.2653053,79.67247863,14.30225974
