Country,iso3c,year,urb_land_2.1,density_2.2,Embodied_Building_4.1,Average_4.2,Construction_5.1,Const_Import_5.2,Ratio_5.3
Dominican Republic,DOM,2041,1145.4675765,10206.480951405612,5963742252.992118,8.7420270699944,11143929.739586785,146337.27197239338,0.9870386349744811
Dominican Republic,DOM,2042,1158.28318,10154.828459133803,6157865242.329853,8.742027069994398,11506670.592938205,151100.62818091456,0.9870386349744811
Dominican Republic,DOM,2043,1171.0987835,10100.404992863694,6358307038.44877,8.7420270699944,11881218.854427053,156019.03417315416,0.9870386349744811
Dominican Republic,DOM,2044,1183.914387,10044.59286125729,6565273321.877863,8.7420270699944,12267958.861482196,161097.53690222217,0.9870386349744811
Dominican Republic,DOM,2045,1196.7299905,9987.416622697232,6783295650.070787,8.7420270699944,12675358.343883382,166447.33093814235,0.9870386349744811
Dominican Republic,DOM,2046,1209.545594,9928.898967987147,6982526022.844579,8.7420270699944,13047642.923262864,171336.0112346679,0.9870386349744811
Dominican Republic,DOM,2047,1222.3611975,9869.111539758282,7187607937.919224,8.7420270699944,13430861.774028106,176368.2756602206,0.9870386349744811
Dominican Republic,DOM,2048,1235.176801,9808.162677757417,7398713259.387643,8.742027069994402,13825336.043756416,181548.3413860732,0.9870386349744811
Dominican Republic,DOM,2049,1247.9924045,9746.209156515744,7616018899.117321,8.7420270699944,14231396.312365195,186880.54944491453,0.9870386349744811
Dominican Republic,DOM,2050,1260.808008,9683.375995816168,7844207670.097468,8.742027069994398,14657792.947781423,192479.8058888385,0.9870386349744811
Algeria,DZA,2020,3304.213504,9669.747418355688,6849046050.378978,11.1387478977,30742764.313036136,239247.0996964049,0.9922778706485763
Algeria,DZA,2021,3346.3098289,9757.568685961553,7054123756.023137,11.1387478977,31663280.18110038,246410.7610189979,0.9922778706485763
Algeria,DZA,2022,3388.4061538,9838.464601598553,7265342005.188676,11.1387478977,32611358.614935555,253788.920421651,0.9922778706485763
Algeria,DZA,2023,3430.5024786999998,9912.557769929474,7482884661.229335,11.138747897699998,33587824.90724788,261388.00051764492,0.9922778706485763
Algeria,DZA,2024,3472.5988036,9980.069095246981,7706941092.831205,11.1387478977,34593529.062087804,269214.6162294938,0.9922778706485763
Algeria,DZA,2025,3514.6951285,10041.261534698713,8043542423.374326,11.138747897699998,36104404.488566935,280972.58828779776,0.9922778706485763
Algeria,DZA,2026,3556.7914534,10096.29394089794,8277360868.373989,11.1387478977,37153926.610887535,289140.2052683548,0.9922778706485763
Algeria,DZA,2027,3598.8877783000003,10145.42832376041,8517976202.398963,11.1387478977,38233957.38446116,297545.2474281708,0.9922778706485763
Algeria,DZA,2028,3640.9841032,10189.190600254087,8765586004.81653,11.138747897700002,39345383.667965196,306194.6165007477,0.9922778706485763
Algeria,DZA,2029,3683.0804281,10228.209710705014,9020393598.446049,11.1387478977,40489118.10025024,315095.4148466881,0.9922778706485763
Algeria,DZA,2030,3725.176753,10263.036504029209,9389072151.670855,11.138747897699998,42143975.98639837,327973.8907585884,0.9922778706485763
Algeria,DZA,2031,3771.8368445,10281.50171886365,9618239504.452778,11.1387478977,43172621.123691194,335979.03835065983,0.9922778706485763
Algeria,DZA,2032,3818.496936,10296.56554895295,9853000346.637346,11.138747897699998,44226373.308758005,344179.57462999114,0.9922778706485763
Algeria,DZA,2033,3865.1570275,10308.710284345621,10093491203.446495,11.138747897700002,45305845.351425126,352580.2686203474,0.9922778706485763
Algeria,DZA,2034,3911.817119,10318.407985882124,10339851932.393476,11.1387478977,46411665.01890798,361186.0057472566,0.9922778706485763
Algeria,DZA,2035,3958.4772105,10327.606002520397,10668742384.458307,11.1387478977,47887929.24289835,372674.6256507535,0.9922778706485763
Algeria,DZA,2036,4005.137302,10336.38671496411,10921106558.838833,11.1387478977,49020696.094948515,381490.07182292186,0.9922778706485763
Algeria,DZA,2037,4051.7973935,10344.840308955592,11179440291.224953,11.138747897700002,50180258.02378297,390514.04330340365,0.9922778706485763
Algeria,DZA,2038,4098.457485,10353.122401610079,11443884788.754602,11.1387478977,51367248.854569316,399751.472662072,0.9922778706485763
Algeria,DZA,2039,4145.1175765,10361.351447180114,11714584598.755358,11.1387478977,52582317.40531682,409207.40914646233,0.9922778706485763
Algeria,DZA,2040,4191.777668,10369.574782514444,12079265968.354618,11.1387478977,54219233.453548804,421946.2576442189,0.9922778706485763
Algeria,DZA,2041,4241.738385,10369.719442280031,12378440840.713385,11.1387478977,55562115.73549803,432396.8693042057,0.9922778706485763
Algeria,DZA,2042,4291.699102,10369.941121748288,12685025567.651506,11.1387478977,56938258.03807661,443106.31791816285,0.9922778706485763
Algeria,DZA,2043,4341.6598189999995,10370.027334469984,12999203673.755976,11.1387478977,58348484.133395575,454081.0142657578,0.9922778706485763
Algeria,DZA,2044,4391.620535999999,10369.693972120547,13321163229.084093,11.138747897699998,59793638.19645442,465327.5279065202,0.9922778706485763
Algeria,DZA,2045,4441.581253,10368.667007700016,13749027116.869953,11.1387478977,61714156.55236942,480273.43328730395,0.9922778706485763
Algeria,DZA,2046,4491.54197,10366.824870168139,14107932603.44497,11.1387478977,63325146.85719016,492810.52182439266,0.9922778706485763
Algeria,DZA,2047,4541.502687,10363.978674884796,14476206981.884024,11.1387478977,64978190.55635688,505674.87932556093,0.9922778706485763
Algeria,DZA,2048,4591.463404,10359.686839398797,14854094818.34183,11.1387478977,66674385.4143755,518875.0488408582,0.9922778706485763
Algeria,DZA,2049,4641.424121,10353.433934765386,15241847063.14372,11.1387478977,68414857.85186708,532419.7964286613,0.9922778706485763
Algeria,DZA,2050,4691.384838,10344.812816654288,15750167897.68472,11.1387478977,70696516.85908532,550176.1795051717,0.9922778706485763
Ecuador,ECU,2020,1152.268652,9653.687081300552,2669444916.0155354,10.1698905975316,6954455.980076119,96632.30738475457,0.9862954052700491
Ecuador,ECU,2021,1166.8152529,9690.837492822084,2750058049.567409,10.1698905975316,7164469.861740813,99550.45454482416,0.9862954052700491
Ecuador,ECU,2022,1181.3618538,9728.806599798812,2833105575.850918,10.169890597531598,7380825.839842411,102556.72526396299,0.9862954052700491
Ecuador,ECU,2023,1195.9084547,9767.528571348932,2918661009.7849197,10.1698905975316,7603715.435945567,105653.78073820991,0.9862954052700491
Ecuador,ECU,2024,1210.4550556,9806.968003546253,3006800086.32583,10.1698905975316,7833335.9552718215,108844.36252763392,0.9862954052700491
Ecuador,ECU,2025,1225.0016565,9847.072398632303,3097600827.509343,10.169890597531598,8069890.66135715,112131.2949832043,0.9862954052700491
Ecuador,ECU,2026,1239.5482574,9887.769941049493,3185488864.9300666,10.1698905975316,8298857.171866762,115312.78930681023,0.9862954052700491
Ecuador,ECU,2027,1254.0948583,9928.992147276074,3275870544.2213197,10.1698905975316,8534320.135071328,118584.55197283253,0.9862954052700491
Ecuador,ECU,2028,1268.6414591999999,9970.709145810644,3368816617.3302493,10.169890597531598,8776463.874422878,121949.14415938871,0.9862954052700491
Ecuador,ECU,2029,1283.1880601,10012.89086106265,3464399843.6446414,10.169890597531598,9025477.943171404,125409.19971274523,0.9862954052700491
Ecuador,ECU,2030,1297.734661,10055.49931905533,3588861400.177776,10.1698905975316,9349726.033449808,129914.63352647102,0.9862954052700491
Ecuador,ECU,2031,1313.3792015,10090.034915175258,3698365722.000621,10.1698905975316,9635007.434529161,133878.62440070065,0.9862954052700491
Ecuador,ECU,2032,1329.0237419999999,10124.974877988298,3811211269.677797,10.169890597531602,9928993.419840248,137963.5656499916,0.9862954052700491
Ecuador,ECU,2033,1344.6682825,10160.2039534981,3927499991.6075373,10.169890597531602,10231949.586040827,142173.14774530896,0.9862954052700491
Ecuador,ECU,2034,1360.312823,10195.601897961378,4047336946.8655224,10.169890597531602,10544149.63374661,146511.17376227857,0.9862954052700491
Ecuador,ECU,2035,1375.9573635,10231.048848920238,4173998144.7620473,10.1698905975316,10874128.244606983,151096.2332761221,0.9862954052700491
Ecuador,ECU,2036,1391.6019039999999,10266.436082714645,4307269198.167731,10.169890597531602,11221326.895820059,155920.56560113985,0.9862954052700491
Ecuador,ECU,2037,1407.2464444999998,10301.688845375513,4444795446.008069,10.169890597531598,11579611.208402261,160898.93341650412,0.9862954052700491
Ecuador,ECU,2038,1422.890985,10336.699125267141,4586712751.842437,10.169890597531598,11949335.13501891,166036.2549017035,0.9862954052700491
Ecuador,ECU,2039,1438.5355255,10371.369170611422,4733161317.200429,10.169890597531602,12330863.929644734,171337.60526815074,0.9862954052700491
Ecuador,ECU,2040,1454.180066,10405.586869047345,4887689709.687418,10.1698905975316,12733442.34464599,176931.44053813012,0.9862954052700491
Ecuador,ECU,2041,1470.9265143,10431.400107912243,5045133001.708119,10.169890597531602,13143614.67566024,182630.7934256663,0.9862954052700491
Ecuador,ECU,2042,1487.6729626,10456.593882578101,5207647890.265152,10.169890597531602,13566999.564329838,188513.73507073414,0.9862954052700491
Ecuador,ECU,2043,1504.4194109,10480.888431615756,5375397742.696031,10.1698905975316,14004022.616349252,194586.17927312036,0.9862954052700491
Ecuador,ECU,2044,1521.1658591999999,10503.172223706453,5548551188.76142,10.169890597531602,14455123.147113387,200854.23032917848,0.9862954052700491
Ecuador,ECU,2045,1537.9123075,10523.236546762599,5730931391.789855,10.169890597531598,14930261.287626801,207456.28446193185,0.9862954052700491
Ecuador,ECU,2046,1554.6587558,10541.070790526725,5912153147.127702,10.1698905975316,15402381.432368474,214016.40348201265,0.9862954052700491
Ecuador,ECU,2047,1571.4052041,10556.681979108636,6099105441.249307,10.1698905975316,15889430.815572668,220783.96457437976,0.9862954052700491
Ecuador,ECU,2048,1588.1516524,10570.10202686359,6291969483.495084,10.1698905975316,16391881.525040686,227765.52740864045,0.9862954052700491
Ecuador,ECU,2049,1604.8981007,10581.368993204642,6490932213.351637,10.169890597531602,16910220.576789495,234967.85908226258,0.9862954052700491
Ecuador,ECU,2050,1621.644549,10590.501482331932,6700030701.9388275,10.1698905975316,17454965.375850786,242537.09915221855,0.9862954052700491
"Egypt, Arab Rep.",EGY,2020,NA,NA,10257577903.5297,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2021,NA,NA,10784194929.375032,6.130049178599999,NA,NA,NA
"Egypt, Arab Rep.",EGY,2022,NA,NA,11337848112.734198,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2023,NA,NA,11919925471.421352,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2024,NA,NA,12531886283.1348,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2025,NA,NA,13350934940.475897,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2026,NA,NA,14030541864.569002,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2027,NA,NA,14744743037.928885,6.130049178599999,NA,NA,NA
"Egypt, Arab Rep.",EGY,2028,NA,NA,15495299422.723383,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2029,NA,NA,16284061619.942465,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2030,NA,NA,17309246272.916912,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2031,NA,NA,18136265888.064793,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2032,NA,NA,19002799727.75227,6.130049178599999,NA,NA,NA
"Egypt, Arab Rep.",EGY,2033,NA,NA,19910735744.710308,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2034,NA,NA,20862052096.28744,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2035,NA,NA,22016726156.139423,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2036,NA,NA,22980227141.390606,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2037,NA,NA,23985893076.23494,6.130049178599999,NA,NA,NA
"Egypt, Arab Rep.",EGY,2038,NA,NA,25035569192.801323,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2039,NA,NA,26131181474.68738,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2040,NA,NA,27473934408.677612,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2041,NA,NA,28564911861.80534,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2042,NA,NA,29699211533.93265,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2043,NA,NA,30878553730.693428,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2044,NA,NA,32104727070.27668,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2045,NA,NA,33619049501.381737,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2046,NA,NA,34840033675.09306,6.130049178600001,NA,NA,NA
"Egypt, Arab Rep.",EGY,2047,NA,NA,36105361825.64384,6.130049178599999,NA,NA,NA
"Egypt, Arab Rep.",EGY,2048,NA,NA,37416644447.522255,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2049,NA,NA,38775550525.51624,6.1300491786,NA,NA,NA
"Egypt, Arab Rep.",EGY,2050,NA,NA,40467585073.81872,6.130049178599998,NA,NA,NA
Eritrea,ERI,2020,379.7732393,5914.155521173395,NA,NA,432687.6760653257,0,1
Eritrea,ERI,2021,392.79445946,5937.708498247054,NA,NA,444935.700850974,0,1
Eritrea,ERI,2022,405.81567962,5964.725173425028,NA,NA,457530.428626904,0,1
Eritrea,ERI,2023,418.83689978,5995.085440941137,NA,NA,470481.6734623696,0,1
Eritrea,ERI,2024,431.85811994,6028.919869242554,NA,NA,483799.5272320027,0,1
Eritrea,ERI,2025,444.87934010000004,6066.256076070816,NA,NA,504127.62571267027,0,1
Eritrea,ERI,2026,457.90056026,6106.707968237156,NA,NA,522720.1325841691,0,1
Eritrea,ERI,2027,470.92178042,6149.81323950886,NA,NA,541998.341436943,0,1
Eritrea,ERI,2028,483.94300058,6195.508554533499,NA,NA,561987.5413409587,0,1
Eritrea,ERI,2029,496.96422074000003,6243.7734358010875,NA,NA,582713.9540411304,0,1
Eritrea,ERI,2030,509.9854409,6294.556162887512,NA,NA,611134.5035950374,0,1
Eritrea,ERI,2031,525.20505232,6321.058766162175,NA,NA,636451.6746182295,0,1
Eritrea,ERI,2032,540.42466374,6350.565083852551,NA,NA,662817.6477379274,0,1
Eritrea,ERI,2033,555.64427516,6382.687914815229,NA,NA,690275.8711670701,0,1
Eritrea,ERI,2034,570.86388658,6416.953473701027,NA,NA,718871.5930265246,0,1
Eritrea,ERI,2035,586.083498,6452.887707819407,NA,NA,754060.0802106684,0,1
Eritrea,ERI,2036,601.30310942,6489.966439329043,NA,NA,789087.441057555,0,1
Eritrea,ERI,2037,616.52272084,6529.251662477951,NA,NA,825741.8818150442,0,1
Eritrea,ERI,2038,631.74233226,6570.10902712749,NA,NA,864098.9830855988,0,1
Eritrea,ERI,2039,646.96194368,6612.181816548855,NA,NA,904237.8363179713,0,1
Eritrea,ERI,2040,662.1815551,6655.149129507972,NA,NA,953151.8419993336,0,1
Eritrea,ERI,2041,678.8084173799999,6684.927416655366,NA,NA,1001094.9641461802,0,1
Eritrea,ERI,2042,695.43527966,6715.717675817862,NA,NA,1051449.6044372565,0,1
Eritrea,ERI,2043,712.06214194,6747.24397917062,NA,NA,1104337.0611839683,0,1
Eritrea,ERI,2044,728.68900422,6779.248721184991,NA,NA,1159884.7339499092,0,1
Eritrea,ERI,2045,745.3158665,6811.520092602242,NA,NA,1226965.73568866,0,1
Eritrea,ERI,2046,761.9427287799999,6843.891020982046,NA,NA,1290781.566944137,0,1
Eritrea,ERI,2047,778.56959106,6876.23824700267,NA,NA,1357916.5294519158,0,1
Eritrea,ERI,2048,795.19645334,6908.485289296324,NA,NA,1428543.2548623758,0,1
Eritrea,ERI,2049,811.82331562,6940.586568022915,NA,NA,1502843.3535870395,0,1
Eritrea,ERI,2050,828.4501779,6972.496541243123,NA,NA,1592172.855232852,0,1
Spain,ESP,2020,9857.42264,3808.6565191649324,10987364735.985254,4.515282186371133,19496660.578927755,1265660.3221237063,0.9390405182467048
Spain,ESP,2021,9973.994273,3774.8330277189443,11336554292.645638,4.515282186371134,20116284.15814839,1305884.2864122076,0.9390405182467048
Spain,ESP,2022,10090.565906,3740.5577993952406,11696841446.355951,4.515282186371134,20755600.000993945,1347386.6089416998,0.9390405182467048
Spain,ESP,2023,10207.137539000001,3706.189404762952,12068578889.967218,4.515282186371134,21415233.94750617,1390207.9172291681,0.9390405182467048
Spain,ESP,2024,10323.709172,3672.3201291668465,12452130525.265741,4.515282186371133,22095831.727555875,1434390.1299751503,0.9390405182467048
Spain,ESP,2025,10440.280805,3639.360924258205,12847871819.204395,4.515282186371134,22798059.59296183,1479976.4980988558,0.9390405182467048
Spain,ESP,2026,10556.852438,3607.3326991785316,13089022052.782343,4.515282186371133,23225971.505014766,1507755.1592832669,0.9390405182467048
Spain,ESP,2027,10673.424071,3576.0263759878862,13334698595.15081,4.515282186371134,23661915.179759175,1536055.21659673,0.9390405182467048
Spain,ESP,2028,10789.995704,3545.3521066573353,13584986403.60369,4.515282186371134,24106041.370679867,1564886.4564692546,0.9390405182467048
Spain,ESP,2029,10906.567337,3515.1696051917934,13839972030.05472,4.515282186371134,24558503.660853874,1594258.8490188487,0.9390405182467048
Spain,ESP,2030,11023.13897,3485.3721888620985,14217828710.860302,4.515282186371133,25228995.960888192,1637785.0465954784,0.9390405182467048
Spain,ESP,2031,11146.891982,3453.696515779155,14429237739.611677,4.515282186371133,25604133.236834526,1662137.7486181017,0.9390405182467048
Spain,ESP,2032,11270.644994,3422.469079678653,14643790270.676004,4.515282186371134,25984848.538003232,1686852.5580473326,0.9390405182467048
Spain,ESP,2033,11394.398006,3391.683086693119,14861533045.703081,4.515282186371133,26371224.805673033,1711934.8591634764,0.9390405182467048
Spain,ESP,2034,11518.151018,3361.3512220403845,15082513501.357939,4.515282186371134,26763346.214400727,1737390.1163072714,0.9390405182467048
Spain,ESP,2035,11641.90403,3331.4619241024616,15335895991.227518,4.515282186371134,27212963.79972136,1766577.839792823,0.9390405182467048
Spain,ESP,2036,11765.657041999999,3301.978364771038,15563694574.794106,4.515282186371134,27617183.716951583,1792818.4930872326,0.9390405182467048
Spain,ESP,2037,11889.410054,3272.836231845554,15794876866.407787,4.515282186371134,28027407.895337936,1819448.9236503292,0.9390405182467048
Spain,ESP,2038,12013.163066,3243.9587131131684,16029493127.487965,4.515282186371133,28443725.521856334,1846474.9212129351,0.9390405182467048
Spain,ESP,2039,12136.916078,3215.2422204463724,16267594366.034504,4.515282186371134,28866227.108261332,1873902.3615062272,0.9390405182467048
Spain,ESP,2040,12260.66909,3186.611327098463,16535950803.951714,4.515282186371134,29342415.3945304,1904814.9691987592,0.9390405182467048
Spain,ESP,2041,12392.505191,3155.971484151868,16774942011.9347,4.515282186371134,29766496.197830897,1932344.927159452,0.9390405182467048
Spain,ESP,2042,12524.341292,3125.4267260349584,17017387318.092642,4.515282186371133,30196706.166890573,1960272.770792808,0.9390405182467048
Spain,ESP,2043,12656.177393,3094.9059722933675,17263336643.903008,4.515282186371133,30633133.88547134,1988604.2506709395,0.9390405182467048
Spain,ESP,2044,12788.013493999999,3064.3309860742634,17512840632.349648,4.515282186371134,31075869.217620727,2017345.2004779726,0.9390405182467048
Spain,ESP,2045,12919.849595,3033.639107932665,17791458101.311886,4.515282186371133,31570265.312976126,2049439.8004106672,0.9390405182467048
Spain,ESP,2046,13051.685696,3002.8063740464745,18060177641.23725,4.515282186371134,32047097.90994012,2080394.2346754153,0.9390405182467048
Spain,ESP,2047,13183.521797,2971.814481993381,18332955881.170578,4.515282186371134,32531132.51560669,2111816.2001164667,0.9390405182467048
Spain,ESP,2048,13315.357898,2940.61881775489,18609854123.113815,4.515282186371134,33022477.90804533,2143712.75825525,0.9390405182467048
Spain,ESP,2049,13447.193999,2909.1722780908176,18890934594.96522,4.515282186371134,33521244.508293286,2176091.077269361,0.9390405182467048
Spain,ESP,2050,13579.0301,2877.448367980273,19200711890.465214,4.515282186371133,34070932.52999343,2211775.0507270764,0.9390405182467048
Estonia,EST,2020,216.0136397,4168.093279898566,2735661882.866525,40.19068783351141,1878982.5512688004,320440.95983446954,0.8543068407622274
Estonia,EST,2021,218.70760329,4116.647004750778,2843501248.30253,40.19068783351141,1953051.7508519853,333072.69257332844,0.8543068407622274
Estonia,EST,2022,221.40156688,4065.942317779138,2955591624.7316966,40.19068783351142,2030040.7467489727,346202.36624978896,0.8543068407622274
Estonia,EST,2023,224.09553047,4015.925699689391,3072100586.345425,40.19068783351141,2110064.636875794,359849.6096180741,0.8543068407622274
Estonia,EST,2024,226.78949406,3966.5594022711052,3193202313.0836453,40.19068783351141,2193243.0562904053,374034.8251948415,0.8543068407622274
Estonia,EST,2025,229.48345765,3917.9381782336504,3319077851.032396,40.190687833511404,2279700.3560461216,388779.2197607784,0.8543068407622274
Estonia,EST,2026,232.17742124,3869.902573649586,3427287861.601245,40.19068783351141,2354024.132315734,401454.3679095863,0.8543068407622274
Estonia,EST,2027,234.87138483,3822.5218480736967,3539025781.701852,40.19068783351141,2430771.0444612186,414542.7567164032,0.8543068407622274
Estonia,EST,2028,237.56534842000002,3775.849491375077,3654406629.7655,40.19068783351141,2510020.092605656,428057.85883176,0.8543068407622274
Estonia,EST,2029,240.25931201,3730.011513404733,3773549174.104069,40.19068783351141,2591852.8524682764,442013.5861473622,0.8543068407622274
Estonia,EST,2030,242.9532756,3685.157147146527,3929209798.6034303,40.19068783351141,2698767.9647435653,460246.8481726903,0.8543068407622274
Estonia,EST,2031,245.88694642000002,3637.7368258994543,4011320062.721215,40.19068783351141,2755165.1951628914,469864.8101039341,0.8543068407622274
Estonia,EST,2032,248.82061724000002,3591.454799495376,4095146217.7735786,40.19068783351141,2812740.980997325,479683.7624212673,0.8543068407622274
Estonia,EST,2033,251.75428806000002,3546.382494137367,4180724121.41768,40.19068783351142,2871519.950989382,489707.9053009433,0.8543068407622274
Estonia,EST,2034,254.68795888000002,3502.6076769507304,4268090380.642423,40.19068783351141,2931527.248558228,499941.5266919718,0.8543068407622274
Estonia,EST,2035,257.6216297,3460.190827292169,4365570691.759471,40.19068783351141,2998481.357480951,511359.8546128837,0.8543068407622274
Estonia,EST,2036,260.55530052,3419.13596930114,4428605211.965016,40.19068783351141,3041776.4607009855,518743.38482320536,0.8543068407622274
Estonia,EST,2037,263.48897134000003,3379.3634529432215,4492549888.257381,40.190687833511404,3085696.702362572,526233.5259023213,0.8543068407622274
Estonia,EST,2038,266.42264216,3340.808396703275,4557417862.389685,40.19068783351141,3130251.1088461084,533831.8172056646,0.8543068407622274
Estonia,EST,2039,269.35631298000004,3303.4087456716416,4623222465.868946,40.19068783351142,3175448.8368639923,541539.8203154369,0.8543068407622274
Estonia,EST,2040,272.2899838,3267.0353407248613,4697567457.573361,40.19068783351141,3226512.509265073,550248.1993186512,0.8543068407622274
Estonia,EST,2041,275.49645830000003,3228.4480370033125,4739271003.003753,40.19068783351141,3255156.4855841217,555133.1319961547,0.8543068407622274
Estonia,EST,2042,278.7029328,3190.963909368664,4781344779.56274,40.19068783351141,3284054.7542318106,560061.4315893396,0.8543068407622274
Estonia,EST,2043,281.9094073,3154.1302878685456,4823792074.047335,40.19068783351141,3313209.572736482,565033.4830962194,0.8543068407622274
Estonia,EST,2044,285.1158818,3117.8691077741287,4866616202.433714,40.19068783351141,3342623.2186681153,570049.6749326999,0.8543068407622274
Estonia,EST,2045,288.3223563,3082.0294735500534,4916869779.213996,40.19068783351141,3377139.76272657,575936.1130482594,0.8543068407622274
Estonia,EST,2046,291.5288308,3046.624917208703,4943739363.555172,40.19068783351142,3395595.0698144515,579083.4740034144,0.8543068407622274
Estonia,EST,2047,294.7353053,3011.597131522879,4970755784.114323,40.19068783351141,3414151.2309929645,582248.0345763001,0.8543068407622274
Estonia,EST,2048,297.9417798,2976.917170177957,4997919843.318265,40.19068783351142,3432808.7974069673,585429.8887589488,0.8543068407622274
Estonia,EST,2049,301.14825429999996,2942.5606403058605,5025232347.978889,40.19068783351141,3451568.3232132006,588629.131057037,0.8543068407622274
Estonia,EST,2050,304.3547288,2908.533747743104,5059136740.618873,40.19068783351141,3474855.470861411,592600.51223839,0.8543068407622274
Ethiopia,ETH,2020,2093.440135,11685.75236091,13781225118.287098,39.62096628812,8958485.468009941,193578.50453661336,0.9788486504118316
Ethiopia,ETH,2021,2170.4145286999997,11790.181857715097,14555557735.909685,39.62096628812,9461840.390583055,204455.19719976408,0.9788486504118316
Ethiopia,ETH,2022,2247.3889224,11904.94521590332,15373398169.242983,39.62096628812,9993477.56901106,215943.02405661996,0.9788486504118316
Ethiopia,ETH,2023,2324.3633161,12029.054927141648,16237191013.781012,39.62096628812,10554986.112609012,228076.32321107734,0.9788486504118316
Ethiopia,ETH,2024,2401.3377098,12161.56098362038,17149518220.73267,39.62096628812,11148044.41877522,240891.36213932306,0.9788486504118316
Ethiopia,ETH,2025,2478.3121035,12301.64794698143,18354614905.55889,39.62096628812,11931417.525730496,257818.7987110642,0.9788486504118316
Ethiopia,ETH,2026,2555.2864971999998,12448.645204698654,19421736880.078506,39.62096628811999,12625100.17145135,272808.168249158,0.9788486504118316
Ethiopia,ETH,2027,2632.2608909,12602.01605193404,20550900434.56927,39.62096628812001,13359112.946591996,288669.00720791786,0.9788486504118316
Ethiopia,ETH,2028,2709.2352846,12761.278873239138,21745712614.65221,39.62096628812,14135800.611179302,305451.9820913101,0.9788486504118316
Ethiopia,ETH,2029,2786.2096783,12926.016760509649,23009990176.56695,39.62096628812,14957644.247628944,323210.7051115077,0.9788486504118316
Ethiopia,ETH,2030,2863.184072,13095.811885335188,24627020837.10463,39.62096628812,16008795.037882768,345924.38799310935,0.9788486504118316
Ethiopia,ETH,2031,2959.0408235,13185.55516035448,26075197522.125282,39.62096628812,16950182.300373174,366266.2570638855,0.9788486504118316
Ethiopia,ETH,2032,3054.897575,13282.569711031965,27608533338.85371,39.62096628812,17946927.25692375,387804.3171279975,0.9788486504118316
Ethiopia,ETH,2033,3150.7543265,13386.020498415397,29232036017.208687,39.62096628812,19002285.182397217,410608.9094548519,0.9788486504118316
Ethiopia,ETH,2034,3246.611078,13495.112887679243,30951007763.560722,39.62096628812,20119702.776075445,434754.51168857235,0.9788486504118316
Ethiopia,ETH,2035,3342.4678295000003,13609.12933806892,33007795599.401493,39.62096628812,21456717.7206836,463645.26051487407,0.9788486504118316
Ethiopia,ETH,2036,3438.324581,13727.409058708643,34944497345.68779,39.62096628812,22715670.702080935,490849.21550158045,0.9788486504118316
Ethiopia,ETH,2037,3534.1813325000003,13849.38926305078,36994833267.96059,39.62096628812001,24048491.580236834,519649.33727773477,0.9788486504118316
Ethiopia,ETH,2038,3630.0380840000003,13974.585893077368,39165470745.942566,39.62096628812001,25459514.48537868,550139.2794470493,0.9788486504118316
Ethiopia,ETH,2039,3725.8948355000002,14102.558263147735,41463468361.66844,39.620966288119995,26953327.84879906,582418.1906514409,0.9788486504118316
Ethiopia,ETH,2040,3821.751587,14232.796340041134,44216884451.73558,39.62096628812,28743185.99410429,621094.1548351311,0.9788486504118316
Ethiopia,ETH,2041,3933.90009,14305.162488252212,46758679520.54876,39.62096628812,30395479.893316958,656797.5762679965,0.9788486504118316
Ethiopia,ETH,2042,4046.048593,14380.532181611394,49446588958.38527,39.62096628812,32142755.438960038,694553.3987612954,0.9788486504118316
Ethiopia,ETH,2043,4158.197096,14457.459954899647,52289012108.33023,39.620966288119995,33990472.62405468,734479.604008205,0.9788486504118316
Ethiopia,ETH,2044,4270.345599,14538.920694039123,55294831147.32517,39.620966288119995,35944405.307773195,776700.9558460916,0.9788486504118316
Ethiopia,ETH,2045,4382.494102,14623.51015389912,58892915236.3843,39.62096628812,38283339.89071834,827241.5813114436,0.9788486504118316
