Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_Intensity,Building_Intensity,Embodied_Carbon_Buildings,Embodied_Carbon_Construction
Spain,ESP,2025,3983587249.802,1061.6699999999998,4229255075497.2886,112095.676518,4252999.69517,17987020546.886143,474081208.85505366
Spain,ESP,2024,3860884439.95627,1061.6699999999998,4098985183368.373,112095.676518,4252999.69517,17432982735.37204,459478517.16693604
Spain,ESP,2023,3741961133.00577,1061.6699999999998,3972727876078.2354,112095.676518,4252999.69517,16896010445.954098,445325618.89090705
Spain,ESP,2022,3626700912.36516,1061.6699999999998,3850359557630.7188,112095.676518,4252999.69517,16375578024.898344,431608659.4501626
Sri Lanka,LKA,2020,573247567.256,504.21999999999997,289042888361.8203,576581.4669,14274132.53,4125836495.330618,166656772.5686713
Sri Lanka,LKA,2050,1096061251.324,504.21999999999997,552656004142.5872,576581.4669,14274132.53,7888685046.631518,318651209.55962545
Sri Lanka,LKA,2021,569031747.538911,504.21999999999997,286917187744.0697,576581.4669,14274132.53,4095493962.9937425,165431132.98829845
Sri Lanka,LKA,2022,564846932.115434,504.21999999999997,284807120111.24414,576581.4669,14274132.53,4065374577.9555273,164214507.09730563
Sri Lanka,LKA,2049,1066594097.70398,504.21999999999997,537798075944.3007,576581.4669,14274132.53,7676601010.407953,310084403.5239625
Sri Lanka,LKA,2023,560692892.971495,504.21999999999997,282712570494.0872,576581.4669,14274132.53,4035476699.129569,163006828.60655048
Sri Lanka,LKA,2048,1037919156.32704,504.21999999999997,523339597003.22003,576581.4669,14274132.53,7470218765.820754,301747912.52697146
Sri Lanka,LKA,2024,556569403.7699,504.21999999999997,280633424768.85895,576581.4669,14274132.53,4005798697.498477,161808031.7143995
Sri Lanka,LKA,2047,1010015128.89453,504.21999999999997,509269828291.1999,576581.4669,14274132.53,7269385022.558929,293635544.64405113
Sri Lanka,LKA,2025,552476239.838,504.21999999999997,278569569651.1164,576581.4669,14274132.53,3976338956.025101,160618051.10314238
Sri Lanka,LKA,2046,982861289.703769,504.21999999999997,495578319494.4344,576581.4669,14274132.53,7073950611.45824,285741274.4179379
Sri Lanka,LKA,2026,567392620.320804,504.21999999999997,286090707018.15576,576581.4669,14274132.53,4083696667.5785565,164954599.5189864
Sri Lanka,LKA,2045,956437470.254,504.21999999999997,482254901251.4718,576581.4669,14274132.53,6883770373.70557,278059238.38328826
Sri Lanka,LKA,2027,582711730.171252,504.21999999999997,293814908586.94867,576581.4669,14274132.53,4193952944.45994,169408230.99015224
Sri Lanka,LKA,2044,930345628.296,504.21999999999997,469098872699.4091,576581.4669,14274132.53,6695979478.584965,270473716.14216167
Sri Lanka,LKA,2028,598444442.733834,504.21999999999997,301747656915.2538,576581.4669,14274132.53,4307186045.425303,173982106.65783495
Sri Lanka,LKA,2043,904965578.000221,504.21999999999997,456301743739.2714,576581.4669,14274132.53,6513311563.804458,263095128.754217
Sri Lanka,LKA,2029,614601924.923937,504.21999999999997,309894582585.14746,576581.4669,14274132.53,4423476342.149425,178679473.01130754
Sri Lanka,LKA,2042,880277901.520607,504.21999999999997,443853723504.72046,576581.4669,14274132.53,6335626873.2403555,255917830.98737872
Sri Lanka,LKA,2030,631195645.154,504.21999999999997,318261468199.54987,576581.4669,14274132.53,4542906376.272755,183503664.19224417
Sri Lanka,LKA,2031,648881898.818804,504.21999999999997,327179231022.41736,576581.4669,14274132.53,4670199704.677473,188645480.96211937
Sri Lanka,LKA,2041,856263710.734569,504.21999999999997,431745288226.58435,576581.4669,14274132.53,6162789463.349314,248936331.6128473
Sri Lanka,LKA,2032,667063725.561619,504.21999999999997,336346871702.6795,576581.4669,14274132.53,4801059822.734953,193931372.67355704
Sri Lanka,LKA,2040,832904632.792,504.21999999999997,419967173946.38226,576581.4669,14274132.53,5994667099.160223,242145289.20385253
Sri Lanka,LKA,2033,685755011.459185,504.21999999999997,345771391877.95026,576581.4669,14274132.53,4935586672.748426,199365376.34104326
Sri Lanka,LKA,2039,810047873.687836,504.21999999999997,408442338870.8807,576581.4669,14274132.53,5830160075.906121,235500282.89023927
Sri Lanka,LKA,2034,704970031.67945,504.21999999999997,355459989373.4123,576581.4669,14274132.53,5073882997.428478,204951642.09718046
Sri Lanka,LKA,2038,787818354.985727,504.21999999999997,397233770950.9032,576581.4669,14274132.53,5670167491.944856,229037630.35709035
Sri Lanka,LKA,2035,724723461.384,504.21999999999997,365420063699.0404,576581.4669,14274132.53,5216054418.361144,210694436.36228415
Sri Lanka,LKA,2037,766198863.811346,504.21999999999997,386332791110.9569,576581.4669,14274132.53,5514565461.0026045,222752327.4103268
Sri Lanka,LKA,2036,745172659.649995,504.21999999999997,375730958448.72046,576581.4669,14274132.53,5363233496.520959,216639507.1821062
St. Lucia,LCA,2050,9579183.738,1302.96,12481293243.26448,487166.6121,13408428.28,167354525.2939604,6080469.343947778
St. Lucia,LCA,2049,9353339.37657364,1302.96,12187027074.100391,487166.6121,13408428.28,163408878.46949336,5937112.691260464
St. Lucia,LCA,2020,4168979.648,1302.96,5432013722.15808,487166.6121,13408428.28,72834766.40953246,2646295.7219044627
St. Lucia,LCA,2048,9132819.65208747,1302.96,11899698693.88389,487166.6121,13408428.28,159556256.49055183,5797135.897710211
St. Lucia,LCA,2021,4439913.22990422,1302.96,5785029342.036003,487166.6121,13408428.28,77568151.03038533,2818273.145458772
St. Lucia,LCA,2022,4728454.23904513,1302.96,6160986735.306243,487166.6121,13408428.28,82609148.7743851,3001427.0350321815
St. Lucia,LCA,2047,8917499.02782952,1302.96,11619144533.300753,487166.6121,13408428.28,155794466.14971718,5660459.277788363
St. Lucia,LCA,2023,5035746.94661909,1302.96,6561376841.56681,487166.6121,13408428.28,87977750.79820149,3196483.7266175016
St. Lucia,LCA,2046,8707254.92681379,1302.96,11345204879.441298,487166.6121,13408428.28,152121365.94789466,5527005.024697806
St. Lucia,LCA,2024,5363009.98770044,1302.96,6987787493.574165,487166.6121,13408428.28,93695247.44347015,3404216.759319277
St. Lucia,LCA,2045,8501967.662,1302.96,11077723784.87952,487166.6121,13408428.28,148534864.87520722,5396697.166059346
St. Lucia,LCA,2025,5711541.194,1302.96,7441909714.13424,487166.6121,13408428.28,99784312.66820425,3625449.942988857
St. Lucia,LCA,2044,8305839.0732769,1302.96,10822176078.91687,487166.6121,13408428.28,145108371.78768843,5272202.855915594
St. Lucia,LCA,2026,5799297.80645471,1302.96,7556253069.898229,487166.6121,13408428.28,101317477.3532602,3681154.2082325444
St. Lucia,LCA,2043,8114234.89876516,1302.96,10572523503.695053,487166.6121,13408428.28,141760923.1379094,5150580.456642741
St. Lucia,LCA,2027,5888402.78054561,1302.96,7672353286.939708,487166.6121,13408428.28,102874198.78675333,3737714.3576327167
St. Lucia,LCA,2042,7927050.76651122,1302.96,10328630066.73346,487166.6121,13408428.28,138490695.4804472,5031763.717244737
St. Lucia,LCA,2028,5978876.83356171,1302.96,7790237359.057566,487166.6121,13408428.28,104454838.91309996,3795143.5416669254
St. Lucia,LCA,2041,7744184.71227755,1302.96,10090362912.709158,487166.6121,13408428.28,135295907.43423262,4915687.915044008
St. Lucia,LCA,2029,6070741.00110873,1302.96,7909932694.804631,487166.6121,13408428.28,106059765.23791502,3853455.1128669954
St. Lucia,LCA,2040,7565537.124,1302.96,9857592251.08704,487166.6121,13408428.28,132174818.71218432,4802289.820425286
St. Lucia,LCA,2030,6164016.642,1302.96,8031467123.86032,487166.6121,13408428.28,107689350.91345899,3912662.6289235633
St. Lucia,LCA,2039,7401856.97170875,1302.96,9644323559.857634,487166.6121,13408428.28,129315220.76146536,4698392.434652056
St. Lucia,LCA,2031,6282896.674171,1302.96,8186363050.577847,487166.6121,13408428.28,109766261.83771506,3988122.7527706306
St. Lucia,LCA,2038,7241718.03424666,1302.96,9435668929.902029,487166.6121,13408428.28,126517490.1204157,4596742.865477604
St. Lucia,LCA,2032,6404069.44221047,1302.96,8344246320.422555,487166.6121,13408428.28,111883228.33803973,4065038.2104481473
St. Lucia,LCA,2037,7085043.69754483,1302.96,9231528536.153011,487166.6121,13408428.28,123780288.29178104,4497292.481462135
St. Lucia,LCA,2033,6527579.16412263,1302.96,8505174547.685222,487166.6121,13408428.28,114041022.93151872,4143437.0697149592
St. Lucia,LCA,2036,6931759.00507726,1302.96,9031804713.255466,487166.6121,13408428.28,121102305.73665187,4399993.703305477
St. Lucia,LCA,2034,6653470.91070589,1302.96,8669206457.813347,487166.6121,13408428.28,116240433.03410311,4223347.939648369
St. Lucia,LCA,2035,6781790.622,1302.96,8836401908.841122,487166.6121,13408428.28,118482261.24795128,4304799.981084103
St. Vincent and the Grenadines,VCT,2050,5831307.086,1046.1599999999999,6100480221.089759,487166.6121,13408428.28,81797851.51804057,2971950.281491357
St. Vincent and the Grenadines,VCT,2049,5707415.99028134,1046.1599999999999,5970870312.392726,487166.6121,13408428.28,80059986.35289906,2908808.6613768335
St. Vincent and the Grenadines,VCT,2048,5586157.06662496,1046.1599999999999,5844014076.820367,487166.6121,13408428.28,78359043.6163563,2847008.538869287
St. Vincent and the Grenadines,VCT,2047,5467474.39228901,1046.1599999999999,5719853010.23707,487166.6121,13408428.28,76694238.85990587,2786521.4127071807
St. Vincent and the Grenadines,VCT,2046,5351313.23265797,1046.1599999999999,5598329851.477461,487166.6121,13408428.28,75064804.30131857,2727319.387162571
St. Vincent and the Grenadines,VCT,2045,5237620.016,1046.1599999999999,5479388555.93856,487166.6121,13408428.28,73469988.47055495,2669375.1591760996
St. Vincent and the Grenadines,VCT,2044,5124127.09142003,1046.1599999999999,5360656797.959978,487166.6121,13408428.28,71877982.2091408,2611533.0108929966
St. Vincent and the Grenadines,VCT,2043,5013093.42197701,1046.1599999999999,5244497814.335467,487166.6121,13408428.28,70320472.80813387,2554944.2323756646
St. Vincent and the Grenadines,VCT,2024,3245122.11100886,1046.1599999999999,3394916947.6530285,487166.6121,13408428.28,45520500.40916214,1653890.1877489989
St. Vincent and the Grenadines,VCT,2023,3133667.26028236,1046.1599999999999,3278317341.0169935,487166.6121,13408428.28,43957082.94610666,1597086.7524119292
St. Vincent and the Grenadines,VCT,2042,4904465.71857075,1046.1599999999999,5130855856.139976,487166.6121,13408428.28,68796712.76207086,2499581.664609157
St. Vincent and the Grenadines,VCT,2025,3360541.066,1046.1599999999999,3515663641.6065598,487166.6121,13408428.28,47139523.795085184,1712713.9455646165
St. Vincent and the Grenadines,VCT,2041,4798191.84681174,1046.1599999999999,5019676382.460569,487166.6121,13408428.28,67305970.76303239,2445418.7370817
St. Vincent and the Grenadines,VCT,2022,3026040.36527695,1046.1599999999999,3165722388.5381336,487166.6121,13408428.28,42447361.60110386,1542234.2508732425
St. Vincent and the Grenadines,VCT,2026,3434517.79945187,1046.1599999999999,3593055141.074568,487166.6121,13408428.28,48177222.165183626,1750416.5001657847
St. Vincent and the Grenadines,VCT,2027,3510123.00789772,1046.1599999999999,3672150285.9422784,487166.6121,13408428.28,49237763.74243853,1788949.0139245463
St. Vincent and the Grenadines,VCT,2040,4694220.802,1046.1599999999999,4910906034.22032,487166.6121,13408428.28,65847531.349662386,2392429.4550325605
St. Vincent and the Grenadines,VCT,2028,3587392.53951146,1046.1599999999999,3752986579.1353083,487166.6121,13408428.28,50321651.38213832,1828329.7570141167
St. Vincent and the Grenadines,VCT,2039,4589746.34137877,1046.1599999999999,4801609032.496813,487166.6121,13408428.28,64382030.3408337,2339183.604990231
St. Vincent and the Grenadines,VCT,2029,3666363.03160503,1046.1599999999999,3835602349.1439176,487166.6121,13408428.28,51429399.00909574,1868577.4017952438
St. Vincent and the Grenadines,VCT,2038,4487597.06173698,1046.1599999999999,4694744542.106759,487166.6121,13408428.28,62949145.485759914,2287122.793253116
St. Vincent and the Grenadines,VCT,2030,3747071.928,1046.1599999999999,3920036768.1964793,487166.6121,13408428.28,52561531.86132548,1909711.0316697122
St. Vincent and the Grenadines,VCT,2021,2922109.95351828,1046.1599999999999,3056994548.9726834,487166.6121,13408428.28,40989492.16225117,1489265.6776311898
St. Vincent and the Grenadines,VCT,2037,4387721.21390498,1046.1599999999999,4590258425.138833,487166.6121,13408428.28,61548150.88013979,2236220.645638367
St. Vincent and the Grenadines,VCT,2031,3832582.3677317,1046.1599999999999,4009494369.826195,487166.6121,13408428.28,53761017.69687833,1953291.7883822517
St. Vincent and the Grenadines,VCT,2036,4290068.20044133,1046.1599999999999,4488097748.573701,487166.6121,13408428.28,60178336.77537994,2186451.374946288
St. Vincent and the Grenadines,VCT,2032,3920044.20723463,1046.1599999999999,4100993447.84058,487166.6121,13408428.28,54987876.52212034,1997867.0842287936
St. Vincent and the Grenadines,VCT,2035,4194588.55,1046.1599999999999,4388210757.467999,487166.6121,13408428.28,58839009.21903414,2137789.7678964604
St. Vincent and the Grenadines,VCT,2033,4009501.97862768,1046.1599999999999,4194580589.961133,487166.6121,13408428.28,56242733.005173944,2043459.6151917847
St. Vincent and the Grenadines,VCT,2034,4101001.2302795,1046.1599999999999,4290303447.0692015,487166.6121,13408428.28,57526226.06946416,2090092.5951896547
St. Vincent and the Grenadines,VCT,2020,2821749.068,1046.1599999999999,2952001004.9788795,487166.6121,13408428.28,39581693.757747225,1438116.328511356
Sudan,SDN,2020,347494975.82,527.01,183133327206.8982,899792.8,62727133,11487428572.439621,164782049.2608111
Sudan,SDN,2021,357669315.094854,527.01,188495305748.139,899792.8,62727133,11823770113.539179,169606718.9459741
Sudan,SDN,2022,368141549.841248,527.01,194014278181.8361,899792.8,62727133,12169959431.411032,174572650.60521322
Sudan,SDN,2023,378920402.169737,527.01,199694841147.47308,899792.8,62727133,12526284860.071417,179683980.26164
Sudan,SDN,2024,390014849.566398,527.01,205541725869.98743,899792.8,62727133,12893043175.696241,184944965.0373884
Sudan,SDN,2025,401434132.37,527.01,211559802100.3137,899792.8,62727133,13270539843.800056,190359986.69928715
Sudan,SDN,2026,424705167.880226,527.01,223823870524.55792,899792.8,62727133,14039829694.968725,201395107.16612947
Sudan,SDN,2027,449325219.455731,527.01,236798883905.36478,899792.8,62727133,14853715084.983377,213069930.78608313
Sudan,SDN,2028,475372489.217927,527.01,250526055542.7397,899792.8,62727133,15714781205.99482,225421540.98975727
Sudan,SDN,2029,502929712.645503,527.01,265048987861.30652,899792.8,62727133,16625763113.09156,238489170.92489102
Sudan,SDN,2030,532084421.372,527.01,280413810907.2577,899792.8,62727133,17589554411.816402,252314328.07491192
Sudan,SDN,2031,563806369.103014,527.01,297131594580.9794,899792.8,62727133,18638213051.783173,267356869.4564843
Sudan,SDN,2032,597419524.182769,527.01,314846063439.56104,899792.8,62727133,19749390895.899784,283296220.9912603
Sudan,SDN,2033,633036637.103959,527.01,333616638120.1574,899792.8,62727133,20926815230.375984,300185848.9407232
Sudan,SDN,2034,670777180.347546,527.01,353506281814.9602,899792.8,62727133,22174435555.74249,318082407.1318721
Sudan,SDN,2035,710767749.136,527.01,374581711472.1634,899792.8,62727133,23496436834.88202,337045926.99433
Sudan,SDN,2036,752469757.783765,527.01,396559087049.62195,899792.8,62727133,24875014595.720215,356821011.30182314
Sudan,SDN,2037,796618497.487311,527.01,419825914360.7878,899792.8,62727133,26334475966.955746,377756334.9952535
Sudan,SDN,2038,843357522.31162,527.01,444457847833.44684,899792.8,62727133,27879566533.942383,399919971.3840311
Sudan,SDN,2039,892838808.89412,527.01,470534980675.29016,899792.8,62727133,29515310313.971355,423383987.75976527
Sudan,SDN,2040,945223250.612,527.01,498142105305.0301,899792.8,62727133,31247026092.368626,448224679.7303079
Sudan,SDN,2041,998124587.576639,527.01,526021638898.7645,899792.8,62727133,32995829304.080772,473310483.3253082
Sudan,SDN,2042,1053986655.19495,527.01,555461507154.2905,899792.8,62727133,34842507835.64764,499800264.8145792
Sudan,SDN,2043,1112975156.76492,527.01,586549037366.6804,899792.8,62727133,36792539477.92174,527772600.66947
Sudan,SDN,2044,1175265069.50582,527.01,619376444280.2622,899792.8,62727133,38851708597.4351,557310465.0529813
Sudan,SDN,2045,1241041163.592,527.01,654041103624.6199,899792.8,62727133,41026123294.52831,588501475.9454869
Sudan,SDN,2046,1305920966.71881,527.01,688233408670.4801,899792.8,62727133,43170908560.71656,619267465.8411556
Sudan,SDN,2047,1374192590.34058,527.01,724213237035.389,899792.8,62727133,45427820039.87937,651641856.3491365
Sudan,SDN,2048,1446033353.83433,527.01,762074037804.2302,899792.8,62727133,47802719525.19298,685708732.2831742
Sudan,SDN,2049,1521629846.57275,527.01,801914145442.305,899792.8,62727133,50301775255.740814,721556574.2871389
Sudan,SDN,2050,1601178412.546,527.01,843837035195.8674,899792.8,62727133,52931477937.05686,759278488.6425881
Suriname,SUR,2020,18513658.388,509.59,9434375177.94092,487166.6121,13408428.28,126500142.94003305,4596112.592717812
Suriname,SUR,2021,18748902.6352702,509.59,9554253293.907341,487166.6121,13408428.28,128107520.06031033,4654513.208338105
Suriname,SUR,2022,18987136.0192476,509.59,9675654644.048384,487166.6121,13408428.28,129735321.35677166,4713655.892790683
Suriname,SUR,2023,19228396.5214701,509.59,9798598583.375948,487166.6121,13408428.28,131383806.349706,4773550.07519112
Suriname,SUR,2024,19472722.6060886,509.59,9923104712.836689,487166.6121,13408428.28,133053237.85700072,4834205.304466194
Suriname,SUR,2025,19720153.226,509.59,10049192882.43734,487166.6121,13408428.28,134743882.03604752,4895631.250876432
Suriname,SUR,2026,20291524.9193481,509.59,10340358183.650597,487166.6121,13408428.28,138647951.09499007,5037477.264229571
Suriname,SUR,2027,20879451.5353795,509.59,10639959707.914038,487166.6121,13408428.28,142665136.64565513,5183433.123784988
Suriname,SUR,2028,21484412.736402,509.59,10948241886.343096,487166.6121,13408428.28,146798716.1251233,5333617.90822108
Suriname,SUR,2029,22106902.0824586,509.59,11265456232.200077,487166.6121,13408428.28,151052061.93093374,5488154.1464017425
Suriname,SUR,2030,22747427.434,509.59,11591861546.09206,487166.6121,13408428.28,155428644.1724653,5647167.917341938
Suriname,SUR,2031,23430431.050821,509.59,11939913359.187872,487166.6121,13408428.28,160095471.94608447,5816727.139963087
Suriname,SUR,2032,24133942.2147896,509.59,12298415613.23463,487166.6121,13408428.28,164902423.70768875,5991377.46849726
Suriname,SUR,2033,24858576.6759248,509.59,12667682088.28452,487166.6121,13408428.28,169853706.75460356,6171271.766109423
Suriname,SUR,2034,25604968.6724676,509.59,13048035985.802763,487166.6121,13408428.28,174953654.7104954,6356567.485762415
Suriname,SUR,2035,26373771.486,509.59,13439810211.55074,487166.6121,13408428.28,180206731.3183897,6547426.808028158
Suriname,SUR,2036,27184006.7456754,509.59,13852697997.528727,487166.6121,13408428.28,185742907.58436355,6748571.951900524
Suriname,SUR,2037,28019133.4463178,509.59,14278270212.909086,487166.6121,13408428.28,191449162.1122518,6955896.526271266
Suriname,SUR,2038,28879916.284138702,509.59,14716916539.23424,487166.6121,13408428.28,197330719.91906813,7169590.3709772015
Suriname,SUR,2039,29767143.4477738,509.59,15169038629.55105,487166.6121,13408428.28,203392966.54088473,7389849.157972413
Suriname,SUR,2040,30681627.34,509.59,15635050476.1906,487166.6121,13408428.28,209641452.96418148,7616874.570498266
Suriname,SUR,2041,31618949.2905609,509.59,16112700368.976929,487166.6121,13408428.28,216045987.29455668,7849569.65053691
Suriname,SUR,2042,32584906.3728008,509.59,16604942438.51556,487166.6121,13408428.28,222646179.7803642,8089373.55188714
Suriname,SUR,2043,33580373.3883453,509.59,17112222474.96688,487166.6121,13408428.28,229448007.76699752,8336503.448631094
Suriname,SUR,2044,34606251.8639597,509.59,17634999887.35522,487166.6121,13408428.28,236457631.20741054,8591183.149506725
Suriname,SUR,2045,35663470.868,509.59,18173748119.62412,487166.6121,13408428.28,243681398.24076486,8853643.300596029
Suriname,SUR,2046,36723354.7422013,509.59,18713854343.078358,487166.6121,13408428.28,250923373.80153266,9116765.019650355
Suriname,SUR,2047,37814737.3404316,509.59,19270012001.31054,487166.6121,13408428.28,258380573.87431166,9387706.461804798
Suriname,SUR,2048,38938554.7743158,509.59,19842698127.443584,487166.6121,13408428.28,266059394.7235176,9666700.021669706
Suriname,SUR,2049,40095770.9758109,509.59,20432403931.563477,487166.6121,13408428.28,273966422.7043589,9953985.0003985
Suriname,SUR,2050,41287378.524,509.59,21039635222.04516,487166.6121,13408428.28,282108439.9121544,10249807.810943572
Sweden,SWE,2020,1056991159.542,2440.65,2579745473536.1826,214856.03715,2977823.746072,7682027329.917801,554273889.2996345
Sweden,SWE,2021,1077537128.00323,2440.65,2629890991461.0835,214856.03715,2977823.746072,7831351843.9536495,565047956.5618129
Sweden,SWE,2022,1098482472.38752,2440.65,2681011246232.601,214856.03715,2977823.746072,7983578952.517525,576031451.9201195
Sweden,SWE,2023,1119834955.82992,2440.65,2733125184946.2944,214856.03715,2977823.746072,8138765076.720502,587228446.2724216
Sweden,SWE,2024,1141602492.36658,2440.65,2786252122994.4937,214856.03715,2977823.746072,8296967734.396525,598643089.6473712
Sweden,SWE,2025,1163793149.868,2440.65,2840411751225.3345,214856.03715,2977823.746072,8458245561.420754,610279612.7425671
Sweden,SWE,2026,1181186894.65153,2440.65,2882863794431.257,214856.03715,2977823.746072,8584660263.748626,619400690.5147122
Sweden,SWE,2027,1198840601.74677,2440.65,2925950314653.254,214856.03715,2977823.746072,8712964326.8013,628658089.5041938
Sweden,SWE,2028,1216758156.48171,2440.65,2969680794617.0854,214856.03715,2977823.746072,8843185988.464724,638053847.13189
Sweden,SWE,2029,1234943502.25344,2440.65,3014064858774.8584,214856.03715,2977823.746072,8975353908.660921,647590031.2694404
Sweden,SWE,2030,1253400641.396,2440.65,3059112275423.1475,214856.03715,2977823.746072,9109497175.655397,657268740.6943367
Sweden,SWE,2031,1269805441.35403,2440.65,3099150650440.7134,214856.03715,2977823.746072,9228724399.53684,665871227.2845365
Sweden,SWE,2032,1286424951.16043,2440.65,3139713057049.7036,214856.03715,2977823.746072,9349512097.13492,674586305.2258111
Sweden,SWE,2033,1303261980.98778,2440.65,3180806353897.8257,214856.03715,2977823.746072,9471880692.293642,683415448.1400272
Sweden,SWE,2034,1320319377.78885,2440.65,3222437489400.357,214856.03715,2977823.746072,9595850876.169022,692360148.9361558
Sweden,SWE,2035,1337600025.778,2440.65,3264613502915.076,214856.03715,2977823.746072,9721443610.727804,701421920.0627131
Sweden,SWE,2036,1354645338.59856,2440.65,3306215145650.5757,214856.03715,2977823.746072,9845325970.341179,710360284.1597928
Sweden,SWE,2037,1371907863.35359,2440.65,3348346926693.9395,214856.03715,2977823.746072,9970786988.396416,719412551.6728414
Sweden,SWE,2038,1389390368.01955,2440.65,3391015601706.915,214856.03715,2977823.746072,10097846782.063482,728580174.0965706
Sweden,SWE,2039,1407095655.84578,2440.65,3434228012440.003,214856.03715,2977823.746072,10226525724.869488,737864621.4223799
Sweden,SWE,2040,1425026565.804,2440.65,3477991087829.5327,214856.03715,2977823.746072,10356844449.965569,747267382.3740709
Sweden,SWE,2041,1442836832.57125,2440.65,3521459715415.0215,214856.03715,2977823.746072,10486286361.398796,756606879.4374382
Sweden,SWE,2042,1460869695.6114,2440.65,3565471622593.9634,214856.03715,2977823.746072,10617346063.706167,766063103.4013194
Sweden,SWE,2043,1479127936.97714,2440.65,3610033599383.257,214856.03715,2977823.746072,10750043776.361235,775637513.1418371
Sweden,SWE,2044,1497614373.49182,2440.65,3655152520662.811,214856.03715,2977823.746072,10884399971.544645,785331585.768445
Sweden,SWE,2045,1516331857.184,2440.65,3700835347236.13,214856.03715,2977823.746072,11020435377.302362,795146816.8517991
Sweden,SWE,2046,1534665661.52446,2440.65,3745581746799.674,214856.03715,2977823.746072,11153682268.47391,804760850.9387525
Sweden,SWE,2047,1553221137.90854,2440.65,3790869170236.4785,214856.03715,2977823.746072,11288540233.382444,814491127.2711185
Sweden,SWE,2048,1572000966.54894,2440.65,3836704159007.6704,214856.03715,2977823.746072,11425028751.346243,824339051.3213115
Sweden,SWE,2049,1591007860.06448,2440.65,3883093333666.3735,214856.03715,2977823.746072,11563167537.205612,834306045.5551397
Sweden,SWE,2050,1610244563.872,2440.65,3930043394814.197,214856.03715,2977823.746072,11702976544.171131,844393549.6373111
Switzerland,CHE,2020,1165171532.006,2576.8,3002414003673.061,260131.742965,1840738.808402,5526659975.450629,781023187.8779973
Switzerland,CHE,2021,1186739377.65292,2576.8,3057990028336.0444,260131.742965,1840738.808402,5628960920.864489,795480276.040645
Switzerland,CHE,2022,1208706453.75911,2576.8,3114594790046.4746,260131.742965,1840738.808402,5733155502.485225,810204971.3644977
Switzerland,CHE,2023,1231080150.25874,2576.8,3172247331186.721,260131.742965,1840738.808402,5839278772.365069,825202227.3776714
Switzerland,CHE,2024,1253867993.87697,2576.8,3230967046622.177,260131.742965,1840738.808402,5947366431.385434,840477089.3003052
Switzerland,CHE,2025,1277077650.662,2576.8,3290773690225.842,260131.742965,1840738.808402,6057454841.266969,856034695.7418132
Switzerland,CHE,2026,1291318813.03572,2576.8,3327470317430.444,260131.742965,1840738.808402,6125003747.09994,865580653.3374833
Switzerland,CHE,2027,1305718783.84655,2576.8,3364576162215.79,260131.742965,1840738.808402,6193305915.614868,875233061.4156841
Switzerland,CHE,2028,1320279334.02573,2576.8,3402095787917.501,260131.742965,1840738.808402,6262369746.720724,884993107.0448645
Switzerland,CHE,2029,1335002254.25285,2576.8,3440033808758.744,260131.742965,1840738.808402,6332203733.997164,894861990.5309396
Switzerland,CHE,2030,1349889355.176,2576.8,3478394890417.5176,260131.742965,1840738.808402,6402816465.738747,904840925.5648592
Switzerland,CHE,2031,1365253158.02088,2576.8,3517984337588.2036,260131.742965,1840738.808402,6475690297.549008,915139397.4603903
Switzerland,CHE,2032,1380791824.41065,2576.8,3558024373141.3633,260131.742965,1840738.808402,6549393544.881506,925555081.6972144
Switzerland,CHE,2033,1396507344.55956,2576.8,3598520125461.0747,260131.742965,1840738.808402,6623935647.751834,936089312.3308198
Switzerland,CHE,2034,1412401731.33354,2576.8,3639476781300.266,260131.742965,1840738.808402,6699326153.617398,946743438.6002864
Switzerland,CHE,2035,1428477020.508,2576.8,3680899586445.014,260131.742965,1840738.808402,6775574718.60021,957518825.1010892
Switzerland,CHE,2036,1444359399.43821,2576.8,3721825300472.38,260131.742965,1840738.808402,6850908268.671944,968164902.423115
Switzerland,CHE,2037,1460418365.01061,2576.8,3763206042959.3403,260131.742965,1840738.808402,6927079407.288181,978929347.091434
Switzerland,CHE,2038,1476655880.58611,2576.8,3805046873094.2886,260131.742965,1840738.808402,7004097447.093337,989813475.1615405
Switzerland,CHE,2039,1493073931.35507,2576.8,3847352906315.745,260131.742965,1840738.808402,7081971804.273616,1000818617.3213733
Switzerland,CHE,2040,1509674524.58,2576.8,3890129314937.744,260131.742965,1840738.808402,7160711999.708193,1011946119.0539968
Switzerland,CHE,2041,1525861459.13038,2576.8,3931839807887.163,260131.742965,1840738.808402,7237490122.797765,1022796342.2848585
Switzerland,CHE,2042,1542221952.18351,2576.8,3973997526386.469,260131.742965,1840738.808402,7315091471.313125,1033762903.0775108
Switzerland,CHE,2043,1558757864.65716,2576.8,4016607265648.5703,260131.742965,1840738.808402,7393524871.988765,1044847048.8190454
Switzerland,CHE,2044,1575471077.42208,2576.8,4059673872301.2163,260131.742965,1840738.808402,7472799246.200474,1056050040.2711862
Switzerland,CHE,2045,1592363491.516,2576.8,4103202244938.429,260131.742965,1840738.808402,7552923610.980375,1067373151.7137344
Switzerland,CHE,2046,1608279577.17938,2576.8,4144214814475.8267,260131.742965,1840738.808402,7628417039.360148,1078041822.910971
Switzerland,CHE,2047,1624354748.24266,2576.8,4185637315271.6865,260131.742965,1840738.808402,7704665044.116151,1088817130.240967
