Country,iso3c,year,operational_3.1,average_3.2
Pakistan,PAK,2028,81718937.93384206,0.0337537840086968
Pakistan,PAK,2029,85808772.51709545,0.0337537840086968
Pakistan,PAK,2030,90806962.71921477,0.0337537840086968
Pakistan,PAK,2031,95230637.19038107,0.0337537840086968
Pakistan,PAK,2032,99869811.61045933,0.0337537840086968
Pakistan,PAK,2033,104734984.09098203,0.0337537840086968
Pakistan,PAK,2034,109837164.16052029,0.0337537840086968
Pakistan,PAK,2035,115471743.29566377,0.0337537840086968
Pakistan,PAK,2036,121122979.59592804,0.0337537840086968
Pakistan,PAK,2037,127050789.80778258,0.0337537840086968
Pakistan,PAK,2038,133268709.57626279,0.0337537840086968
Pakistan,PAK,2039,139790936.9866377,0.0337537840086968
Pakistan,PAK,2040,146891730.01572955,0.0337537840086968
Pakistan,PAK,2041,154050340.9909351,0.0337537840086968
Pakistan,PAK,2042,161557819.1970518,0.0337537840086968
Pakistan,PAK,2043,169431166.30454686,0.0337537840086968
Pakistan,PAK,2044,177688212.54206976,0.0337537840086968
Pakistan,PAK,2045,186568376.84169555,0.0337537840086968
Pakistan,PAK,2046,195480328.35854232,0.0337537840086968
Pakistan,PAK,2047,204817983.7443037,0.0337537840086968
Pakistan,PAK,2048,214601677.91481343,0.0337537840086968
Pakistan,PAK,2049,224852717.13907367,0.0337537840086968
Pakistan,PAK,2050,235773843.6434894,0.0337537840086968
Panama,PAN,2020,2700000,0.017120767476201608
Panama,PAN,2021,2889387.807567951,0.017120767476201608
Panama,PAN,2022,3092059.9638971593,0.017120767476201608
Panama,PAN,2023,3308948.281464243,0.017120767476201608
Panama,PAN,2024,3541049.93345767,0.017120767476201608
Panama,PAN,2025,3789432.0384155153,0.017120767476201608
Panama,PAN,2026,3939671.3141808044,0.017120767476201608
Panama,PAN,2027,4095867.113180616,0.017120767476201608
Panama,PAN,2028,4258255.593163074,0.017120767476201608
Panama,PAN,2029,4427082.274801573,0.017120767476201608
Panama,PAN,2030,4636406.40648838,0.017120767476201608
Panama,PAN,2031,4806103.570873583,0.017120767476201608
Panama,PAN,2032,4982011.82313065,0.017120767476201608
Panama,PAN,2033,5164358.495358454,0.017120767476201608
Panama,PAN,2034,5353379.240240637,0.017120767476201608
Panama,PAN,2035,5553533.041472188,0.017120767476201608
Panama,PAN,2036,5739999.8233948,0.017120767476201608
Panama,PAN,2037,5932727.459534161,0.017120767476201608
Panama,PAN,2038,6131926.1658607535,0.017120767476201608
Panama,PAN,2039,6337813.216607821,0.017120767476201608
Panama,PAN,2040,6555178.344909917,0.017120767476201608
Panama,PAN,2041,6754855.742482387,0.017120767476201608
Panama,PAN,2042,6960615.516613277,0.017120767476201608
Panama,PAN,2043,7172642.942677001,0.017120767476201608
Panama,PAN,2044,7391128.939724267,0.017120767476201608
Panama,PAN,2045,7621122.900732227,0.017120767476201608
Panama,PAN,2046,7832149.457120396,0.017120767476201608
Panama,PAN,2047,8049019.27415153,0.017120767476201608
Panama,PAN,2048,8271894.149921216,0.017120767476201608
Panama,PAN,2049,8500940.362664698,0.017120767476201608
Panama,PAN,2050,8741344.242409913,0.017120767476201608
Peru,PER,2020,8100000,0.014792612076773159
Peru,PER,2021,8488764.642836072,0.014792612076773159
Peru,PER,2022,8896188.291538743,0.014792612076773159
Peru,PER,2023,9323166.496941525,0.014792612076773159
Peru,PER,2024,9770637.792408774,0.014792612076773159
Peru,PER,2025,10239585.75680957,0.014792612076773159
Peru,PER,2026,10534204.696619706,0.014792612076773159
Peru,PER,2027,10837300.573071262,0.014792612076773159
Peru,PER,2028,11149117.289203426,0.014792612076773159
Peru,PER,2029,11469905.765766507,0.014792612076773159
Peru,PER,2030,11886589.147896288,0.014792612076773159
Peru,PER,2031,12235332.749717247,0.014792612076773159
Peru,PER,2032,12594308.226998674,0.014792612076773159
Peru,PER,2033,12963815.775285074,0.014792612076773159
Peru,PER,2034,13344164.397632847,0.014792612076773159
Peru,PER,2035,13746104.402580567,0.014792612076773159
Peru,PER,2036,14151201.199080294,0.014792612076773159
Peru,PER,2037,14568236.171642732,0.014792612076773159
Peru,PER,2038,14997561.137534603,0.014792612076773159
Peru,PER,2039,15439538.282054445,0.014792612076773159
Peru,PER,2040,15905617.469593104,0.014792612076773159
Peru,PER,2041,16364892.49717755,0.014792612076773159
Peru,PER,2042,16837429.10051446,0.014792612076773159
Peru,PER,2043,17323610.207873117,0.014792612076773159
Peru,PER,2044,17823829.804584358,0.014792612076773159
Peru,PER,2045,18350177.50712001,0.014792612076773159
Peru,PER,2046,18863061.72721442,0.014792612076773159
Peru,PER,2047,19390280.97066867,0.014792612076773159
Peru,PER,2048,19932235.89885365,0.014792612076773159
Peru,PER,2049,20489338.37155479,0.014792612076773159
Peru,PER,2050,21074103.27103408,0.014792612076773159
Philippines,PHL,2020,49500000,0.03948249598088319
Philippines,PHL,2021,52376417.62511145,0.03948249598088319
Philippines,PHL,2022,55419982.28767849,0.03948249598088319
Philippines,PHL,2023,58640406.80961067,0.03948249598088319
Philippines,PHL,2024,62047968.41952725,0.03948249598088319
Philippines,PHL,2025,65653541.55011891,0.03948249598088319
Philippines,PHL,2026,69155974.5760984,0.03948249598088319
Philippines,PHL,2027,72845252.6192977,0.03948249598088319
Philippines,PHL,2028,76731343.33939818,0.03948249598088319
Philippines,PHL,2029,80824746.1428787,0.03948249598088319
Philippines,PHL,2030,85801401.43635753,0.03948249598088319
Philippines,PHL,2031,89857729.5195121,0.03948249598088319
Philippines,PHL,2032,94105823.67224996,0.03948249598088319
Philippines,PHL,2033,98554749.78487627,0.03948249598088319
Philippines,PHL,2034,103214002.34472159,0.03948249598088319
Philippines,PHL,2035,108359888.38637699,0.03948249598088319
Philippines,PHL,2036,112949983.46993509,0.03948249598088319
Philippines,PHL,2037,117734513.71940051,0.03948249598088319
Philippines,PHL,2038,122721715.35495022,0.03948249598088319
Philippines,PHL,2039,127920173.48078375,0.03948249598088319
Philippines,PHL,2040,133574688.14794198,0.03948249598088319
Philippines,PHL,2041,138689331.3562833,0.03948249598088319
Philippines,PHL,2042,143999816.87211075,0.03948249598088319
Philippines,PHL,2043,149513643.5976623,0.03948249598088319
Philippines,PHL,2044,155238597.57198253,0.03948249598088319
Philippines,PHL,2045,161373676.13471633,0.03948249598088319
Philippines,PHL,2046,166975111.82124478,0.03948249598088319
Philippines,PHL,2047,172770978.7341161,0.03948249598088319
Philippines,PHL,2048,178768025.76841572,0.03948249598088319
Philippines,PHL,2049,184973236.07987633,0.03948249598088319
Philippines,PHL,2050,191540405.23245403,0.03948249598088319
Papua New Guinea,PNG,2020,160000.00038354518,0.0035286154392274944
Papua New Guinea,PNG,2021,165316.12669774704,0.0035286154392274944
Papua New Guinea,PNG,2022,170808.88550520383,0.0035286154392274944
Papua New Guinea,PNG,2023,176484.14555993496,0.0035286154392274944
Papua New Guinea,PNG,2024,182347.97060994463,0.0035286154392274944
Papua New Guinea,PNG,2025,188406.6258760512,0.0035286154392274944
Papua New Guinea,PNG,2026,194098.80080919486,0.0035286154392274944
Papua New Guinea,PNG,2027,199962.94875718793,0.0035286154392274944
Papua New Guinea,PNG,2028,206004.26539974572,0.0035286154392274944
Papua New Guinea,PNG,2029,212228.10338939558,0.0035286154392274944
Papua New Guinea,PNG,2030,220347.46455969254,0.0035286154392274944
Papua New Guinea,PNG,2031,229181.71734366438,0.0035286154392274944
Papua New Guinea,PNG,2032,238370.15628724126,0.0035286154392274944
Papua New Guinea,PNG,2033,247926.98155411836,0.0035286154392274944
Papua New Guinea,PNG,2034,257866.96262625302,0.0035286154392274944
Papua New Guinea,PNG,2035,268866.37209458486,0.0035286154392274944
Papua New Guinea,PNG,2036,281550.71043497603,0.0035286154392274944
Papua New Guinea,PNG,2037,294833.4591971694,0.0035286154392274944
Papua New Guinea,PNG,2038,308742.84965530084,0.0035286154392274944
Papua New Guinea,PNG,2039,323308.4449534243,0.0035286154392274944
Papua New Guinea,PNG,2040,339160.0539294948,0.0035286154392274944
Papua New Guinea,PNG,2041,356621.79660783376,0.0035286154392274944
Papua New Guinea,PNG,2042,374982.5616027214,0.0035286154392274944
Papua New Guinea,PNG,2043,394288.6353095391,0.0035286154392274944
Papua New Guinea,PNG,2044,414588.68719064846,0.0035286154392274944
Papua New Guinea,PNG,2045,436450.2350313468,0.0035286154392274944
Papua New Guinea,PNG,2046,459752.47283609526,0.0035286154392274944
Papua New Guinea,PNG,2047,484298.82564669324,0.0035286154392274944
Papua New Guinea,PNG,2048,510155.71721869375,0.0035286154392274944
Papua New Guinea,PNG,2049,537393.1176962722,0.0035286154392274944
Papua New Guinea,PNG,2050,566518.2424690672,0.0035286154392274944
Poland,POL,2020,131400000,0.07447528162349414
Poland,POL,2021,135537551.7890568,0.07447528162349414
Poland,POL,2022,139805387.70906582,0.07447528162349414
Poland,POL,2023,144207610.17508882,0.07447528162349414
Poland,POL,2024,148748450.7799255,0.07447528162349414
Poland,POL,2025,153432274.36169043,0.07447528162349414
Poland,POL,2026,157937967.29667276,0.07447528162349414
Poland,POL,2027,162575974.4328805,0.07447528162349414
Poland,POL,2028,167350181.30980733,0.07447528162349414
Poland,POL,2029,172264587.56971925,0.07447528162349414
Poland,POL,2030,178808389.34503907,0.07447528162349414
Poland,POL,2031,182640586.1612157,0.07447528162349414
Poland,POL,2032,186554914.09267002,0.07447528162349414
Poland,POL,2033,190553133.3621725,0.07447528162349414
Poland,POL,2034,194637041.9173459,0.07447528162349414
Poland,POL,2035,199186645.24271202,0.07447528162349414
Poland,POL,2036,202279998.44812876,0.07447528162349414
Poland,POL,2037,205421391.18973932,0.07447528162349414
Poland,POL,2038,208611569.51782778,0.07447528162349414
Poland,POL,2039,211851291.06878152,0.07447528162349414
Poland,POL,2040,215489508.8529388,0.07447528162349414
Poland,POL,2041,217409344.86639753,0.07447528162349414
Poland,POL,2042,219346285.05508134,0.07447528162349414
Poland,POL,2043,221300481.80326054,0.07447528162349414
Poland,POL,2044,223272088.8528252,0.07447528162349414
Poland,POL,2045,225584679.90889585,0.07447528162349414
Poland,POL,2046,227207807.80539784,0.07447528162349414
Poland,POL,2047,228842614.43899074,0.07447528162349414
Poland,POL,2048,230489183.84057584,0.07447528162349414
Poland,POL,2049,232147600.64567402,0.07447528162349414
Poland,POL,2050,234116088.6386561,0.07447528162349414
Puerto Rico,PRI,2020,NA,NA
Puerto Rico,PRI,2021,NA,NA
Puerto Rico,PRI,2022,NA,NA
Puerto Rico,PRI,2023,NA,NA
Puerto Rico,PRI,2024,NA,NA
Puerto Rico,PRI,2025,NA,NA
Puerto Rico,PRI,2026,NA,NA
Puerto Rico,PRI,2027,NA,NA
Puerto Rico,PRI,2028,NA,NA
Puerto Rico,PRI,2029,NA,NA
Puerto Rico,PRI,2030,NA,NA
Puerto Rico,PRI,2031,NA,NA
Puerto Rico,PRI,2032,NA,NA
Puerto Rico,PRI,2033,NA,NA
Puerto Rico,PRI,2034,NA,NA
Puerto Rico,PRI,2035,NA,NA
Puerto Rico,PRI,2036,NA,NA
Puerto Rico,PRI,2037,NA,NA
Puerto Rico,PRI,2038,NA,NA
Puerto Rico,PRI,2039,NA,NA
Puerto Rico,PRI,2040,NA,NA
Puerto Rico,PRI,2041,NA,NA
Puerto Rico,PRI,2042,NA,NA
Puerto Rico,PRI,2043,NA,NA
Puerto Rico,PRI,2044,NA,NA
Puerto Rico,PRI,2045,NA,NA
Puerto Rico,PRI,2046,NA,NA
Puerto Rico,PRI,2047,NA,NA
Puerto Rico,PRI,2048,NA,NA
Puerto Rico,PRI,2049,NA,NA
Puerto Rico,PRI,2050,NA,NA
Portugal,PRT,2020,15399999.999999996,0.032703829826713875
Portugal,PRT,2021,15900191.322428819,0.032703829826713875
Portugal,PRT,2022,16416628.837002642,0.032703829826713875
Portugal,PRT,2023,16949840.21932755,0.032703829826713875
Portugal,PRT,2024,17500370.28389006,0.032703829826713875
Portugal,PRT,2025,18068781.540727273,0.032703829826713875
Portugal,PRT,2026,18338408.47097383,0.032703829826713875
Portugal,PRT,2027,18612058.842499495,0.032703829826713875
Portugal,PRT,2028,18889792.694113128,0.032703829826713875
Portugal,PRT,2029,19171670.960537873,0.032703829826713875
Portugal,PRT,2030,19620713.783376746,0.032703829826713875
Portugal,PRT,2031,19826886.26582355,0.032703829826713875
Portugal,PRT,2032,20035225.187931392,0.032703829826713875
Portugal,PRT,2033,20245753.31442984,0.032703829826713875
Portugal,PRT,2034,20458493.649257917,0.032703829826713875
Portugal,PRT,2035,20712794.045784883,0.032703829826713875
Portugal,PRT,2036,20922823.23367222,0.032703829826713875
Portugal,PRT,2037,21134982.132291343,0.032703829826713875
Portugal,PRT,2038,21349292.337058812,0.032703829826713875
Portugal,PRT,2039,21565775.662370212,0.032703829826713875
Portugal,PRT,2040,21819709.991722733,0.032703829826713875
Portugal,PRT,2041,22031222.167523712,0.032703829826713875
Portugal,PRT,2042,22244784.663907737,0.032703829826713875
Portugal,PRT,2043,22460417.355922084,0.032703829826713875
Portugal,PRT,2044,22678140.311275356,0.032703829826713875
Portugal,PRT,2045,22930849.531402256,0.032703829826713875
Portugal,PRT,2046,23164462.300271392,0.032703829826713875
Portugal,PRT,2047,23400455.047505654,0.032703829826713875
Portugal,PRT,2048,23638852.01962652,0.032703829826713875
Portugal,PRT,2049,23879677.710171927,0.032703829826713875
Portugal,PRT,2050,24153715.763030525,0.032703829826713875
Paraguay,PRY,2020,200000,0.001576508039677763
Paraguay,PRY,2021,206374.16024763175,0.001576508039677763
Paraguay,PRY,2022,212951.47008957586,0.001576508039677763
Paraguay,PRY,2023,219738.40406617447,0.001576508039677763
Paraguay,PRY,2024,226741.6430665576,0.001576508039677763
Paraguay,PRY,2025,233968.08090514547,0.001576508039677763
Paraguay,PRY,2026,242559.0874191631,0.001576508039677763
Paraguay,PRY,2027,251465.5446247381,0.001576508039677763
Paraguay,PRY,2028,260699.0354648752,0.001576508039677763
Paraguay,PRY,2029,270271.5681933239,0.001576508039677763
Paraguay,PRY,2030,282253.49948459544,0.001576508039677763
Paraguay,PRY,2031,292513.09938081686,0.001576508039677763
Paraguay,PRY,2032,303145.62429027207,0.001576508039677763
Paraguay,PRY,2033,314164.6296212519,0.001576508039677763
Paraguay,PRY,2034,325584.1635060198,0.001576508039677763
Paraguay,PRY,2035,337675.05419318064,0.001576508039677763
Paraguay,PRY,2036,349584.5331471042,0.001576508039677763
Paraguay,PRY,2037,361914.0481303187,0.001576508039677763
Paraguay,PRY,2038,374678.4134152694,0.001576508039677763
Paraguay,PRY,2039,387892.9657597428,0.001576508039677763
Paraguay,PRY,2040,401853.4419975105,0.001576508039677763
Paraguay,PRY,2041,415308.83258382906,0.001576508039677763
Paraguay,PRY,2042,429214.75442584715,0.001576508039677763
Paraguay,PRY,2043,443586.29280935164,0.001576508039677763
Paraguay,PRY,2044,458439.0381256996,0.001576508039677763
Paraguay,PRY,2045,474090.9745099552,0.001576508039677763
Paraguay,PRY,2046,488891.1703483551,0.001576508039677763
Paraguay,PRY,2047,504153.39944330737,0.001576508039677763
Paraguay,PRY,2048,519892.08557220624,0.001576508039677763
Paraguay,PRY,2049,536122.1027946522,0.001576508039677763
Paraguay,PRY,2050,553176.1807561831,0.001576508039677763
West Bank and Gaza,PSE,2020,NA,NA
West Bank and Gaza,PSE,2021,NA,NA
West Bank and Gaza,PSE,2022,NA,NA
West Bank and Gaza,PSE,2023,NA,NA
West Bank and Gaza,PSE,2024,NA,NA
West Bank and Gaza,PSE,2025,NA,NA
West Bank and Gaza,PSE,2026,NA,NA
West Bank and Gaza,PSE,2027,NA,NA
West Bank and Gaza,PSE,2028,NA,NA
West Bank and Gaza,PSE,2029,NA,NA
West Bank and Gaza,PSE,2030,NA,NA
West Bank and Gaza,PSE,2031,NA,NA
West Bank and Gaza,PSE,2032,NA,NA
West Bank and Gaza,PSE,2033,NA,NA
West Bank and Gaza,PSE,2034,NA,NA
West Bank and Gaza,PSE,2035,NA,NA
West Bank and Gaza,PSE,2036,NA,NA
West Bank and Gaza,PSE,2037,NA,NA
West Bank and Gaza,PSE,2038,NA,NA
West Bank and Gaza,PSE,2039,NA,NA
West Bank and Gaza,PSE,2040,NA,NA
West Bank and Gaza,PSE,2041,NA,NA
West Bank and Gaza,PSE,2042,NA,NA
West Bank and Gaza,PSE,2043,NA,NA
West Bank and Gaza,PSE,2044,NA,NA
West Bank and Gaza,PSE,2045,NA,NA
West Bank and Gaza,PSE,2046,NA,NA
West Bank and Gaza,PSE,2047,NA,NA
West Bank and Gaza,PSE,2048,NA,NA
West Bank and Gaza,PSE,2049,NA,NA
West Bank and Gaza,PSE,2050,NA,NA
Qatar,QAT,2020,14400000,0.03945961184869537
Qatar,QAT,2021,15042119.246249232,0.03945961184869537
Qatar,QAT,2022,15712871.626276497,0.03945961184869537
Qatar,QAT,2023,16413533.937740076,0.03945961184869537
Qatar,QAT,2024,17145439.912767008,0.03945961184869537
Qatar,QAT,2025,17909982.756752953,0.03945961184869537
Qatar,QAT,2026,18521355.45226549,0.03945961184869537
Qatar,QAT,2027,19153597.881596018,0.03945961184869537
Qatar,QAT,2028,19807422.45109312,0.03945961184869537
Qatar,QAT,2029,20483565.88571002,0.03945961184869537
Qatar,QAT,2030,21348218.856727928,0.03945961184869537
Qatar,QAT,2031,21784090.599671334,0.03945961184869537
Qatar,QAT,2032,22228861.641313702,0.03945961184869537
Qatar,QAT,2033,22682713.680786956,0.03945961184869537
Qatar,QAT,2034,23145832.12701814,0.03945961184869537
Qatar,QAT,2035,23676606.568903,0.03945961184869537
Qatar,QAT,2036,24075668.68850219,0.03945961184869537
Qatar,QAT,2037,24481456.88072651,0.03945961184869537
Qatar,QAT,2038,24894084.511517577,0.03945961184869537
Qatar,QAT,2039,25313666.85756607,0.03945961184869537
Qatar,QAT,2040,25785850.91767726,0.03945961184869537
Qatar,QAT,2041,26171078.415716957,0.03945961184869537
Qatar,QAT,2042,26562061.016650867,0.03945961184869537
Qatar,QAT,2043,26958884.698789187,0.03945961184869537
Qatar,QAT,2044,27361636.724914327,0.03945961184869537
Qatar,QAT,2045,27803298.360768,0.03945961184869537
Qatar,QAT,2046,28199375.358835835,0.03945961184869537
Qatar,QAT,2047,28601094.744593173,0.03945961184869537
Qatar,QAT,2048,29008536.89771113,0.03945961184869537
Qatar,QAT,2049,29421783.34292419,0.03945961184869537
Qatar,QAT,2050,29863769.036625054,0.03945961184869537
Russian Federation,RUS,2020,523700000.0000001,0.09418975649014075
Russian Federation,RUS,2021,522121154.072134,0.09418975649014075
Russian Federation,RUS,2022,520547068.0344033,0.09418975649014075
Russian Federation,RUS,2023,518977727.5367353,0.09418975649014075
Russian Federation,RUS,2024,517413118.2723195,0.09418975649014075
Russian Federation,RUS,2025,515853225.9774774,0.09418975649014075
Russian Federation,RUS,2026,523406593.5281237,0.09418975649014075
Russian Federation,RUS,2027,531070561.06822836,0.09418975649014075
Russian Federation,RUS,2028,538846748.0552832,0.09418975649014075
Russian Federation,RUS,2029,546736797.6596445,0.09418975649014075
Russian Federation,RUS,2030,559388332.984965,0.09418975649014075
Russian Federation,RUS,2031,563408596.5881221,0.09418975649014075
Russian Federation,RUS,2032,567457753.3920949,0.09418975649014075
Russian Federation,RUS,2033,571536011.0492005,0.09418975649014075
Russian Federation,RUS,2034,575643578.7041314,0.09418975649014075
Russian Federation,RUS,2035,580883512.7246214,0.09418975649014075
Russian Federation,RUS,2036,583312698.7882392,0.09418975649014075
Russian Federation,RUS,2037,585752043.4203176,0.09418975649014075
Russian Federation,RUS,2038,588201589.1027869,0.09418975649014075
Russian Federation,RUS,2039,590661378.4952321,0.09418975649014075
Russian Federation,RUS,2040,594091375.3134067,0.09418975649014075
Russian Federation,RUS,2041,595249642.8296738,0.09418975649014075
Russian Federation,RUS,2042,596410168.5568744,0.09418975649014075
Russian Federation,RUS,2043,597572956.8977191,0.09418975649014075
Russian Federation,RUS,2044,598738012.2635024,0.09418975649014075
Russian Federation,RUS,2045,600766652.4658346,0.09418975649014075
Russian Federation,RUS,2046,601354781.3897443,0.09418975649014075
Russian Federation,RUS,2047,601943486.0706962,0.09418975649014075
Russian Federation,RUS,2048,602532767.0723363,0.09418975649014075
Russian Federation,RUS,2049,603122624.9588616,0.09418975649014075
Russian Federation,RUS,2050,604482847.7738143,0.09418975649014075
Rwanda,RWA,2020,1020000.0020890086,0.02886629984580302
Rwanda,RWA,2021,1097587.9308131754,0.02886629984580302
Rwanda,RWA,2022,1181077.7092151637,0.02886629984580302
Rwanda,RWA,2023,1270918.270913802,0.02886629984580302
Rwanda,RWA,2024,1367592.6983804174,0.02886629984580302
Rwanda,RWA,2025,1491242.4314661685,0.02886629984580302
Rwanda,RWA,2026,1585580.48128227,0.02886629984580302
Rwanda,RWA,2027,1685886.4860433997,0.02886629984580302
Rwanda,RWA,2028,1792537.9867978988,0.02886629984580302
Rwanda,RWA,2029,1905936.4083607376,0.02886629984580302
Rwanda,RWA,2030,2049750.9684883778,0.02886629984580302
Rwanda,RWA,2031,2171231.2510945634,0.02886629984580302
Rwanda,RWA,2032,2299911.1688217702,0.02886629984580302
Rwanda,RWA,2033,2436217.414337846,0.02886629984580302
Rwanda,RWA,2034,2580601.9686245187,0.02886629984580302
Rwanda,RWA,2035,2753290.290440559,0.02886629984580302
Rwanda,RWA,2036,2909556.3555091014,0.02886629984580302
Rwanda,RWA,2037,3074691.475604929,0.02886629984580302
Rwanda,RWA,2038,3249199.0238503027,0.02886629984580302
Rwanda,RWA,2039,3433610.9428711613,0.02886629984580302
Rwanda,RWA,2040,3654989.1274714377,0.02886629984580302
Rwanda,RWA,2041,3852759.8400093117,0.02886629984580302
Rwanda,RWA,2042,4061231.8852662765,0.02886629984580302
Rwanda,RWA,2043,4280984.310162354,0.02886629984580302
Rwanda,RWA,2044,4512627.493727713,0.02886629984580302
Rwanda,RWA,2045,4790929.179695432,0.02886629984580302
Rwanda,RWA,2046,5037294.773470114,0.02886629984580302
Rwanda,RWA,2047,5296329.30963977,0.02886629984580302
Rwanda,RWA,2048,5568684.267572713,0.02886629984580302
Rwanda,RWA,2049,5855044.627884177,0.02886629984580302
Rwanda,RWA,2050,6199604.78362527,0.02886629984580302
Saudi Arabia,SAU,2020,210900000,0.09370238127262102
Saudi Arabia,SAU,2021,221734860.13161328,0.09370238127262102
Saudi Arabia,SAU,2022,233126354.6590142,0.09370238127262102
Saudi Arabia,SAU,2023,245103080.3381194,0.09370238127262102
Saudi Arabia,SAU,2024,257695103.06591022,0.09370238127262102
Saudi Arabia,SAU,2025,270934033.356668,0.09370238127262102
Saudi Arabia,SAU,2026,276713214.0183751,0.09370238127262102
Saudi Arabia,SAU,2027,282615667.9680738,0.09370238127262102
Saudi Arabia,SAU,2028,288644024.6967629,0.09370238127262102
Saudi Arabia,SAU,2029,294800969.7840154,0.09370238127262102
Saudi Arabia,SAU,2030,303440628.12708986,0.09370238127262102
Saudi Arabia,SAU,2031,311358340.2413706,0.09370238127262102
Saudi Arabia,SAU,2032,319482650.15210193,0.09370238127262102
Saudi Arabia,SAU,2033,327818948.6399643,0.09370238127262102
Saudi Arabia,SAU,2034,336372767.1479142,0.09370238127262102
Saudi Arabia,SAU,2035,346000298.34368676,0.09370238127262102
Saudi Arabia,SAU,2036,354819855.52866334,0.09370238127262102
Saudi Arabia,SAU,2037,363864223.4704844,0.09370238127262102
Saudi Arabia,SAU,2038,373139132.6015665,0.09370238127262102
Saudi Arabia,SAU,2039,382650459.4232075,0.09370238127262102
Saudi Arabia,SAU,2040,393098319.3914801,0.09370238127262102
Saudi Arabia,SAU,2041,402337254.7934612,0.09370238127262102
Saudi Arabia,SAU,2042,411793331.61567044,0.09370238127262102
Saudi Arabia,SAU,2043,421471653.3028586,0.09370238127262102
Saudi Arabia,SAU,2044,431377443.2453319,0.09370238127262102
Saudi Arabia,SAU,2045,442039001.9533032,0.09370238127262102
Saudi Arabia,SAU,2046,452237622.1197785,0.09370238127262102
Saudi Arabia,SAU,2047,462671542.458502,0.09370238127262102
Saudi Arabia,SAU,2048,473346191.7598548,0.09370238127262102
Saudi Arabia,SAU,2049,484267124.0659963,0.09370238127262102
Saudi Arabia,SAU,2050,495819431.1267156,0.09370238127262102
Sudan,SDN,2020,4500000,0.019683737826307657
Sudan,SDN,2021,4631755.938711927,0.019683737826307657
Sudan,SDN,2022,4767369.57239849,0.019683737826307657
Sudan,SDN,2023,4906953.850886943,0.019683737826307657
Sudan,SDN,2024,5050625.031073547,0.019683737826307657
Sudan,SDN,2025,5267816.144068244,0.019683737826307657
Sudan,SDN,2026,5573190.118688239,0.019683737826307657
Sudan,SDN,2027,5896266.545676509,0.019683737826307657
Sudan,SDN,2028,6238071.6317366315,0.019683737826307657
Sudan,SDN,2029,6599691.072516221,0.019683737826307657
Sudan,SDN,2030,7062354.4758149395,0.019683737826307657
Sudan,SDN,2031,7483399.765887557,0.019683737826307657
Sudan,SDN,2032,7929547.043816974,0.019683737826307657
Sudan,SDN,2033,8402292.846458538,0.019683737826307657
Sudan,SDN,2034,8903222.931591937,0.019683737826307657
Sudan,SDN,2035,9502167.46231196,0.019683737826307657
Sudan,SDN,2036,10059676.53636257,0.019683737826307657
Sudan,SDN,2037,10649895.659871005,0.019683737826307657
Sudan,SDN,2038,11274743.989646249,0.019683737826307657
Sudan,SDN,2039,11936253.28284239,0.019683737826307657
Sudan,SDN,2040,12728862.55298475,0.019683737826307657
Sudan,SDN,2041,13441259.171091678,0.019683737826307657
Sudan,SDN,2042,14193526.511297906,0.019683737826307657
Sudan,SDN,2043,14987896.019458607,0.019683737826307657
Sudan,SDN,2044,15826724.028823582,0.019683737826307657
Sudan,SDN,2045,16832390.76998962,0.019683737826307657
Sudan,SDN,2046,17712363.353775278,0.019683737826307657
Sudan,SDN,2047,18638339.60743741,0.019683737826307657
Sudan,SDN,2048,19612724.53504216,0.019683737826307657
Sudan,SDN,2049,20638048.87072404,0.019683737826307657
Sudan,SDN,2050,21870339.502108723,0.019683737826307657
Senegal,SEN,2020,2100000,0.029086020774838645
Senegal,SEN,2021,2241513.82081563,0.029086020774838645
Senegal,SEN,2022,2392563.909003564,0.029086020774838645
Senegal,SEN,2023,2553792.890102933,0.029086020774838645
Senegal,SEN,2024,2725886.694603055,0.029086020774838645
Senegal,SEN,2025,2948371.8425059933,0.029086020774838645
Senegal,SEN,2026,3139812.9331731778,0.029086020774838645
Senegal,SEN,2027,3343684.5085802693,0.029086020774838645
Senegal,SEN,2028,3560793.694043628,0.029086020774838645
Senegal,SEN,2029,3792000.0224316865,0.029086020774838645
Senegal,SEN,2030,4084533.9091013754,0.029086020774838645
Senegal,SEN,2031,4334164.109446849,0.029086020774838645
Senegal,SEN,2032,4599050.698479825,0.029086020774838645
Senegal,SEN,2033,4880126.085001244,0.029086020774838645
Senegal,SEN,2034,5178379.662868604,0.029086020774838645
Senegal,SEN,2035,5534555.310856429,0.029086020774838645
Senegal,SEN,2036,5852814.1323538,0.029086020774838645
Senegal,SEN,2037,6189374.09491344,0.029086020774838645
Senegal,SEN,2038,6545287.586533907,0.029086020774838645
Senegal,SEN,2039,6921667.511686253,0.029086020774838645
Senegal,SEN,2040,7373148.295242011,0.029086020774838645
Senegal,SEN,2041,7770868.250011317,0.029086020774838645
Senegal,SEN,2042,8190041.884550471,0.029086020774838645
Senegal,SEN,2043,8631826.446239563,0.029086020774838645
Senegal,SEN,2044,9097441.60631851,0.029086020774838645
Senegal,SEN,2045,9656956.40218101,0.029086020774838645
Senegal,SEN,2046,10145815.99722105,0.029086020774838645
Senegal,SEN,2047,10659422.903288478,0.029086020774838645
Senegal,SEN,2048,11199029.891954727,0.029086020774838645
Senegal,SEN,2049,11765953.153261552,0.029086020774838645
Senegal,SEN,2050,12448872.137457393,0.029086020774838645
