Country Name,iso3c,Population,year,Average household size (number of members),gdp_ppp,GDP,average_household_size,num_households,gdp_per_capita,avg_m2_capita,residential_building_stock_m2
Equatorial Guinea,GNQ,2081992,2032,5.3,25.22903895587298,25229038955.87298,5.3,392828.679245283,12117.740584917223,12.117740584917224,25229038.95587298
Equatorial Guinea,GNQ,2122936,2033,5.3,26.076605918032815,26076605918.032814,5.3,400553.96226415096,12283.274633824483,12.283274633824483,26076605.918032814
Equatorial Guinea,GNQ,2163786,2034,5.3,26.95264680488718,26952646804.88718,5.3,408261.5094339623,12456.244196462672,12.456244196462672,26952646.80488718
Equatorial Guinea,GNQ,2204633,2035,5.3,27.858118195000003,27858118195.000004,5.3,415968.49056603777,12636.170371667304,12.636170371667303,27858118.195
Equatorial Guinea,GNQ,2245434,2036,5.3,28.889390001007143,28889390001.007145,5.3,423666.7924528302,12865.837963176447,12.865837963176448,28889390.001007143
Equatorial Guinea,GNQ,2286181,2037,5.3,29.95883816660974,29958838166.60974,5.3,431354.90566037735,13104.315960376602,13.104315960376601,29958838.166609738
Equatorial Guinea,GNQ,2326720,2038,5.3,31.06787593167675,31067875931.67675,5.3,439003.77358490566,13352.649193575828,13.352649193575827,31067875.93167675
Equatorial Guinea,GNQ,2367028,2039,5.3,32.21796885240448,32217968852.404484,5.3,446609.0566037736,13611.148179237627,13.611148179237627,32217968.852404483
Equatorial Guinea,GNQ,2407198,2040,5.3,33.410636738,33410636738,5.3,454188.30188679247,13879.471791684771,13.879471791684772,33410636.737999998
Equatorial Guinea,GNQ,2447173,2041,5.3,34.728941928913265,34728941928.91327,5.3,461730.75471698114,14191.453537985777,14.191453537985778,34728941.92891327
Equatorial Guinea,GNQ,2486805,2042,5.3,36.099264343862615,36099264343.86262,5.3,469208.49056603777,14516.322889757186,14.516322889757186,36099264.343862616
Equatorial Guinea,GNQ,2526010,2043,5.3,37.523656460237255,37523656460.23726,5.3,476605.6603773585,14854.91207882679,14.85491207882679,37523656.46023726
Equatorial Guinea,GNQ,2564853,2044,5.3,39.00425174135964,39004251741.35964,5.3,483934.5283018868,15207.207485715417,15.207207485715417,39004251.74135964
Equatorial Guinea,GNQ,2603554,2045,5.3,40.543267832000005,40543267832.00001,5.3,491236.60377358494,15572.278444003852,15.572278444003853,40543267.83200001
Equatorial Guinea,GNQ,2641890,2046,5.3,42.190548074396766,42190548074.39677,5.3,498469.81132075476,15969.835259755995,15.969835259755994,42190548.07439677
Equatorial Guinea,GNQ,2679707,2047,5.3,43.904757608439056,43904757608.43906,5.3,505605.09433962265,16384.16349565048,16.38416349565048,43904757.60843906
Equatorial Guinea,GNQ,2717119,2048,5.3,45.68861578324846,45688615783.24846,5.3,512663.96226415096,16815.095615336853,16.815095615336855,45688615.78324846
Equatorial Guinea,GNQ,2754095,2049,5.3,47.54495243558903,47544952435.589035,5.3,519640.56603773584,17263.366890244903,17.263366890244903,47544952.43558904
Equatorial Guinea,GNQ,2790533,2050,5.3,49.476712379000006,49476712379.00001,5.3,526515.6603773586,17730.20149878178,17.730201498781778,49476712.37900001
Eritrea,ERI,3555868,2020,5,6.070002812,6070002812,5,711173.6,1707.0382848857157,1.7070382848857157,6070002.812
Eritrea,ERI,3620312,2021,5,6.241825466082495,6241825466.082495,5,724062.4,1724.1125809274158,1.7241125809274158,6241825.466082495
Eritrea,ERI,3684032,2022,5,6.418511878118707,6418511878.118707,5,736806.4,1742.2519343259523,1.7422519343259524,6418511.878118707
Eritrea,ERI,3748901,2023,5,6.60019972577145,6600199725.77145,5,749780.2,1760.569224359739,1.760569224359739,6600199.72577145
Eritrea,ERI,3817651,2024,5,6.787030583924372,6787030583.924372,5,763530.2,1777.8027860389468,1.7778027860389467,6787030.583924371
Eritrea,ERI,3889630,2025,5,6.979150035000001,6979150035.000001,5,777926,1794.2966387548433,1.7942966387548434,6979150.035000001
Eritrea,ERI,3963932,2026,5,7.236544965102316,7236544965.102316,5,792786.4,1825.5976553337232,1.8255976553337232,7236544.965102316
Eritrea,ERI,4040638,2027,5,7.503432763205765,7503432763.205766,5,808127.6,1856.9920797670482,1.856992079767048,7503432.763205766
Eritrea,ERI,4119757,2028,5,7.7801635315553765,7780163531.555377,5,823951.4,1888.5005915531856,1.8885005915531856,7780163.531555377
Eritrea,ERI,4200711,2029,5,8.067100284361446,8067100284.361446,5,840142.2,1920.4130644458633,1.9204130644458632,8067100.284361446
Eritrea,ERI,4283355,2030,5,8.364619424,8364619424.000001,5,856671,1952.8195594341353,1.9528195594341353,8364619.424000001
Eritrea,ERI,4367625,2031,5,8.711136433358137,8711136433.358137,5,873525,1994.479020831261,1.994479020831261,8711136.433358137
Eritrea,ERI,4453047,2032,5,9.07200843386267,9072008433.86267,5,890609.4,2037.258630744897,2.0372586307448968,9072008.433862671
Eritrea,ERI,4539275,2033,5,9.447830102730732,9447830102.730732,5,907855,2081.3522209451357,2.081352220945136,9447830.10273073
Eritrea,ERI,4625813,2034,5,9.839220752582493,9839220752.582493,5,925162.6,2127.0251851042167,2.1270251851042166,9839220.75258249
Eritrea,ERI,4712526,2035,5,10.246825352,10246825352,5,942505.2,2174.380651056355,2.174380651056355,10246825.352
Eritrea,ERI,4799286,2036,5,10.722807649112529,10722807649.112528,5,959857.2,2234.2506050092716,2.2342506050092714,10722807.649112526
Eritrea,ERI,4885821,2037,5,11.220900125659345,11220900125.659344,5,977164.2,2296.6253011846616,2.2966253011846613,11220900.125659343
Eritrea,ERI,4972303,2038,5,11.742129836717039,11742129836.71704,5,994460.6,2361.5073008859354,2.3615073008859353,11742129.83671704
Eritrea,ERI,5058644,2039,5,12.287571545800452,12287571545.800451,5,1011728.8,2429.02476351379,2.42902476351379,12287571.545800453
Eritrea,ERI,5144492,2040,5,12.858349941,12858349941,5,1028898.4,2499.4401664926295,2.4994401664926293,12858349.941
Eritrea,ERI,5229664,2041,5,13.505119337715588,13505119337.715588,5,1045932.8,2582.4066972018827,2.5824066972018827,13505119.337715587
Eritrea,ERI,5314210,2042,5,14.184420953140979,14184420953.14098,5,1062842,2669.149497882278,2.669149497882278,14184420.953140981
Eritrea,ERI,5398164,2043,5,14.897891143695574,14897891143.695574,5,1079632.8,2759.8070647159984,2.7598070647159982,14897891.143695572
Eritrea,ERI,5481647,2044,5,15.647248573813323,15647248573.813324,5,1096329.4,2854.4794244892682,2.854479424489268,15647248.573813323
Eritrea,ERI,5564343,2045,5,16.434298356,16434298356,5,1112868.6,2953.5020317762583,2.9535020317762584,16434298.356
Eritrea,ERI,5646149,2046,5,17.289064206572036,17289064206.572037,5,1129229.8,3062.0984686326974,3.0620984686326973,17289064.206572033
Eritrea,ERI,5726855,2047,5,18.18828736487193,18188287364.87193,5,1145371,3175.9643582510694,3.1759643582510693,18188287.364871927
Eritrea,ERI,5806459,2048,5,19.134280104148647,19134280104.148647,5,1161291.8,3295.344047749006,3.295344047749006,19134280.104148645
Eritrea,ERI,5885492,2049,5,20.129474961514433,20129474961.51443,5,1177098.4,3420.1855956162085,3.4201855956162084,20129474.96151443
Eritrea,ERI,5964021,2050,5,21.176430993,21176430993,5,1192804.2,3550.696919578251,3.5506969195782507,21176430.992999997
Estonia,EST,1185207,2050,2.3,86.840605725,86840605725,2.3,515307.39130434784,73270.41244693965,73.27041244693964,86840605.725
Estonia,EST,1191548,2049,2.3,86.36862069339251,86368620693.39252,2.3,518064.347826087,72484.3822434283,72.4843822434283,86368620.6933925
Estonia,EST,1197641,2048,2.3,85.89920093488743,85899200934.88744,2.3,520713.4782608696,71723.66421564345,71.72366421564345,85899200.93488744
Estonia,EST,1203661,2047,2.3,85.4323325070382,85432332507.0382,2.3,523330.8695652174,70977.07120778873,70.97707120778873,85432332.50703819
Estonia,EST,1209612,2046,2.3,84.96800154317638,84968001543.17639,2.3,525918.2608695653,70244.01340527077,70.24401340527078,84968001.5431764
Estonia,EST,1215576,2045,2.3,84.506194252,84506194252,2.3,528511.3043478262,69519.46587625949,69.51946587625949,84506194.252
Estonia,EST,1221546,2044,2.3,83.76257610716208,83762576107.16208,2.3,531106.9565217391,68570.95525437608,68.57095525437607,83762576.10716207
Estonia,EST,1227550,2043,2.3,83.02550148200606,83025501482.00606,2.3,533717.3913043479,67635.12808602994,67.63512808602995,83025501.48200607
Estonia,EST,1233563,2042,2.3,82.29491279637459,82294912796.37459,2.3,536331.7391304348,66713.18189372946,66.71318189372946,82294912.79637459
Estonia,EST,1239607,2041,2.3,81.57075297679081,81570752976.79082,2.3,538959.5652173914,65803.72083796785,65.80372083796784,81570752.9767908
Estonia,EST,1245656,2040,2.3,80.852965452,80852965452,2.3,541589.5652173914,64907.9404362039,64.9079404362039,80852965.452
Estonia,EST,1251756,2039,2.3,79.7021453539039,79702145353.9039,2.3,544241.7391304348,63672.269478959075,63.67226947895907,79702145.35390389
Estonia,EST,1257879,2038,2.3,78.567705445338,78567705445.33801,2.3,546903.9130434783,62460.463562344245,62.460463562344245,78567705.44533801
Estonia,EST,1264011,2037,2.3,77.44941257899328,77449412578.99327,2.3,549570,61272.736217480124,61.27273621748012,77449412.57899326
Estonia,EST,1270199,2036,2.3,76.34703692606121,76347036926.0612,2.3,552260.4347826088,60106.358866650975,60.10635886665097,76347036.9260612
Estonia,EST,1276424,2035,2.3,75.26035192900001,75260351929.00002,2.3,554966.9565217391,58961.87468192389,58.96187468192389,75260351.92900002
Estonia,EST,1282653,2034,2.3,73.71979987185611,73719799871.85611,2.3,557675.2173913044,57474.468832845756,57.47446883284576,73719799.87185611
Estonia,EST,1288869,2033,2.3,72.21078235554207,72210782355.54207,2.3,560377.8260869565,56026.47154640392,56.02647154640392,72210782.35554208
Estonia,EST,1295039,2032,2.3,70.73265387946552,70732653879.46552,2.3,563060.4347826088,54618.1650741526,54.6181650741526,70732653.8794655
Estonia,EST,1301041,2031,2.3,69.28478215619675,69284782156.19676,2.3,565670,53253.34263577917,53.25334263577917,69284782.15619677
Estonia,EST,1306900,2030,2.3,67.866547841,67866547841,2.3,568217.3913043479,51929.41146300406,51.92941146300406,67866547.841
Estonia,EST,1312536,2029,2.3,65.7237923574513,65723792357.4513,2.3,570667.8260869565,50073.89691212378,50.073896912123786,65723792.357451305
Estonia,EST,1317905,2028,2.3,63.64869024965759,63648690249.65759,2.3,573002.1739130436,48295.35531746036,48.295355317460356,63648690.249657586
Estonia,EST,1322973,2027,2.3,61.63910549263313,61639105492.633125,2.3,575205.6521739131,46591.355600328294,46.59135560032829,61639105.49263312
Estonia,EST,1327771,2026,2.3,59.69296950226554,59692969502.26554,2.3,577291.7391304348,44957.27764973444,44.957277649734436,59692969.50226554
Estonia,EST,1329522,2020,2.3,47.646940653,47646940653,2.3,578053.0434782609,35837.64740485678,35.83764740485678,47646940.653
Estonia,EST,1330932,2021,2.3,49.52517563414558,49525175634.145584,2.3,578666.0869565217,37210.89855390477,37.21089855390477,49525175.63414558
Estonia,EST,1332332,2025,2.3,57.80827900600001,57808279006.00001,2.3,579274.7826086957,43388.794238973474,43.388794238973475,57808279.006000005
Estonia,EST,1336665,2024,2.3,55.615908551203844,55615908551.20384,2.3,581158.695652174,41607.963514570845,41.60796351457085,55615908.55120384
Estonia,EST,1340776,2023,2.3,53.506683422539304,53506683422.53931,2.3,582946.0869565217,39907.25029575358,39.907250295753585,53506683.42253931
Estonia,EST,1344768,2022,2.3,51.4774503457765,51477450345.7765,2.3,584681.7391304348,38279.80019287825,38.27980019287825,51477450.3457765
Ethiopia,ETH,117190911,2020,4.73,264.348199227,264348199227,4.73,24776091.120507397,2255.705642795114,2.255705642795114,264348199.22699997
Ethiopia,ETH,120283026,2021,4.73,279.201264271242,279201264271.242,4.73,25429815.221987315,2321.20253003314,2.32120253003314,279201264.27124196
Ethiopia,ETH,123379924,2022,4.73,294.8888859413796,294888885941.37964,4.73,26084550.528541222,2390.0880822505583,2.3900880822505584,294888885.94137967
Ethiopia,ETH,126527060,2023,4.73,311.4579558897252,311457955889.7252,4.73,26749906.976744182,2461.5916618130955,2.4615916618130953,311457955.8897252
Ethiopia,ETH,129719719,2024,4.73,328.95800049341176,328958000493.41174,4.73,27424887.73784355,2535.9136068851008,2.5359136068851007,328958000.4934117
Ethiopia,ETH,132938555,2025,4.73,347.44132889300005,347441328893.00006,4.73,28105402.748414375,2613.5482583889984,2.6135482583889984,347441328.89300007
Ethiopia,ETH,136180141,2026,4.73,367.6412774522983,367641277452.29834,4.73,28790727.48414376,2699.6687971728443,2.699668797172844,367641277.45229834
Ethiopia,ETH,139439745,2027,4.73,389.01563414288705,389015634142.887,4.73,29479861.52219873,2789.8475728199805,2.7898475728199807,389015634.14288706
Ethiopia,ETH,142715864,2028,4.73,411.63267807224963,411632678072.24963,4.73,30172487.103594076,2884.2811621295978,2.884281162129598,411632678.07224965
Ethiopia,ETH,146003944,2029,4.73,435.56465803812864,435564658038.12866,4.73,30867641.437632132,2983.2389872846766,2.9832389872846767,435564658.0381287
Ethiopia,ETH,149296378,2030,4.73,460.888023323,460888023323,4.73,31563716.279069766,3087.067680389406,3.0870676803894064,460888023.323
Ethiopia,ETH,152585021,2031,4.73,487.99025766130876,487990257661.3088,4.73,32258989.640591964,3198.1530982737077,3.198153098273708,487990257.66130877
Ethiopia,ETH,155874633,2032,4.73,516.6862220792855,516686222079.28546,4.73,32954467.864693444,3314.755019049735,3.314755019049735,516686222.07928544
Ethiopia,ETH,159160258,2033,4.73,547.0696348857284,547069634885.7284,4.73,33649103.171247356,3437.2251073237667,3.4372251073237665,547069634.8857284
Ethiopia,ETH,162438815,2034,4.73,579.2397254364544,579239725436.4543,4.73,34342244.18604651,3565.894798213434,3.565894798213434,579239725.4364544
Ethiopia,ETH,165715492,2035,4.73,613.3015582080001,613301558208.0001,4.73,35034987.73784355,3700.930738617969,3.700930738617969,613301558.2080002
Ethiopia,ETH,168986410,2036,4.73,649.2864574480778,649286457448.0779,4.73,35726513.74207188,3842.240671590561,3.842240671590561,649286457.4480779
Ethiopia,ETH,172252603,2037,4.73,687.382737225166,687382737225.166,4.73,36417040.80338266,3990.55065208603,3.99055065208603,687382737.2251661
Ethiopia,ETH,175514171,2038,4.73,727.71428083104,727714280831.04,4.73,37106590.063424945,4146.185328995685,4.146185328995685,727714280.8310399
Ethiopia,ETH,178779627,2039,4.73,770.4122402945466,770412240294.5465,4.73,37796961.31078224,4309.284302816822,4.309284302816822,770412240.2945465
Ethiopia,ETH,182052579,2040,4.73,815.615462868,815615462868,4.73,38488917.33615222,4480.109358231063,4.480109358231063,815615462.8679999
Ethiopia,ETH,185332694,2041,4.73,862.5008865533471,862500886553.347,4.73,39182387.73784355,4653.797815906928,4.653797815906928,862500886.553347
Ethiopia,ETH,188613575,2042,4.73,912.0815055289166,912081505528.9166,4.73,39876020.08456659,4835.715062019882,4.835715062019882,912081505.5289167
Ethiopia,ETH,191902756,2043,4.73,964.5122523319762,964512252331.9762,4.73,40571407.18816067,5026.046902275735,5.026046902275735,964512252.3319762
Ethiopia,ETH,195196696,2044,4.73,1019.9569657527807,1019956965752.7806,4.73,41267800.42283298,5225.277817985098,5.2252778179850985,1019956965.7527806
Ethiopia,ETH,198485649,2045,4.73,1078.588902808,1078588902808,4.73,41963139.323467225,5434.090113023738,5.434090113023738,1078588902.808
Ethiopia,ETH,201764870,2046,4.73,1138.3344395335414,1138334439533.5415,4.73,42656420.718816064,5641.886219010978,5.641886219010978,1138334439.5335414
Ethiopia,ETH,205033875,2047,4.73,1201.389419875024,1201389419875.024,4.73,43347542.28329809,5859.467953161515,5.859467953161515,1201389419.8750238
Ethiopia,ETH,208297232,2048,4.73,1267.9371615771258,1267937161577.1257,4.73,44037469.767441854,6087.153196433862,6.087153196433862,1267937161.5771258
Ethiopia,ETH,211557468,2049,4.73,1338.171136778862,1338171136778.862,4.73,44726737.42071881,6325.33159632475,6.32533159632475,1338171136.7788622
Ethiopia,ETH,214812309,2050,4.73,1412.2955344890001,1412295534489.0002,4.73,45414864.482029594,6574.555904471006,6.574555904471006,1412295534.489
Fiji,FJI,1006621,2033,4.57,17.99591916594453,17995919165.94453,4.57,220267.1772428884,17877.551894848737,17.877551894848736,17995919.165944528
Fiji,FJI,1013135,2034,4.57,18.7710949895904,18771094989.590397,4.57,221692.56017505468,18527.73321382678,18.52773321382678,18771094.989590395
Fiji,FJI,1019549,2035,4.57,19.579661581,19579661581,4.57,223096.0612691466,19204.237933635362,19.204237933635362,19579661.581
Fiji,FJI,1025842,2036,4.57,20.360507450598494,20360507450.598495,4.57,224473.08533916846,19847.605626011115,19.847605626011113,20360507.450598493
Fiji,FJI,1031992,2037,4.57,21.17249381103472,21172493811.03472,4.57,225818.81838074396,20516.141414889575,20.516141414889574,21172493.81103472
Fiji,FJI,1038011,2038,4.57,22.01686255934286,22016862559.34286,4.57,227135.886214442,21210.625474434146,21.210625474434146,22016862.55934286
Fiji,FJI,1043850,2039,4.57,22.89490511997953,22894905119.97953,4.57,228413.56673960612,21933.137059902794,21.933137059902794,22894905.11997953
Fiji,FJI,1049476,2040,4.57,23.80796442,23807964420,4.57,229644.63894967176,22685.573009768683,22.68557300976868,23807964.419999998
Fiji,FJI,1054902,2041,4.57,24.675902831803327,24675902831.803326,4.57,230831.94748358862,23391.65423120188,23.39165423120188,24675902.831803326
Fiji,FJI,1060105,2042,4.57,25.57548263357995,25575482633.57995,4.57,231970.45951859956,24125.424022695817,24.125424022695817,25575482.63357995
Fiji,FJI,1065062,2043,4.57,26.50785733754437,26507857337.54437,4.57,233055.14223194748,24888.557978356537,24.888557978356538,26507857.33754437
Fiji,FJI,1069814,2044,4.57,27.474222508122754,27474222508.122753,4.57,234094.96717724288,25681.307692853854,25.681307692853853,27474222.508122753
Fiji,FJI,1074382,2045,4.57,28.475817295000002,28475817295.000004,4.57,235094.5295404814,26504.36929788474,26.50436929788474,28475817.295
Fiji,FJI,1078746,2046,4.57,29.4210707844904,29421070784.4904,4.57,236049.45295404812,27273.39965523895,27.27339965523895,29421070.784490395
Fiji,FJI,1082892,2047,4.57,30.397701921552326,30397701921.552326,4.57,236956.67396061268,28070.85279192415,28.07085279192415,30397701.921552327
Fiji,FJI,1086848,2048,4.57,31.406752285802327,31406752285.802326,4.57,237822.31947483588,28897.0971891215,28.897097189121503,31406752.285802327
Fiji,FJI,1090614,2049,4.57,32.44929803204603,32449298032.046032,4.57,238646.38949671772,29753.238113618598,29.753238113618597,32449298.03204603
Fiji,FJI,1094174,2050,4.57,33.526451038000005,33526451038.000004,4.57,239425.38293216628,30640.87707987944,30.640877079879438,33526451.038000003
Fiji,FJI,920422,2020,4.57,10.06931795,10069317950,4.57,201405.25164113785,10939.892733985063,10.939892733985063,10069317.95
Fiji,FJI,924610,2021,4.57,10.54982973824454,10549829738.24454,4.57,202321.66301969363,11410.03205486047,11.410032054860471,10549829.738244541
Fiji,FJI,929766,2022,4.57,11.053271736835844,11053271736.835844,4.57,203449.8905908096,11888.229658683846,11.888229658683846,11053271.736835845
Fiji,FJI,936375,2023,4.57,11.580738184374113,11580738184.374113,4.57,204896.0612691466,12367.628550926833,12.367628550926833,11580738.184374113
Fiji,FJI,943072,2024,4.57,12.133375536953235,12133375536.953236,4.57,206361.48796498904,12865.799787241309,12.86579978724131,12133375.536953237
Fiji,FJI,949992,2025,4.57,12.712384960000001,12712384960.000002,4.57,207875.7111597374,13381.570539541388,13.381570539541388,12712384.96
Fiji,FJI,957162,2026,4.57,13.287004778693976,13287004778.693977,4.57,209444.63894967176,13881.667657819657,13.881667657819657,13287004.778693978
Fiji,FJI,964494,2027,4.57,13.887598318060732,13887598318.060732,4.57,211049.01531728663,14398.843661091445,14.398843661091446,13887598.318060733
Fiji,FJI,971841,2028,4.57,14.515339631176131,14515339631.17613,4.57,212656.67396061268,14935.920208322277,14.935920208322278,14515339.63117613
Fiji,FJI,979073,2029,4.57,15.171455840163866,15171455840.163866,4.57,214239.16849015316,15495.735088357933,15.495735088357932,15171455.840163866
Fiji,FJI,986172,2030,4.57,15.857229535000002,15857229535.000002,4.57,215792.56017505468,16079.577938736855,16.079577938736854,15857229.535
Fiji,FJI,993129,2031,4.57,16.540281111981788,16540281111.981787,4.57,217314.8796498906,16654.715663304352,16.65471566330435,16540281.111981787
Fiji,FJI,999949,2032,4.57,17.252755196583053,17252755196.583054,4.57,218807.22100656453,17253.635131974785,17.253635131974786,17252755.196583055
Finland,FIN,5451534,2050,2.07,330.919107928,330919107928,2.07,2633591.304347826,60702.01670355537,60.702016703555365,330919107.928
Finland,FIN,5459319,2049,2.07,329.2462990339364,329246299033.9364,2.07,2637352.1739130435,60309.04203142121,60.30904203142121,329246299.0339364
Finland,FIN,5466381,2048,2.07,327.5819462535543,327581946253.5543,2.07,2640763.7681159424,59926.65828700091,59.926658287000905,327581946.2535543
Finland,FIN,5473447,2047,2.07,325.926006840872,325926006840.872,2.07,2644177.2946859905,59546.754876930754,59.546754876930756,325926006.840872
Finland,FIN,5480132,2046,2.07,324.2784382659902,324278438265.9902,2.07,2647406.7632850246,59173.47214738444,59.17347214738444,324278438.2659902
Finland,FIN,5486211,2045,2.07,322.63919821400003,322639198214.00006,2.07,2650343.4782608696,58809.11219309649,58.80911219309649,322639198.2140001
Finland,FIN,5492066,2044,2.07,321.02310811582424,321023108115.8242,2.07,2653171.9806763288,58452.15773368787,58.45215773368787,321023108.1158242
Finland,FIN,5497481,2043,2.07,319.41511296463534,319415112964.6353,2.07,2655787.922705314,58102.08583979378,58.10208583979378,319415112.9646354
Finland,FIN,5502692,2042,2.07,317.81517221308576,317815172213.08575,2.07,2658305.3140096623,57756.307678693585,57.75630767869359,317815172.2130858
Finland,FIN,5507604,2041,2.07,316.2232455169286,316223245516.9286,2.07,2660678.2608695654,57415.755656530244,57.415755656530244,316223245.5169286
Finland,FIN,5512511,2040,2.07,314.63929273400004,314639292734.00006,2.07,2663048.7922705314,57077.30882242232,57.07730882242232,314639292.7340001
Finland,FIN,5517410,2039,2.07,312.8978931133575,312897893113.3575,2.07,2665415.4589371984,56711.00989655608,56.711009896556085,312897893.1133575
Finland,FIN,5522313,2038,2.07,311.166131426402,311166131426.402,2.07,2667784.0579710146,56347.065337731125,56.347065337731124,311166131.426402
Finland,FIN,5527325,2037,2.07,309.4439543311181,309443954331.1181,2.07,2670205.3140096623,55984.39649036706,55.984396490367054,309443954.33111805
Finland,FIN,5529543,2020,2.07,262.13485066500004,262134850665.00003,2.07,2671276.811594203,47406.24146787538,47.406241467875375,262134850.66500002
Finland,FIN,5532233,2036,2.07,307.7313087807165,307731308780.7165,2.07,2672576.3285024157,55625.15331164043,55.62515331164043,307731308.7807165
Finland,FIN,5537366,2035,2.07,306.028142022,306028142022,2.07,2675056.0386473434,55266.01312284577,55.26601312284577,306028142.022
Finland,FIN,5541017,2021,2.07,265.9363011040437,265936301104.0437,2.07,2676819.8067632853,47994.131962425614,47.99413196242561,265936301.1040437
Finland,FIN,5542518,2034,2.07,304.11808053152123,304118080531.52124,2.07,2677544.927536232,54870.021266781856,54.870021266781855,304118080.53152126
Finland,FIN,5547467,2033,2.07,302.2199406077105,302219940607.7105,2.07,2679935.7487922707,54478.90732972553,54.47890732972553,302219940.6077105
Finland,FIN,5552141,2032,2.07,300.333647842622,300333647842.622,2.07,2682193.7198067633,54093.303437830924,54.093303437830926,300333647.84262204
Finland,FIN,5556410,2031,2.07,298.45912829272396,298459128292.72394,2.07,2684256.0386473434,53714.38182076628,53.71438182076628,298459128.29272395
Finland,FIN,5556880,2022,2.07,269.79287975440246,269792879754.40247,2.07,2684483.09178744,48551.14376311932,48.55114376311932,269792879.7544025
Finland,FIN,5559408,2023,2.07,273.7053860792631,273705386079.26312,2.07,2685704.3478260874,49232.82948099206,49.23282948099206,273705386.0792631
Finland,FIN,5560009,2030,2.07,296.596308476,296596308476,2.07,2685994.685990338,53344.57344871204,53.34457344871204,296596308.476
Finland,FIN,5561946,2024,2.07,277.6746311355389,277674631135.5389,2.07,2686930.434782609,49924.00701760479,49.92400701760479,277674631.1355389
Finland,FIN,5562879,2029,2.07,293.5556244768414,293555624476.8414,2.07,2687381.15942029,52770.44934409707,52.77044934409707,293555624.47684133
Finland,FIN,5563954,2025,2.07,281.701437742,281701437742,2.07,2687900.4830917874,50629.720831983876,50.629720831983875,281701437.742
Finland,FIN,5564613,2028,2.07,290.54611335110866,290546113351.10864,2.07,2688218.8405797104,52213.17517518444,52.21317517518444,290546113.3511086
Finland,FIN,5565017,2026,2.07,284.6193346680379,284619334668.0379,2.07,2688414.009661836,51144.378295347145,51.144378295347146,284619334.6680379
Finland,FIN,5565281,2027,2.07,287.56745551674805,287567455516.74805,2.07,2688541.54589372,51671.68657193555,51.671686571935545,287567455.516748
France,FRA,67571107,2020,2.22,2851.821707811,2851821707811,2.22,30437435.585585583,42204.75043883771,42.20475043883771,2851821707.811
France,FRA,67749632,2021,2.22,2924.8814624477677,2924881462447.7676,2.22,30517852.25225225,43171.91660093102,43.17191660093102,2924881462.4477673
France,FRA,67935660,2022,2.22,2999.812907636916,2999812907636.916,2.22,30601648.648648646,44156.6757081173,44.1566757081173,2999812907.636916
France,FRA,68059744,2023,2.22,3076.663993519276,3076663993519.276,2.22,30657542.34234234,45205.34184670568,45.205341846705686,3076663993.519276
France,FRA,68182296,2024,2.22,3155.4838986524173,3155483898652.4175,2.22,30712745.945945945,46280.10618258466,46.28010618258466,3155483898.652417
France,FRA,68301368,2025,2.22,3236.3230614810004,3236323061481.0005,2.22,30766381.981981978,47382.9903594464,47.382990359446396,3236323061.4810004
France,FRA,68411112,2026,2.22,3273.318046097723,3273318046097.7227,2.22,30815816.216216214,47847.75382832138,47.84775382832138,3273318046.0977225
France,FRA,68506064,2027,2.22,3310.735926964538,3310735926964.538,2.22,30858587.387387384,48327.63311236999,48.327633112369995,3310735926.964538
France,FRA,68574248,2050,2.22,4076.468095271,4076468095271,2.22,30889300.900900897,59446.04883266091,59.446048832660914,4076468095.271
France,FRA,68593896,2028,2.22,3348.581538283711,3348581538283.711,2.22,30898151.351351347,48817.485717442134,48.81748571744213,3348581538.283711
France,FRA,68649736,2049,2.22,4037.7072212625535,4037707221262.5537,2.22,30923304.5045045,58816.063346005496,58.81606334600549,4037707221.2625537
France,FRA,68668072,2029,2.22,3386.8597695181275,3386859769518.1274,2.22,30931563.963963963,49322.1910980423,49.322191098042296,3386859769.5181274
France,FRA,68712408,2048,2.22,3999.314902905418,3999314902905.418,2.22,30951535.135135133,58203.67848126379,58.20367848126379,3999314902.905418
France,FRA,68728280,2030,2.22,3425.575566023,3425575566023,2.22,30958684.684684683,49842.30022958526,49.842300229585256,3425575566.023
France,FRA,68768960,2047,2.22,3961.2876358083317,3961287635808.3315,2.22,30977009.009009007,57602.84343122728,57.60284343122728,3961287635.8083315
France,FRA,68783056,2031,2.22,3452.924083745749,3452924083745.749,2.22,30983358.558558557,50200.21331628169,50.20021331628169,3452924083.745749
France,FRA,68816744,2046,2.22,3923.6219489013492,3923621948901.349,2.22,30998533.333333332,57015.51280748402,57.015512807484015,3923621948.9013486
France,FRA,68827616,2032,2.22,3480.4909418341435,3480490941834.1436,2.22,31003430.630630627,50568.23327767365,50.56823327767365,3480490941.834143
France,FRA,68857912,2045,2.22,3886.3144041190003,3886314404119.0005,2.22,31017077.477477476,56439.620244642334,56.439620244642335,3886314404.1190004
France,FRA,68865664,2033,2.22,3508.2778834362307,3508277883436.2305,2.22,31020569.369369365,50943.789396065804,50.9437893960658,3508277883.4362307
France,FRA,68890992,2044,2.22,3851.7480213722,3851748021372.2,2.22,31031978.378378376,55910.76437645433,55.91076437645433,3851748021.3722005
France,FRA,68892672,2034,2.22,3536.286665616702,3536286665616.702,2.22,31032735.135135133,51330.37466766715,51.33037466766715,3536286665.616702
