Country Name,iso3c,year,total_building_stock_m2,BEC (toe/m2),BCE (tCO2e/m2),DBE (tCO2e/m2),Building Energy Consumption (toe),Building Carbon Emissions (tCO2e),Direct Building Emissions (tCO2e)
Lesotho,LSO,2024,2998171.657405844,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2025,3055838.434316355,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2026,3146499.3789325464,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2027,3239850.062242513,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2028,3335970.2837042375,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2029,3434942.2102746395,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2030,3536850.446648793,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2031,3661686.37441415,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2032,3790928.484769387,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2033,3924732.297406336,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2034,4063258.821207083,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2035,4206674.747989276,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2036,4367391.24402466,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2037,4534247.932407989,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2038,4707479.399899175,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2039,4887329.19567247,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2040,5074050.173726541,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2041,5271290.207568104,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2042,5476197.416470581,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2043,5689069.841213372,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2044,5910217.108108415,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2045,6139960.87935657,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2046,6377134.364689729,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2047,6623469.351740954,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2048,6879319.729620625,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2049,7145053.057414447,NA,NA,NA,NA,NA,NA
Lesotho,LSO,2050,7421051.092225201,NA,NA,NA,NA,NA,NA
Lithuania,LTU,2020,87772513.29495798,0.0023803418878743867,0.02050755905725442,0.012532397201655483,208928.58999999997,1799999.9999999998,1100000
Lithuania,LTU,2021,90505667.81756335,0.0023803418878743867,0.02050755905725442,0.012532397201655483,215434.43219619087,1856050.3277849313,1134252.9780907917
Lithuania,LTU,2022,93323930.23287925,0.0023803418878743867,0.02050755905725442,0.012532397201655483,222142.86027438936,1913846.0107058627,1169572.5620980274
Lithuania,LTU,2023,96229950.7216187,0.0023803418878743867,0.02050755905725442,0.012532397201655483,229060.18257075705,1973441.3975002782,1205991.9651390591
Lithuania,LTU,2024,99226461.98866011,0.0023803418878743867,0.02050755905725442,0.012532397201655483,236192.90385718326,2034892.5292748583,1243545.4345568581
Lithuania,LTU,2025,102316281.83277313,0.0023803418878743867,0.02050755905725442,0.012532397201655483,243547.73145811103,2098257.1922042826,1282268.2841248398
Lithuania,LTU,2026,103605070.60710216,0.0023803418878743867,0.02050755905725442,0.012532397201655483,246615.48936226868,2124687.1041061617,1298419.8969537658
Lithuania,LTU,2027,104910093.12717608,0.0023803418878743867,0.02050755905725442,0.012532397201655483,249721.88913142003,2151449.9305076245,1314774.9575324375
Lithuania,LTU,2028,106231553.87530118,0.0023803418878743867,0.02050755905725442,0.012532397201655483,252867.41750336403,2178549.8648416437,1331336.0285143382
Lithuania,LTU,2029,107569659.90946868,0.0023803418878743867,0.02050755905725442,0.012532397201655483,256052.5673469104,2205991.1533622025,1348105.7048324572
Lithuania,LTU,2030,108924620.89579834,0.0023803418878743867,0.02050755905725442,0.012532397201655483,259277.8377391065,2233778.0958096334,1365086.6141058875
Lithuania,LTU,2031,109950435.91451256,0.0023803418878743867,0.02050755905725442,0.012532397201655483,261719.6281973626,2254815.057887734,1377942.5353758377
Lithuania,LTU,2032,110985911.71004625,0.0023803418878743867,0.02050755905725442,0.012532397201655483,264184.4146073515,2276050.1389169986,1390919.5293381661
Lithuania,LTU,2033,112031139.2643085,0.0023803418878743867,0.02050755905725442,0.012532397201655483,266672.4135371224,2297485.204714301,1404018.7362142955
Lithuania,LTU,2034,113086210.41604497,0.0023803418878743867,0.02050755905725442,0.012532397201655483,269183.8435942886,2319122.1386681423,1417241.306963865
Lithuania,LTU,2035,114151217.8689076,0.0023803418878743867,0.02050755905725442,0.012532397201655483,271718.9254452359,2340962.8419041387,1430588.403385863
Lithuania,LTU,2036,114858831.11923292,0.0023803418878743867,0.02050755905725442,0.012532397201655483,273403.2869054002,2355474.262424881,1439456.4937040943
Lithuania,LTU,2037,115570830.80118276,0.0023803418878743867,0.02050755905725442,0.012532397201655483,275098.0895724987,2370075.637951214,1448379.5565257422
Lithuania,LTU,2038,116287244.10585679,0.0023803418878743867,0.02050755905725442,0.012532397201655483,276803.3981706448,2384767.5261062193,1457357.9326204676
Lithuania,LTU,2039,117008098.39290978,0.0023803418878743867,0.02050755905725442,0.012532397201655483,278519.27782517084,2399550.4879696337,1466391.964870332
Lithuania,LTU,2040,117733421.19159664,0.0023803418878743867,0.02050755905725442,0.012532397201655483,280245.79406511545,2414425.0880992776,1475481.9982828922
Lithuania,LTU,2041,118080861.33834311,0.0023803418878743867,0.02050755905725442,0.012532397201655483,281072.8203999453,2421550.237427542,1479836.2562057204
Lithuania,LTU,2042,118429326.80699345,0.0023803418878743867,0.02050755905725442,0.012532397201655483,281902.2873514515,2428696.4136053026,1484203.3638699073
Lithuania,LTU,2043,118778820.62334946,0.0023803418878743867,0.02050755905725442,0.012532397201655483,282734.20212207676,2435863.6786843683,1488583.3591960033
Lithuania,LTU,2044,119129345.8221423,0.0023803418878743867,0.02050755905725442,0.012532397201655483,283568.5719355189,2443052.0948996684,1492976.2802164645
Lithuania,LTU,2045,119480905.44705886,0.0023803418878743867,0.02050755905725442,0.012532397201655483,284405.40403679316,2450261.724669791,1497382.1650759839
Lithuania,LTU,2046,119436442.09327872,0.0023803418878743867,0.02050755905725442,0.012532397201655483,284299.56605331495,2449349.8898162614,1496824.9326654933
Lithuania,LTU,2047,119391995.28599046,0.0023803418878743867,0.02050755905725442,0.012532397201655483,284193.7674561444,2448438.394290891,1496267.9076222114
Lithuania,LTU,2048,119347565.01903652,0.0023803418878743867,0.02050755905725442,0.012532397201655483,284088.0082306245,2447527.237967403,1495711.089868969
Lithuania,LTU,2049,119303151.28626156,0.0023803418878743867,0.02050755905725442,0.012532397201655483,283982.2883621034,2446616.4207195677,1495154.4793286251
Lithuania,LTU,2050,119258754.08151263,0.0023803418878743867,0.02050755905725442,0.012532397201655483,283876.60783593496,2445705.942421202,1494598.0759240682
Luxembourg,LUX,2020,58040222.79917012,0.0016793024785113958,0.031012975367588302,0.02929003229161118,97467.09000000001,1800000,1700000.0000000002
Luxembourg,LUX,2021,59340163.86248686,0.0016793024785113958,0.031012975367588302,0.02929003229161118,99650.08424954655,1840315.0401759585,1738075.315721739
Luxembourg,LUX,2022,60669220.02368917,0.0016793024785113958,0.031012975367588302,0.02929003229161118,101881.97155513443,1881533.0261654672,1777003.4136007195
Luxembourg,LUX,2023,62028043.38074424,0.0016793024785113958,0.031012975367588302,0.02929003229161118,104163.84698649618,1923674.1814667198,1816803.3936074579
Luxembourg,LUX,2024,63417300.63681693,0.0016793024785113958,0.031012975367588302,0.02929003229161118,106496.83013990898,1966759.1825285451,1857494.783499182
Luxembourg,LUX,2025,64837673.427385904,0.0016793024785113958,0.031012975367588302,0.02929003229161118,108882.06568752161,2010809.1688952537,1899097.5484010733
Luxembourg,LUX,2026,65653130.80640484,0.0016793024785113958,0.031012975367588302,0.02929003229161118,110251.46528522852,2036098.9285040859,1922982.3213649704
Luxembourg,LUX,2027,66478844.11691927,0.0016793024785113958,0.031012975367588302,0.02929003229161118,111638.08769411525,2061706.7550637599,1947167.4908935514
Luxembourg,LUX,2028,67314942.3468242,0.0016793024785113958,0.031012975367588302,0.02929003229161118,113042.1495238736,2087636.6488726856,1971656.8350464257
Luxembourg,LUX,2029,68161556.10628349,0.0016793024785113958,0.031012975367588302,0.02929003229161118,114463.87010847543,2113892.6605406576,1996454.1793995106
Luxembourg,LUX,2030,69018817.64813279,0.0016793024785113958,0.031012975367588302,0.02929003229161118,115903.47154043545,2140478.891621611,2021563.397642633
Luxembourg,LUX,2031,69507139.05249819,0.0016793024785113958,0.031012975367588302,0.02929003229161118,116723.51088509645,2155623.1913066613,2035866.3473451806
Luxembourg,LUX,2032,69998915.42468384,0.0016793024785113958,0.031012975367588302,0.02929003229161118,117549.35216578115,2170874.639823617,2050270.4931667496
Luxembourg,LUX,2033,70494171.20925121,0.0016793024785113958,0.031012975367588302,0.02929003229161118,118381.03643230224,2186233.99527106,2064776.551089335
Luxembourg,LUX,2034,70992931.02371188,0.0016793024785113958,0.031012975367588302,0.02929003229161118,119218.60502490791,2201702.021111272,2079385.242160646
Luxembourg,LUX,2035,71495219.65975104,0.0016793024785113958,0.031012975367588302,0.02929003229161118,120062.0995763366,2217279.486208174,2094097.2925299425
Luxembourg,LUX,2036,71821382.49788867,0.0016793024785113958,0.031012975367588302,0.02929003229161118,120609.82563881943,2227394.766273159,2103650.6125913174
Luxembourg,LUX,2037,72149033.2984032,0.0016793024785113958,0.031012975367588302,0.02929003229161118,121160.05044020973,2237556.1924786866,2113247.51511876
Luxembourg,LUX,2038,72478178.84941326,0.0016793024785113958,0.031012975367588302,0.02929003229161118,121712.78537981192,2247763.975344513,2122888.1989364848
Luxembourg,LUX,2039,72808825.970005,0.0016793024785113958,0.031012975367588302,0.02929003229161118,122268.04190893429,2258018.3263507886,2132572.8637757455
Luxembourg,LUX,2040,73140981.51037343,0.0016793024785113958,0.031012975367588302,0.02929003229161118,122825.83153112627,2268319.4579424425,2142301.710278974
Luxembourg,LUX,2041,73328227.30349267,0.0016793024785113958,0.031012975367588302,0.02929003229161118,123140.27385560224,2274126.507112134,2147786.145605905
Luxembourg,LUX,2042,73515952.45833655,0.0016793024785113958,0.031012975367588302,0.02929003229161118,123455.52117341051,2279948.422715184,2153284.62145323
Luxembourg,LUX,2043,73704158.20210311,0.0016793024785113958,0.031012975367588302,0.02929003229161118,123771.57554538776,2285785.242810655,2158797.1737656193
Luxembourg,LUX,2044,73892845.76513207,0.0016793024785113958,0.031012975367588302,0.02929003229161118,124088.43903764657,2291637.0055550425,2164323.8385797627
Luxembourg,LUX,2045,74082016.38091287,0.0016793024785113958,0.031012975367588302,0.02929003229161118,124406.1137215888,2297503.749202524,2169864.6520246062
Luxembourg,LUX,2046,74291747.23804195,0.0016793024785113958,0.031012975367588302,0.02929003229161118,124758.31526978599,2304008.1271084915,2176007.6756024645
Luxembourg,LUX,2047,74502071.8564451,0.0016793024785113958,0.031012975367588302,0.02929003229161118,125111.51392276237,2310530.9193182257,2182168.0904672137
Luxembourg,LUX,2048,74712991.91709791,0.0016793024785113958,0.031012975367588302,0.02929003229161118,125465.7125033844,2317072.1779637816,2188345.945854683
Luxembourg,LUX,2049,74924509.10573491,0.0016793024785113958,0.031012975367588302,0.02929003229161118,125820.91384251029,2323631.9553248025,2194541.2911400916
Luxembourg,LUX,2050,75136625.11286306,0.0016793024785113958,0.031012975367588302,0.02929003229161118,126177.12077901253,2330210.303828939,2200754.1758384425
Latvia,LVA,2020,51685930.23982302,0.00349079699567806,0.038695250152604166,0.017412862568671875,180425.09,2000000,900000
Latvia,LVA,2021,53025941.51208936,0.00349079699567806,0.038695250152604166,0.017412862568671875,185102.79732340205,2051852.0713876553,923333.4321244449
Latvia,LVA,2022,54400693.964430615,0.00349079699567806,0.038695250152604166,0.017412862568671875,189901.77905383595,2105048.4614289063,947271.8076430078
Latvia,LVA,2023,55811088.29792145,0.00349079699567806,0.038695250152604166,0.017412862568671875,194825.17935590714,2159624.0229771496,971830.8103397173
Latvia,LVA,2024,57258048.565244734,0.00349079699567806,0.038695250152604166,0.017412862568671875,199876.22390994476,2215614.512482103,997026.5306169464
Latvia,LVA,2025,58742522.77610619,0.00349079699567806,0.038695250152604166,0.017412862568671875,205058.22202538152,2273056.613416477,1022875.4760374146
Latvia,LVA,2026,59590505.858099334,0.00349079699567806,0.038695250152604166,0.017412862568671875,208018.358820389,2305869.5308993775,1037641.28890472
Latvia,LVA,2027,60450730.07774478,0.00349079699567806,0.038695250152604166,0.017412862568671875,211021.22694193682,2339156.122265887,1052620.2550196492
Latvia,LVA,2028,61323372.14310927,0.00349079699567806,0.038695250152604166,0.017412862568671875,214067.44324201348,2372923.225278851,1067815.451375483
Latvia,LVA,2029,62208611.313145,0.00349079699567806,0.038695250152604166,0.017412862568671875,217157.63347723073,2407177.776408267,1083229.9993837203
Latvia,LVA,2030,63106629.43451329,0.00349079699567806,0.038695250152604166,0.017412862568671875,220292.43243736762,2441926.812256185,1098867.0655152833
Latvia,LVA,2031,63689994.98688624,0.00349079699567806,0.038695250152604166,0.017412862568671875,222328.84315497318,2464500.2882356686,1109025.1297060507
Latvia,LVA,2032,64278753.24317548,0.00349079699567806,0.038695250152604166,0.017412862568671875,224384.0787072083,2487282.4362421916,1119277.0963089862
Latvia,LVA,2033,64872954.05420853,0.00349079699567806,0.038695250152604166,0.017412862568671875,226458.31311319195,2510275.1852659956,1129623.8333696981
Latvia,LVA,2034,65472647.73164016,0.00349079699567806,0.038695250152604166,0.017412862568671875,228551.72200069742,2533480.4821291477,1140066.2169581165
Latvia,LVA,2035,66077885.05221241,0.00349079699567806,0.038695250152604166,0.017412862568671875,230664.48262102326,2556900.291650383,1150605.1312426722
Latvia,LVA,2036,66526298.64934328,0.00349079699567806,0.038695250152604166,0.017412862568671875,232229.80345870892,2574251.767963191,1158413.295583436
Latvia,LVA,2037,66977755.24268889,0.00349079699567806,0.038695250152604166,0.017412862568671875,233805.7467784388,2591720.9937757417,1166274.4471990836
Latvia,LVA,2038,67432275.48243919,0.00349079699567806,0.038695250152604166,0.017412862568671875,235392.38466583402,2609308.768152301,1174188.9456685355
Latvia,LVA,2039,67889880.1589192,0.00349079699567806,0.038695250152604166,0.017412862568671875,236989.78969569868,2627015.8955796966,1182157.1530108636
Latvia,LVA,2040,68350590.20353985,0.00349079699567806,0.038695250152604166,0.017412862568671875,238598.03493533915,2644843.18600411,1190179.4337018495
Latvia,LVA,2041,68608619.35210867,0.00349079699567806,0.038695250152604166,0.017412862568671875,239498.76231196057,2654827.6884546443,1194672.4598045899
Latvia,LVA,2042,68867622.58212018,0.00349079699567806,0.038695250152604166,0.017412862568671875,240402.89000915564,2664849.883230272,1199182.4474536225
Latvia,LVA,2043,69127603.57081255,0.00349079699567806,0.038695250152604166,0.017412862568671875,241310.4308634164,2674909.9126226446,1203709.4606801902
Latvia,LVA,2044,69388566.00930598,0.00349079699567806,0.038695250152604166,0.017412862568671875,242221.39775969408,2685007.9194605816,1208253.5637572617
Latvia,LVA,2045,69650513.60265489,0.00349079699567806,0.038695250152604166,0.017412862568671875,243135.80363158154,2695144.04711209,1212814.8212004406
Latvia,LVA,2046,69891102.33582607,0.00349079699567806,0.038695250152604166,0.017412862568671875,243975.65005852949,2704453.6883260473,1217004.1597467212
Latvia,LVA,2047,70132522.11726287,0.00349079699567806,0.038695250152604166,0.017412862568671875,244818.3975062663,2713795.4871605313,1221207.969222239
Latvia,LVA,2048,70374775.81759523,0.00349079699567806,0.038695250152604166,0.017412862568671875,245664.0559955784,2723169.554695286,1225426.2996128786
Latvia,LVA,2049,70617866.31736888,0.00349079699567806,0.038695250152604166,0.017412862568671875,246512.63558186614,2732576.0023937486,1229659.201077187
Latvia,LVA,2050,70861796.50707966,0.00349079699567806,0.038695250152604166,0.017412862568671875,247364.1463552637,2742014.9421043796,1233906.723946971
Morocco,MAR,2020,122059427.19170305,0.004338508152822106,0.15238478852426016,0.05816838701732512,529555.82,18600000,7100000.000000001
Morocco,MAR,2021,126403150.92005302,0.004338508152822106,0.15238478852426016,0.05816838701732512,548401.1008090532,19261917.42175242,7352667.402927
Morocco,MAR,2022,130901454.56297684,0.004338508152822106,0.15238478852426016,0.05816838701732512,567917.0278377475,19947390.471097276,7614326.470150036
Morocco,MAR,2023,135559839.14942664,0.004338508152822106,0.15238478852426016,0.05816838701732512,588127.4673450408,20657257.4211681,7885297.187650191
Morocco,MAR,2024,140384001.4732417,0.004338508152822106,0.15238478852426016,0.05816838701732512,609057.1349174497,21392386.37668936,8165910.928736263
Morocco,MAR,2025,145379841.05982536,0.004338508152822106,0.15238478852426016,0.05816838701732512,630731.6256940343,22153676.335592043,8456510.859285135
Morocco,MAR,2026,150114447.52767116,0.004338508152822106,0.15238478852426016,0.05816838701732512,651272.7544551876,22875158.34094032,8731915.28068152
Morocco,MAR,2027,155003246.61425933,0.004338508152822106,0.15238478852426016,0.05816838701732512,672482.8491498596,23620136.955887653,9016288.838000126
Morocco,MAR,2028,160051259.9330727,0.004338508152822106,0.15238478852426016,0.05816838701732512,694383.6960890859,24389377.397942673,9309923.630397474
Morocco,MAR,2029,165263672.6372121,0.004338508152822106,0.15238478852426016,0.05816838701732512,716997.7911018683,25183669.805564124,9613121.269865878
Morocco,MAR,2030,170645838.74541482,0.004338508152822106,0.15238478852426016,0.05816838701732512,740348.3626421486,26003830.04976504,9926193.191039344
Morocco,MAR,2031,176419184.35119247,0.004338508152822106,0.15238478852426016,0.05816838701732512,765396.0696218747,26883600.098978933,10262019.392620992
Morocco,MAR,2032,182387855.66622156,0.004338508152822106,0.15238478852426016,0.05816838701732512,791291.1987836438,27793134.815090455,10609207.37565281
Morocco,MAR,2033,188558461.0135265,0.004338508152822106,0.15238478852426016,0.05816838701732512,818062.4203907739,28733441.206006188,10968141.53562602
Morocco,MAR,2034,194937832.29106894,0.004338508152822106,0.15238478852426016,0.05816838701732512,845739.3746882711,29705560.34905223,11339219.273025317
Morocco,MAR,2035,201533032.53580788,0.004338508152822106,0.15238478852426016,0.05816838701732512,874352.7047195652,30710568.543621924,11722851.433318049
Morocco,MAR,2036,208317010.73153648,0.004338508152822106,0.15238478852426016,0.05816838701732512,903785.0494303012,31744343.62633122,12117464.502524285
Morocco,MAR,2037,215329350.3009865,0.004338508152822106,0.15238478852426016,0.05816838701732512,934208.1418227172,32812917.50868216,12525360.984496957
Morocco,MAR,2038,222577738.3144143,0.004338508152822106,0.15238478852426016,0.05816838701732512,965655.3323137916,33917461.58325014,12946988.023713766
Morocco,MAR,2039,230070120.60321495,0.004338508152822106,0.15238478852426016,0.05816838701732512,998161.0939578132,35059186.67387194,13382807.816370474
Morocco,MAR,2040,237814710.4703057,0.004338508152822106,0.15238478852426016,0.05816838701732512,1031761.06023645,36239344.362975694,13833298.117049864
Morocco,MAR,2041,245581213.67057082,0.004338508152822106,0.15238478852426016,0.05816838701732512,1065456.0976897192,37422841.310721084,14285063.080974178
Morocco,MAR,2042,253601353.71205762,0.004338508152822106,0.15238478852426016,0.05816838701732512,1100251.5406464846,38644988.654878,14751581.69084053
Morocco,MAR,2043,261883413.81381145,0.004338508152822106,0.15238478852426016,0.05816838701732512,1136183.3259201064,39907048.63202897,15233335.768140092
Morocco,MAR,2044,270435947.7065173,0.004338508152822106,0.15238478852426016,0.05816838701732512,1173288.563940898,41210324.70061551,15730822.869589796
Morocco,MAR,2045,279267788.46681225,0.004338508152822106,0.15238478852426016,0.05816838701732512,1211605.5770838642,42556162.88715301,16244556.80101002
Morocco,MAR,2046,288039824.24741995,0.004338508152822106,0.15238478852426016,0.05816838701732512,1249663.125834878,43892887.704508156,16754811.973226232
Morocco,MAR,2047,297087397.0391478,0.004338508152822106,0.15238478852426016,0.05816838701732512,1288916.0941550408,45271600.17103345,17281094.68894288
Morocco,MAR,2048,306419161.69092655,0.004338508152822106,0.15238478852426016,0.05816838701732512,1329402.031177,46693619.15405292,17823908.38676214
Morocco,MAR,2049,316044044.9077608,0.004338508152822106,0.15238478852426016,0.05816838701732512,1371159.665483196,48160304.947620906,18383772.318715513
Morocco,MAR,2050,325971253.78995633,0.004338508152822106,0.15238478852426016,0.05816838701732512,1414228.9421533693,49673060.57377043,18961222.046976887
Moldova,MDA,2020,21688507.150865052,0.00745556155042006,0.14754358046595048,0.05532884267473143,161700,3200000,1200000
Moldova,MDA,2021,22551306.699831676,0.00745556155042006,0.14754358046595048,0.05532884267473143,168132.65514299533,3327300.534678943,1247737.7005046036
Moldova,MDA,2022,23448429.63751837,0.00745556155042006,0.14754358046595048,0.05532884267473143,174821.21042321212,3459665.2650233693,1297374.4743837635
Moldova,MDA,2023,24381241.39696764,0.00745556155042006,0.14754358046595048,0.05532884267473143,181775.84591074177,3597295.651913258,1348985.8694674715
Moldova,MDA,2024,25351161.730083376,0.00745556155042006,0.14754358046595048,0.05532884267473143,189007.1466532901,3740401.170627881,1402650.4389854553
Moldova,MDA,2025,26359666.868512113,0.00745556155042006,0.14754358046595048,0.05532884267473143,196526.11878676043,3889199.6296699657,1458449.861126237
Moldova,MDA,2026,27765136.088710565,0.00745556155042006,0.14754358046595048,0.05532884267473143,207004.68106517088,4096567.5906527326,1536212.8464947748
Moldova,MDA,2027,29245543.42321748,0.00745556155042006,0.14754358046595048,0.05532884267473143,218041.94906728048,4314992.189333937,1618122.0710002263
Moldova,MDA,2028,30804884.49206877,0.00745556155042006,0.14754358046595048,0.05532884267473143,229667.7123841991,4545062.953799859,1704398.607674947
Moldova,MDA,2029,32447367.957483493,0.00745556155042006,0.14754358046595048,0.05532884267473143,241913.34895614578,4787400.845143269,1795275.3169287257
Moldova,MDA,2030,34177426.88304499,0.00745556155042006,0.14754358046595048,0.05532884267473143,254811.90976152313,5042659.933437687,1890997.4750391326
Moldova,MDA,2031,35640620.10563355,0.00745556155042006,0.14754358046595048,0.05532884267473143,265720.83689268964,5258544.700411916,1971954.2626544684
Moldova,MDA,2032,37166455.09508055,0.00745556155042006,0.14754358046595048,0.05532884267473143,277096.7935722963,5483671.857955152,2056376.9467331818
Moldova,MDA,2033,38757613.650955975,0.00745556155042006,0.14754358046595048,0.05532884267473143,288959.774122103,5718437.088378044,2144413.908141766
Moldova,MDA,2034,40416892.38518737,0.00745556155042006,0.14754358046595048,0.05532884267473143,301330.6288544683,5963253.013817554,2236219.8801815826
Moldova,MDA,2035,42147207.63737024,0.00745556155042006,0.14754358046595048,0.05532884267473143,314231.1007187483,6218549.921459459,2331956.220547297
Moldova,MDA,2036,43530696.483358555,0.00745556155042006,0.14754358046595048,0.05532884267473143,324545.78696433373,6422674.819331281,2408503.05724923
Moldova,MDA,2037,44959598.57245996,0.00745556155042006,0.14754358046595048,0.05532884267473143,335199.05443915306,6633500.149692578,2487562.5561347166
Moldova,MDA,2038,46435404.60165841,0.00745556155042006,0.14754358046595048,0.05532884267473143,346202.01712632313,6851245.855313755,2569217.195742658
Moldova,MDA,2039,47959654.200305276,0.00745556155042006,0.14754358046595048,0.05532884267473143,357566.15382723795,7076139.098621901,2653552.161983213
Moldova,MDA,2040,49533937.536332175,0.00745556155042006,0.14754358046595048,0.05532884267473143,369303.3201367871,7308414.498687191,2740655.4370076964
Moldova,MDA,2041,50752035.117199704,0.00745556155042006,0.14754358046595048,0.05532884267473143,378384.92162536277,7488136.977125299,2808051.366421987
Moldova,MDA,2042,52000087.14526675,0.00745556155042006,0.14754358046595048,0.05532884267473143,387689.8503387432,7672279.041954102,2877104.640732788
Moldova,MDA,2043,53278830.2354984,0.00745556155042006,0.14754358046595048,0.05532884267473143,397223.5981551396,7860949.375982974,2947856.0159936147
Moldova,MDA,2044,54589019.11708512,0.00745556155042006,0.14754358046595048,0.05532884267473143,406991.79200448544,8054259.334658958,3020347.250497109
Moldova,MDA,2045,55931427.07889272,0.00745556155042006,0.14754358046595048,0.05532884267473143,417000.1971895159,8252323.01179005,3094621.1294212686
Moldova,MDA,2046,56984296.72675911,0.00745556155042006,0.14754358046595048,0.05532884267473143,424849.9316537529,8407667.169400182,3152875.188525068
Moldova,MDA,2047,58056985.90281012,0.00745556155042006,0.14754358046595048,0.05532884267473143,432847.43183027057,8565935.571161818,3212225.839185681
Moldova,MDA,2048,59149867.69567862,0.00745556155042006,0.14754358046595048,0.05532884267473143,440995.4793043351,8727183.263907684,3272693.7239653813
Moldova,MDA,2049,60263322.21712767,0.00745556155042006,0.14754358046595048,0.05532884267473143,449296.908022592,8891466.330688277,3334299.874008104
Moldova,MDA,2050,61397736.73425606,0.00745556155042006,0.14754358046595048,0.05532884267473143,457754.6052787328,9058841.910277953,3397065.716354232
Madagascar,MDG,2020,17795282.160444446,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2021,18641302.866423614,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2022,19527544.965269286,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2023,20455920.656567935,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2024,21428433.049419552,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2025,22447180.484444447,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2026,23579191.446591314,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2027,24768289.7039247,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2028,26017354.167851556,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2029,27329408.93323625,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2030,28707630.6,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2031,30267947.914863773,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2032,31913071.60601775,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2033,33647611.07014743,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2034,35476426.233895324,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2035,37404641.170666665,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2036,39523159.08155045,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2037,41761665.26122307,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2038,44126955.58550551,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2039,46626210.83391511,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2040,49267018.48977777,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2041,52091792.76760241,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2042,55078528.332414895,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2043,58236511.398228414,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2044,61575560.61351815,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2045,65106057.58888888,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2046,68794206.38129944,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2047,72691282.60717328,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2048,76809121.65464427,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2049,81160229.36670202,NA,NA,NA,NA,NA,NA
Madagascar,MDG,2050,85757820.02133334,NA,NA,NA,NA,NA,NA
Maldives,MDV,2020,2533886.5933333333,NA,NA,NA,NA,NA,NA
Maldives,MDV,2021,2882149.9440812087,NA,NA,NA,NA,NA,NA
Maldives,MDV,2022,3278279.4312983486,NA,NA,NA,NA,NA,NA
Maldives,MDV,2023,3728853.8896958283,NA,NA,NA,NA,NA,NA
Maldives,MDV,2024,4241356.364546673,NA,NA,NA,NA,NA,NA
Maldives,MDV,2025,4824298.388518518,NA,NA,NA,NA,NA,NA
Maldives,MDV,2026,5096464.149884488,NA,NA,NA,NA,NA,NA
Maldives,MDV,2027,5383984.310106925,NA,NA,NA,NA,NA,NA
Maldives,MDV,2028,5687725.097042924,NA,NA,NA,NA,NA,NA
