Country,iso3c,Year,extraction_5.4
Kyrgyzstan,KGZ,2029,24525792.524630547
Kyrgyzstan,KGZ,2030,25201021.64039421
Kyrgyzstan,KGZ,2031,25876250.756157637
Kyrgyzstan,KGZ,2032,26551479.8719213
Kyrgyzstan,KGZ,2033,27226708.987684727
Kyrgyzstan,KGZ,2034,27901938.10344839
Kyrgyzstan,KGZ,2035,28577167.219211817
Kyrgyzstan,KGZ,2036,29252396.33497548
Kyrgyzstan,KGZ,2037,29927625.450738907
Kyrgyzstan,KGZ,2038,30602854.56650257
Kyrgyzstan,KGZ,2039,31278083.682265997
Kyrgyzstan,KGZ,2040,31953312.79802966
Kyrgyzstan,KGZ,2041,32628541.913793087
Kyrgyzstan,KGZ,2042,33303771.02955675
Kyrgyzstan,KGZ,2043,33979000.14532018
Kyrgyzstan,KGZ,2044,34654229.26108384
Kyrgyzstan,KGZ,2045,35329458.37684727
Kyrgyzstan,KGZ,2046,36004687.49261093
Kyrgyzstan,KGZ,2047,36679916.60837436
Kyrgyzstan,KGZ,2048,37355145.72413802
Kyrgyzstan,KGZ,2049,38030374.839901686
Kyrgyzstan,KGZ,2050,38705603.95566511
Laos,LAO,2021,19040548.034510016
Laos,LAO,2022,19553645.90763223
Laos,LAO,2023,20066743.780754328
Laos,LAO,2024,20579841.653876543
Laos,LAO,2025,21092939.52699876
Laos,LAO,2026,21606037.400120854
Laos,LAO,2027,22119135.27324307
Laos,LAO,2028,22632233.146365166
Laos,LAO,2029,23145331.01948738
Laos,LAO,2030,23658428.892609596
Laos,LAO,2031,24171526.765731692
Laos,LAO,2032,24684624.638853908
Laos,LAO,2033,25197722.511976004
Laos,LAO,2034,25710820.38509822
Laos,LAO,2035,26223918.258220315
Laos,LAO,2036,26737016.13134253
Laos,LAO,2037,27250114.004464746
Laos,LAO,2038,27763211.87758684
Laos,LAO,2039,28276309.750709057
Laos,LAO,2040,28789407.623831153
Laos,LAO,2041,29302505.49695337
Laos,LAO,2042,29815603.370075583
Laos,LAO,2043,30328701.24319768
Laos,LAO,2044,30841799.116319895
Laos,LAO,2045,31354896.98944199
Laos,LAO,2046,31867994.862564206
Laos,LAO,2047,32381092.735686302
Laos,LAO,2048,32894190.608808517
Laos,LAO,2049,33407288.481930733
Laos,LAO,2050,33920386.35505283
Latin America + Caribbean,NA,2021,2385784848.76474
Latin America + Caribbean,NA,2022,2428102358.520401
Latin America + Caribbean,NA,2023,2470419868.276062
Latin America + Caribbean,NA,2024,2512737378.031708
Latin America + Caribbean,NA,2025,2555054887.787369
Latin America + Caribbean,NA,2026,2597372397.54303
Latin America + Caribbean,NA,2027,2639689907.2986755
Latin America + Caribbean,NA,2028,2682007417.0543365
Latin America + Caribbean,NA,2029,2724324926.8099976
Latin America + Caribbean,NA,2030,2766642436.5656433
Latin America + Caribbean,NA,2031,2808959946.3213043
Latin America + Caribbean,NA,2032,2851277456.07695
Latin America + Caribbean,NA,2033,2893594965.832611
Latin America + Caribbean,NA,2034,2935912475.588272
Latin America + Caribbean,NA,2035,2978229985.343918
Latin America + Caribbean,NA,2036,3020547495.099579
Latin America + Caribbean,NA,2037,3062865004.85524
Latin America + Caribbean,NA,2038,3105182514.6108856
Latin America + Caribbean,NA,2039,3147500024.3665466
Latin America + Caribbean,NA,2040,3189817534.1222076
Latin America + Caribbean,NA,2041,3232135043.8778534
Latin America + Caribbean,NA,2042,3274452553.6335144
Latin America + Caribbean,NA,2043,3316770063.3891754
Latin America + Caribbean,NA,2044,3359087573.144821
Latin America + Caribbean,NA,2045,3401405082.900482
Latin America + Caribbean,NA,2046,3443722592.656143
Latin America + Caribbean,NA,2047,3486040102.411789
Latin America + Caribbean,NA,2048,3528357612.16745
Latin America + Caribbean,NA,2049,3570675121.923111
Latin America + Caribbean,NA,2050,3612992631.6787567
Latvia,LVA,2021,17702579.502463102
Latvia,LVA,2022,18269519.32906413
Latvia,LVA,2023,18836459.15566516
Latvia,LVA,2024,19403398.98226595
Latvia,LVA,2025,19970338.808866978
Latvia,LVA,2026,20537278.635468006
Latvia,LVA,2027,21104218.462069035
Latvia,LVA,2028,21671158.288670063
Latvia,LVA,2029,22238098.115270853
Latvia,LVA,2030,22805037.94187188
Latvia,LVA,2031,23371977.76847291
Latvia,LVA,2032,23938917.59507394
Latvia,LVA,2033,24505857.421674967
Latvia,LVA,2034,25072797.248275995
Latvia,LVA,2035,25639737.074876785
Latvia,LVA,2036,26206676.901477814
Latvia,LVA,2037,26773616.728078842
Latvia,LVA,2038,27340556.55467987
Latvia,LVA,2039,27907496.3812809
Latvia,LVA,2040,28474436.20788169
Latvia,LVA,2041,29041376.034482718
Latvia,LVA,2042,29608315.861083746
Latvia,LVA,2043,30175255.687684774
Latvia,LVA,2044,30742195.514285803
Latvia,LVA,2045,31309135.34088683
Latvia,LVA,2046,31876075.16748762
Latvia,LVA,2047,32443014.99408865
Latvia,LVA,2048,33009954.82068968
Latvia,LVA,2049,33576894.64729071
Latvia,LVA,2050,34143834.473891735
Lebanon,LBN,2021,41890485.21176505
Lebanon,LBN,2022,42711025.74027181
Lebanon,LBN,2023,43531566.2687788
Lebanon,LBN,2024,44352106.79728556
Lebanon,LBN,2025,45172647.32579231
Lebanon,LBN,2026,45993187.85429907
Lebanon,LBN,2027,46813728.382805824
Lebanon,LBN,2028,47634268.91131258
Lebanon,LBN,2029,48454809.439819336
Lebanon,LBN,2030,49275349.96832609
Lebanon,LBN,2031,50095890.49683285
Lebanon,LBN,2032,50916431.0253396
Lebanon,LBN,2033,51736971.5538466
Lebanon,LBN,2034,52557512.08235335
Lebanon,LBN,2035,53378052.61086011
Lebanon,LBN,2036,54198593.139366865
Lebanon,LBN,2037,55019133.66787362
Lebanon,LBN,2038,55839674.19638038
Lebanon,LBN,2039,56660214.72488713
Lebanon,LBN,2040,57480755.25339389
Lebanon,LBN,2041,58301295.781900644
Lebanon,LBN,2042,59121836.3104074
Lebanon,LBN,2043,59942376.838914394
Lebanon,LBN,2044,60762917.36742115
Lebanon,LBN,2045,61583457.895927906
Lebanon,LBN,2046,62403998.42443466
Lebanon,LBN,2047,63224538.95294142
Lebanon,LBN,2048,64045079.48144817
Lebanon,LBN,2049,64865620.00995493
Lebanon,LBN,2050,65686160.538461685
Lesotho,LSO,2021,18792390.72235322
Lesotho,LSO,2022,19306635.037466288
Lesotho,LSO,2023,19820879.352579474
Lesotho,LSO,2024,20335123.667692542
Lesotho,LSO,2025,20849367.98280573
Lesotho,LSO,2026,21363612.297918797
Lesotho,LSO,2027,21877856.613031864
Lesotho,LSO,2028,22392100.92814505
Lesotho,LSO,2029,22906345.24325812
Lesotho,LSO,2030,23420589.558371305
Lesotho,LSO,2031,23934833.873484373
Lesotho,LSO,2032,24449078.18859756
Lesotho,LSO,2033,24963322.503710628
Lesotho,LSO,2034,25477566.818823695
Lesotho,LSO,2035,25991811.133936882
Lesotho,LSO,2036,26506055.44904995
Lesotho,LSO,2037,27020299.764163136
Lesotho,LSO,2038,27534544.079276204
Lesotho,LSO,2039,28048788.39438927
Lesotho,LSO,2040,28563032.70950246
Lesotho,LSO,2041,29077277.024615526
Lesotho,LSO,2042,29591521.339728713
Lesotho,LSO,2043,30105765.65484178
Lesotho,LSO,2044,30620009.96995485
Lesotho,LSO,2045,31134254.285068035
Lesotho,LSO,2046,31648498.600181103
Lesotho,LSO,2047,32162742.91529429
Lesotho,LSO,2048,32676987.230407357
Lesotho,LSO,2049,33191231.545520425
Lesotho,LSO,2050,33705475.86063361
Liberia,LBR,2021,1049372.5474509727
Liberia,LBR,2022,1043822.492337849
Liberia,LBR,2023,1038272.4372247271
Liberia,LBR,2024,1032722.3821116053
Liberia,LBR,2025,1027172.3269984834
Liberia,LBR,2026,1021622.2718853597
Liberia,LBR,2027,1016072.2167722378
Liberia,LBR,2028,1010522.1616591159
Liberia,LBR,2029,1004972.1065459941
Liberia,LBR,2030,999422.0514328703
Liberia,LBR,2031,993871.9963197485
Liberia,LBR,2032,988321.9412066266
Liberia,LBR,2033,982771.8860935047
Liberia,LBR,2034,977221.830980381
Liberia,LBR,2035,971671.7758672591
Liberia,LBR,2036,966121.7207541373
Liberia,LBR,2037,960571.6656410154
Liberia,LBR,2038,955021.6105278917
Liberia,LBR,2039,949471.5554147698
Liberia,LBR,2040,943921.5003016479
Liberia,LBR,2041,938371.4451885261
Liberia,LBR,2042,932821.3900754023
Liberia,LBR,2043,927271.3349622805
Liberia,LBR,2044,921721.2798491586
Liberia,LBR,2045,916171.2247360367
Liberia,LBR,2046,910621.169622913
Liberia,LBR,2047,905071.1145097911
Liberia,LBR,2048,899521.0593966693
Liberia,LBR,2049,893971.0042835474
Liberia,LBR,2050,888420.9491704255
Libya,LBY,2021,44276652.16235328
Libya,LBY,2022,44756543.240995884
Libya,LBY,2023,45236434.31963837
Libya,LBY,2024,45716325.39828086
Libya,LBY,2025,46196216.476923466
Libya,LBY,2026,46676107.55556595
Libya,LBY,2027,47155998.63420856
Libya,LBY,2028,47635889.71285105
Libya,LBY,2029,48115780.791493535
Libya,LBY,2030,48595671.87013614
Libya,LBY,2031,49075562.94877863
Libya,LBY,2032,49555454.027421236
Libya,LBY,2033,50035345.10606372
Libya,LBY,2034,50515236.18470621
Libya,LBY,2035,50995127.26334882
Libya,LBY,2036,51475018.341991305
Libya,LBY,2037,51954909.42063391
Libya,LBY,2038,52434800.4992764
Libya,LBY,2039,52914691.57791889
Libya,LBY,2040,53394582.656561494
Libya,LBY,2041,53874473.73520398
Libya,LBY,2042,54354364.81384659
Libya,LBY,2043,54834255.892489076
Libya,LBY,2044,55314146.97113156
Libya,LBY,2045,55794038.04977417
Libya,LBY,2046,56273929.12841666
Libya,LBY,2047,56753820.207059264
Libya,LBY,2048,57233711.28570175
Libya,LBY,2049,57713602.36434424
Libya,LBY,2050,58193493.442986846
Lithuania,LTU,2021,22712244.889162302
Lithuania,LTU,2022,23308970.20591116
Lithuania,LTU,2023,23905695.52265978
Lithuania,LTU,2024,24502420.839408636
Lithuania,LTU,2025,25099146.156157494
Lithuania,LTU,2026,25695871.472906113
Lithuania,LTU,2027,26292596.78965497
Lithuania,LTU,2028,26889322.10640359
Lithuania,LTU,2029,27486047.423152447
Lithuania,LTU,2030,28082772.739901304
Lithuania,LTU,2031,28679498.056649923
Lithuania,LTU,2032,29276223.37339878
Lithuania,LTU,2033,29872948.69014764
Lithuania,LTU,2034,30469674.006896257
Lithuania,LTU,2035,31066399.323645115
Lithuania,LTU,2036,31663124.640393734
Lithuania,LTU,2037,32259849.95714259
Lithuania,LTU,2038,32856575.27389145
Lithuania,LTU,2039,33453300.590640068
Lithuania,LTU,2040,34050025.907388926
Lithuania,LTU,2041,34646751.22413778
Lithuania,LTU,2042,35243476.5408864
Lithuania,LTU,2043,35840201.85763526
Lithuania,LTU,2044,36436927.17438388
Lithuania,LTU,2045,37033652.491132736
Lithuania,LTU,2046,37630377.80788159
Lithuania,LTU,2047,38227103.12463021
Lithuania,LTU,2048,38823828.44137907
Lithuania,LTU,2049,39420553.75812793
Lithuania,LTU,2050,40017279.07487655
Luxembourg,LUX,2021,2964892.497254923
Luxembourg,LUX,2022,3026630.4409653395
Luxembourg,LUX,2023,3088368.384675741
Luxembourg,LUX,2024,3150106.328386143
Luxembourg,LUX,2025,3211844.2720965445
Luxembourg,LUX,2026,3273582.215806961
Luxembourg,LUX,2027,3335320.1595173627
Luxembourg,LUX,2028,3397058.1032277644
Luxembourg,LUX,2029,3458796.046938181
Luxembourg,LUX,2030,3520533.9906485826
Luxembourg,LUX,2031,3582271.934358984
Luxembourg,LUX,2032,3644009.878069401
Luxembourg,LUX,2033,3705747.8217798024
Luxembourg,LUX,2034,3767485.765490204
Luxembourg,LUX,2035,3829223.7092006207
Luxembourg,LUX,2036,3890961.6529110223
Luxembourg,LUX,2037,3952699.596621424
Luxembourg,LUX,2038,4014437.5403318405
Luxembourg,LUX,2039,4076175.484042242
Luxembourg,LUX,2040,4137913.427752644
Luxembourg,LUX,2041,4199651.37146306
Luxembourg,LUX,2042,4261389.315173462
Luxembourg,LUX,2043,4323127.258883864
Luxembourg,LUX,2044,4384865.20259428
Luxembourg,LUX,2045,4446603.146304682
Luxembourg,LUX,2046,4508341.090015084
Luxembourg,LUX,2047,4570079.0337255
Luxembourg,LUX,2048,4631816.977435902
Luxembourg,LUX,2049,4693554.921146303
Luxembourg,LUX,2050,4755292.86485672
Macau,MAC,2021,3576102.4470588565
Macau,MAC,2022,3651070.767420858
Macau,MAC,2023,3726039.08778286
Macau,MAC,2024,3801007.4081448317
Macau,MAC,2025,3875975.7285068333
Macau,MAC,2026,3950944.048868805
Macau,MAC,2027,4025912.369230807
Macau,MAC,2028,4100880.6895928085
Macau,MAC,2029,4175849.0099547803
Macau,MAC,2030,4250817.330316782
Macau,MAC,2031,4325785.650678754
Macau,MAC,2032,4400753.9710407555
Macau,MAC,2033,4475722.291402757
Macau,MAC,2034,4550690.611764729
Macau,MAC,2035,4625658.932126731
Macau,MAC,2036,4700627.252488732
Macau,MAC,2037,4775595.572850704
Macau,MAC,2038,4850563.893212706
Macau,MAC,2039,4925532.213574678
Macau,MAC,2040,5000500.533936679
Macau,MAC,2041,5075468.854298681
Macau,MAC,2042,5150437.174660653
Macau,MAC,2043,5225405.4950226545
Macau,MAC,2044,5300373.815384656
Macau,MAC,2045,5375342.135746628
Macau,MAC,2046,5450310.45610863
Macau,MAC,2047,5525278.776470602
Macau,MAC,2048,5600247.096832603
Macau,MAC,2049,5675215.417194605
Macau,MAC,2050,5750183.737556577
Madagascar,MDG,2021,3739414.8447058946
Madagascar,MDG,2022,3794597.0581900626
Madagascar,MDG,2023,3849779.271674216
Madagascar,MDG,2024,3904961.485158384
Madagascar,MDG,2025,3960143.698642552
Madagascar,MDG,2026,4015325.912126705
Madagascar,MDG,2027,4070508.125610873
Madagascar,MDG,2028,4125690.339095041
Madagascar,MDG,2029,4180872.5525791943
Madagascar,MDG,2030,4236054.766063362
Madagascar,MDG,2031,4291236.9795475155
Madagascar,MDG,2032,4346419.193031684
Madagascar,MDG,2033,4401601.406515852
Madagascar,MDG,2034,4456783.620000005
Madagascar,MDG,2035,4511965.833484173
Madagascar,MDG,2036,4567148.046968341
Madagascar,MDG,2037,4622330.260452494
Madagascar,MDG,2038,4677512.473936662
Madagascar,MDG,2039,4732694.687420815
Madagascar,MDG,2040,4787876.900904983
Madagascar,MDG,2041,4843059.114389151
Madagascar,MDG,2042,4898241.3278733045
Madagascar,MDG,2043,4953423.541357473
Madagascar,MDG,2044,5008605.754841641
Madagascar,MDG,2045,5063787.968325794
Madagascar,MDG,2046,5118970.181809962
Madagascar,MDG,2047,5174152.395294115
Madagascar,MDG,2048,5229334.608778283
Madagascar,MDG,2049,5284516.822262451
Madagascar,MDG,2050,5339699.035746604
Malawi,MWI,2021,5474272.683921635
Malawi,MWI,2022,5599540.776591301
Malawi,MWI,2023,5724808.869260997
Malawi,MWI,2024,5850076.961930662
Malawi,MWI,2025,5975345.054600358
Malawi,MWI,2026,6100613.147270024
Malawi,MWI,2027,6225881.239939719
Malawi,MWI,2028,6351149.332609385
Malawi,MWI,2029,6476417.425279081
Malawi,MWI,2030,6601685.517948747
Malawi,MWI,2031,6726953.610618442
Malawi,MWI,2032,6852221.703288108
Malawi,MWI,2033,6977489.795957804
Malawi,MWI,2034,7102757.888627499
Malawi,MWI,2035,7228025.981297165
Malawi,MWI,2036,7353294.073966861
Malawi,MWI,2037,7478562.166636527
Malawi,MWI,2038,7603830.259306222
Malawi,MWI,2039,7729098.351975888
Malawi,MWI,2040,7854366.444645584
Malawi,MWI,2041,7979634.537315249
Malawi,MWI,2042,8104902.629984945
Malawi,MWI,2043,8230170.722654611
Malawi,MWI,2044,8355438.8153243065
Malawi,MWI,2045,8480706.907993972
Malawi,MWI,2046,8605975.000663668
Malawi,MWI,2047,8731243.093333334
Malawi,MWI,2048,8856511.18600303
Malawi,MWI,2049,8981779.278672725
Malawi,MWI,2050,9107047.37134239
Malaysia,MYS,2021,300851332.6549053
Malaysia,MYS,2022,307686280.26078796
Malaysia,MYS,2023,314521227.8666706
Malaysia,MYS,2024,321356175.47255325
Malaysia,MYS,2025,328191123.078434
Malaysia,MYS,2026,335026070.68431664
Malaysia,MYS,2027,341861018.2901993
Malaysia,MYS,2028,348695965.8960819
Malaysia,MYS,2029,355530913.50196457
Malaysia,MYS,2030,362365861.1078453
Malaysia,MYS,2031,369200808.71372795
Malaysia,MYS,2032,376035756.3196106
Malaysia,MYS,2033,382870703.92549324
Malaysia,MYS,2034,389705651.5313759
Malaysia,MYS,2035,396540599.1372566
Malaysia,MYS,2036,403375546.74313927
Malaysia,MYS,2037,410210494.3490219
Malaysia,MYS,2038,417045441.95490456
Malaysia,MYS,2039,423880389.5607872
Malaysia,MYS,2040,430715337.16666985
Malaysia,MYS,2041,437550284.7725506
Malaysia,MYS,2042,444385232.3784332
Malaysia,MYS,2043,451220179.9843159
Malaysia,MYS,2044,458055127.5901985
Malaysia,MYS,2045,464890075.19608116
Malaysia,MYS,2046,471725022.8019619
Malaysia,MYS,2047,478559970.40784454
Malaysia,MYS,2048,485394918.0137272
Malaysia,MYS,2049,492229865.61960983
Malaysia,MYS,2050,499064813.2254925
Maldives,MDV,2021,1594450.9129411876
Maldives,MDV,2022,1636430.1788235456
Maldives,MDV,2023,1678409.4447058886
Maldives,MDV,2024,1720388.7105882466
Maldives,MDV,2025,1762367.9764706045
Maldives,MDV,2026,1804347.2423529476
Maldives,MDV,2027,1846326.5082353055
Maldives,MDV,2028,1888305.7741176486
Maldives,MDV,2029,1930285.0400000066
Maldives,MDV,2030,1972264.3058823645
Maldives,MDV,2031,2014243.5717647076
Maldives,MDV,2032,2056222.8376470655
Maldives,MDV,2033,2098202.1035294235
Maldives,MDV,2034,2140181.3694117665
Maldives,MDV,2035,2182160.6352941245
Maldives,MDV,2036,2224139.9011764675
Maldives,MDV,2037,2266119.1670588255
Maldives,MDV,2038,2308098.4329411834
Maldives,MDV,2039,2350077.6988235265
Maldives,MDV,2040,2392056.9647058845
Maldives,MDV,2041,2434036.2305882424
Maldives,MDV,2042,2476015.4964705855
Maldives,MDV,2043,2517994.7623529434
Maldives,MDV,2044,2559974.0282352865
Maldives,MDV,2045,2601953.2941176444
Maldives,MDV,2046,2643932.5600000024
Maldives,MDV,2047,2685911.8258823454
Maldives,MDV,2048,2727891.0917647034
Maldives,MDV,2049,2769870.3576470613
Maldives,MDV,2050,2811849.6235294044
Mali,MLI,2021,10628250.607058942
Mali,MLI,2022,10890373.363439023
Mali,MLI,2023,11152496.119819105
Mali,MLI,2024,11414618.876199186
Mali,MLI,2025,11676741.632579327
Mali,MLI,2026,11938864.388959408
Mali,MLI,2027,12200987.145339489
Mali,MLI,2028,12463109.90171957
Mali,MLI,2029,12725232.658099651
Mali,MLI,2030,12987355.414479733
Mali,MLI,2031,13249478.170859814
Mali,MLI,2032,13511600.927239895
Mali,MLI,2033,13773723.683619976
Mali,MLI,2034,14035846.440000057
Mali,MLI,2035,14297969.196380198
Mali,MLI,2036,14560091.95276028
Mali,MLI,2037,14822214.70914036
Mali,MLI,2038,15084337.465520442
Mali,MLI,2039,15346460.221900523
Mali,MLI,2040,15608582.978280604
Mali,MLI,2041,15870705.734660685
Mali,MLI,2042,16132828.491040766
Mali,MLI,2043,16394951.247420847
Mali,MLI,2044,16657074.003800988
Mali,MLI,2045,16919196.76018107
Mali,MLI,2046,17181319.51656115
Mali,MLI,2047,17443442.27294123
Mali,MLI,2048,17705565.029321313
Mali,MLI,2049,17967687.785701394
Mali,MLI,2050,18229810.542081475
Malta,MLT,2021,5991752.862745166
Malta,MLT,2022,6082571.738310784
Malta,MLT,2023,6173390.613876402
Malta,MLT,2024,6264209.489441991
Malta,MLT,2025,6355028.365007609
Malta,MLT,2026,6445847.240573227
Malta,MLT,2027,6536666.116138846
Malta,MLT,2028,6627484.991704434
Malta,MLT,2029,6718303.867270052
Malta,MLT,2030,6809122.742835671
Malta,MLT,2031,6899941.618401289
Malta,MLT,2032,6990760.493966877
Malta,MLT,2033,7081579.369532496
Malta,MLT,2034,7172398.245098114
Malta,MLT,2035,7263217.1206637025
Malta,MLT,2036,7354035.996229321
Malta,MLT,2037,7444854.871794939
Malta,MLT,2038,7535673.747360557
Malta,MLT,2039,7626492.622926146
Malta,MLT,2040,7717311.498491764
Malta,MLT,2041,7808130.374057382
Malta,MLT,2042,7898949.249623001
Malta,MLT,2043,7989768.125188589
Malta,MLT,2044,8080587.000754207
Malta,MLT,2045,8171405.876319826
Malta,MLT,2046,8262224.751885444
Malta,MLT,2047,8353043.627451032
Malta,MLT,2048,8443862.50301665
Malta,MLT,2049,8534681.378582269
Malta,MLT,2050,8625500.254147857
Martinique,MTQ,2021,2449028.751372561
Martinique,MTQ,2022,2484416.23653093
Martinique,MTQ,2023,2519803.7216892987
Martinique,MTQ,2024,2555191.2068476677
Martinique,MTQ,2025,2590578.6920060366
Martinique,MTQ,2026,2625966.1771644056
Martinique,MTQ,2027,2661353.6623227745
Martinique,MTQ,2028,2696741.1474811584
Martinique,MTQ,2029,2732128.6326395273
Martinique,MTQ,2030,2767516.1177978963
Martinique,MTQ,2031,2802903.602956265
Martinique,MTQ,2032,2838291.088114634
Martinique,MTQ,2033,2873678.573273003
Martinique,MTQ,2034,2909066.058431372
Martinique,MTQ,2035,2944453.543589741
Martinique,MTQ,2036,2979841.028748125
Martinique,MTQ,2037,3015228.513906494
Martinique,MTQ,2038,3050615.9990648627
Martinique,MTQ,2039,3086003.4842232317
Martinique,MTQ,2040,3121390.9693816006
Martinique,MTQ,2041,3156778.4545399696
Martinique,MTQ,2042,3192165.9396983385
Martinique,MTQ,2043,3227553.4248567075
Martinique,MTQ,2044,3262940.9100150913
Martinique,MTQ,2045,3298328.3951734602
Martinique,MTQ,2046,3333715.880331829
Martinique,MTQ,2047,3369103.365490198
Martinique,MTQ,2048,3404490.850648567
Martinique,MTQ,2049,3439878.335806936
Martinique,MTQ,2050,3475265.820965305
Mauritania,MRT,2021,9142931.689411879
Mauritania,MRT,2022,9356442.005520463
Mauritania,MRT,2023,9569952.321629107
Mauritania,MRT,2024,9783462.637737691
Mauritania,MRT,2025,9996972.953846276
Mauritania,MRT,2026,10210483.26995486
Mauritania,MRT,2027,10423993.586063445
Mauritania,MRT,2028,10637503.902172029
Mauritania,MRT,2029,10851014.218280673
Mauritania,MRT,2030,11064524.534389257
Mauritania,MRT,2031,11278034.850497842
Mauritania,MRT,2032,11491545.166606426
Mauritania,MRT,2033,11705055.48271501
Mauritania,MRT,2034,11918565.798823655
Mauritania,MRT,2035,12132076.114932239
Mauritania,MRT,2036,12345586.431040823
Mauritania,MRT,2037,12559096.747149408
Mauritania,MRT,2038,12772607.063257992
Mauritania,MRT,2039,12986117.379366577
Mauritania,MRT,2040,13199627.69547522
Mauritania,MRT,2041,13413138.011583805
Mauritania,MRT,2042,13626648.32769239
Mauritania,MRT,2043,13840158.643800974
Mauritania,MRT,2044,14053668.959909558
Mauritania,MRT,2045,14267179.276018143
Mauritania,MRT,2046,14480689.592126787
Mauritania,MRT,2047,14694199.908235371
Mauritania,MRT,2048,14907710.224343956
Mauritania,MRT,2049,15121220.54045254
Mauritania,MRT,2050,15334730.856561124
Mauritius,MUS,2021,5686454.596862793
Mauritius,MUS,2022,5779025.722383171
Mauritius,MUS,2023,5871596.84790352
Mauritius,MUS,2024,5964167.973423898
Mauritius,MUS,2025,6056739.098944247
Mauritius,MUS,2026,6149310.224464595
Mauritius,MUS,2027,6241881.349984974
Mauritius,MUS,2028,6334452.475505322
Mauritius,MUS,2029,6427023.601025701
Mauritius,MUS,2030,6519594.726546049
Mauritius,MUS,2031,6612165.8520664275
Mauritius,MUS,2032,6704736.977586776
Mauritius,MUS,2033,6797308.103107154
Mauritius,MUS,2034,6889879.228627503
Mauritius,MUS,2035,6982450.3541478515
Mauritius,MUS,2036,7075021.47966823
Mauritius,MUS,2037,7167592.605188578
Mauritius,MUS,2038,7260163.730708957
Mauritius,MUS,2039,7352734.856229305
Mauritius,MUS,2040,7445305.981749684
Mauritius,MUS,2041,7537877.107270032
Mauritius,MUS,2042,7630448.232790381
Mauritius,MUS,2043,7723019.358310759
Mauritius,MUS,2044,7815590.483831108
Mauritius,MUS,2045,7908161.609351486
Mauritius,MUS,2046,8000732.7348718345
Mauritius,MUS,2047,8093303.860392213
Mauritius,MUS,2048,8185874.985912561
Mauritius,MUS,2049,8278446.11143291
Mauritius,MUS,2050,8371017.236953288
Mayotte,MYT,2021,178924.23921568692
Mayotte,MYT,2022,182623.98446455598
Mayotte,MYT,2023,186323.7297134241
Mayotte,MYT,2024,190023.47496229317
Mayotte,MYT,2025,193723.22021116223
Mayotte,MYT,2026,197422.96546003036
Mayotte,MYT,2027,201122.71070889942
Mayotte,MYT,2028,204822.45595776848
Mayotte,MYT,2029,208522.20120663662
Mayotte,MYT,2030,212221.94645550568
Mayotte,MYT,2031,215921.69170437474
Mayotte,MYT,2032,219621.43695324287
Mayotte,MYT,2033,223321.18220211193
Mayotte,MYT,2034,227020.927450981
Mayotte,MYT,2035,230720.67269984912
Mayotte,MYT,2036,234420.41794871818
Mayotte,MYT,2037,238120.16319758724
Mayotte,MYT,2038,241819.90844645537
Mayotte,MYT,2039,245519.65369532444
Mayotte,MYT,2040,249219.3989441935
Mayotte,MYT,2041,252919.14419306163
Mayotte,MYT,2042,256618.8894419307
Mayotte,MYT,2043,260318.63469079975
Mayotte,MYT,2044,264018.3799396679
Mayotte,MYT,2045,267718.12518853694
Mayotte,MYT,2046,271417.870437406
Mayotte,MYT,2047,275117.61568627413
Mayotte,MYT,2048,278817.3609351432
Mayotte,MYT,2049,282517.10618401226
Mayotte,MYT,2050,286216.8514328804
Mexico,MEX,2021,455488666.29569054
Mexico,MEX,2022,463551337.4639263
Mexico,MEX,2023,471614008.6321602
Mexico,MEX,2024,479676679.80039597
Mexico,MEX,2025,487739350.96863174
Mexico,MEX,2026,495802022.1368656
Mexico,MEX,2027,503864693.3051014
Mexico,MEX,2028,511927364.4733372
Mexico,MEX,2029,519990035.64157104
Mexico,MEX,2030,528052706.8098068
Mexico,MEX,2031,536115377.9780426
Mexico,MEX,2032,544178049.1462784
Mexico,MEX,2033,552240720.3145123
Mexico,MEX,2034,560303391.482748
Mexico,MEX,2035,568366062.6509838
Mexico,MEX,2036,576428733.8192177
Mexico,MEX,2037,584491404.9874535
Mexico,MEX,2038,592554076.1556892
Mexico,MEX,2039,600616747.323925
Mexico,MEX,2040,608679418.4921589
Mexico,MEX,2041,616742089.6603947
Mexico,MEX,2042,624804760.8286304
Mexico,MEX,2043,632867431.9968643
Mexico,MEX,2044,640930103.1651001
Mexico,MEX,2045,648992774.3333359
Mexico,MEX,2046,657055445.5015717
Mexico,MEX,2047,665118116.6698055
Mexico,MEX,2048,673180787.8380413
Mexico,MEX,2049,681243459.0062771
Mexico,MEX,2050,689306130.174511
Micronesia,NA,2021,16784.353725490277
Micronesia,NA,2022,17128.884675716516
Micronesia,NA,2023,17473.415625942755
Micronesia,NA,2024,17817.946576168993
Micronesia,NA,2025,18162.47752639535
Micronesia,NA,2026,18507.008476621588
Micronesia,NA,2027,18851.539426847827
Micronesia,NA,2028,19196.070377074066
Micronesia,NA,2029,19540.601327300305
Micronesia,NA,2030,19885.132277526543
Micronesia,NA,2031,20229.663227752782
Micronesia,NA,2032,20574.19417797902
Micronesia,NA,2033,20918.72512820526
Micronesia,NA,2034,21263.2560784315
Micronesia,NA,2035,21607.787028657738
Micronesia,NA,2036,21952.317978883977
Micronesia,NA,2037,22296.848929110216
Micronesia,NA,2038,22641.379879336455
Micronesia,NA,2039,22985.910829562694
