iso3c,year,Total_Access,Urban_Access,Rural_Access,Country Name,BEC (toe/m2),BCE (tCO2e/m2),DBE (tCO2e/m2),total_building_stock_m2,Building Energy Consumption (toe),Building Carbon Emissions (tCO2e),Direct Building Emissions (tCO2e)
BRA,2025,100,100,84.9737407,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,6661572512.67,4199577.017069392,62583959.125340894,22992314.732428107
BRA,2026,100,100,85.83401197,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,6788562790.6811,4279634.008404748,63777003.91367675,23430619.717390206
BRA,2027,100,100,86.7029926,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,6917973898.11027,4361217.134833137,64992791.84397522,23877280.157732833
BRA,2028,100,100,87.58077076,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7049851983.49081,4444355.489233074,66231756.47121396,24332455.334406562
BRA,2029,100,100,88.46743552,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7184244075.09047,4529078.719083739,67494339.6152757,24796307.564751826
BRA,2030,100,100,89.36307684,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7321198097.682,4615417.037037448,68780991.51850387,25269002.26038225
BRA,2031,100,100,90.2677856,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7482905491.53951,4717360.332474459,70300195.7166411,25827132.83496671
BRA,2032,100,100,91.1816536,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7648184606.97583,4821555.306449114,71852955.42691456,26397591.15146503
BRA,2033,100,100,92.10477357,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7817114334.60153,4928051.693043626,73440011.80867334,26980649.499602214
BRA,2034,100,100,93.03723918,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,7989775307.52819,5036900.324844681,75062122.39166729,27576586.183318634
BRA,2035,100,100,93.97914504,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,8166249939.856,5148153.15720672,76720061.43762937,28185685.653609358
BRA,2036,100,100,94.93058672,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,8342043072.03085,5258976.359421514,78371597.94460599,28792432.936638404
BRA,2037,100,100,95.89166076,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,8521620465.71465,5372185.2292289585,80058686.72803764,29412241.53987046
BRA,2038,100,100,96.86246469,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,8705063583.90308,5487831.122389836,81782093.11424664,30045392.631578065
BRA,2039,100,100,97.843097,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,8892455643.22848,5605966.500189519,83542598.90457296,30692173.432683617
BRA,2040,100,100,98.8336572,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,9083881651.71,5726644.953236352,85341002.7300284,31352877.34705345
BRA,2041,100,100,99.83424579,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,9275500075.14086,5847444.708182617,87141214.25018384,32014245.378651768
BRA,2042,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,9471160561.38208,5970792.653371899,88979400.03140517,32689564.527666774
BRA,2043,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,9670948375.05213,6096742.541177444,90856361.11539645,33379129.083613392
BRA,2044,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,9874950579.36969,6225349.257842926,92772915.44130176,34083239.54384743
BRA,2045,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,10083256074.094,6356668.847400747,94729898.20214617,34802202.74451607
BRA,2046,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,10289659837.1959,6486789.5505996905,96669014.62679175,35514602.14783568
BRA,2047,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,10500288675.3241,6619573.818286163,98647824.67066078,36241584.33241122
BRA,2048,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,10715229075.5595,6755076.173496057,100667140.8602139,36983447.807067834
BRA,2049,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,10934569295.3697,6893352.255349389,102727792.35429229,37740497.19109304
BRA,2050,100,100,100,Brazil,6.304182697226507e-4,0.009394772631583477,0.0034514845689509193,11158399398.848,7034458.841896022,104830625.28457472,38513043.33931509
BRB,2020,100,100,100,Barbados,NA,NA,NA,7644695.294,NA,NA,NA
BRB,2021,100,100,100,Barbados,NA,NA,NA,7975370.48260604,NA,NA,NA
BRB,2022,100,100,100,Barbados,NA,NA,NA,8320349.19491766,NA,NA,NA
BRB,2023,100,100,100,Barbados,NA,NA,NA,8680250.13713795,NA,NA,NA
BRB,2024,100,100,100,Barbados,NA,NA,NA,9055718.77792191,NA,NA,NA
BRB,2025,100,100,100,Barbados,NA,NA,NA,9447428.506,NA,NA,NA
BRB,2026,100,100,100,Barbados,NA,NA,NA,9652161.66734993,NA,NA,NA
BRB,2027,100,100,100,Barbados,NA,NA,NA,9861331.55635859,NA,NA,NA
BRB,2028,100,100,100,Barbados,NA,NA,NA,10075034.3203828,NA,NA,NA
BRB,2029,100,100,100,Barbados,NA,NA,NA,10293368.1903677,NA,NA,NA
BRB,2030,100,100,100,Barbados,NA,NA,NA,10516433.526,NA,NA,NA
BRB,2031,100,100,100,Barbados,NA,NA,NA,10756042.6602426,NA,NA,NA
BRB,2032,100,100,100,Barbados,NA,NA,NA,11001111.1108086,NA,NA,NA
BRB,2033,100,100,100,Barbados,NA,NA,NA,11251763.2641694,NA,NA,NA
BRB,2034,100,100,100,Barbados,NA,NA,NA,11508126.3408499,NA,NA,NA
BRB,2035,100,100,100,Barbados,NA,NA,NA,11770330.46,NA,NA,NA
BRB,2036,100,100,100,Barbados,NA,NA,NA,12046891.9217526,NA,NA,NA
BRB,2037,100,100,100,Barbados,NA,NA,NA,12329951.6073561,NA,NA,NA
BRB,2038,100,100,100,Barbados,NA,NA,NA,12619662.2022674,NA,NA,NA
BRB,2039,100,100,100,Barbados,NA,NA,NA,12916179.9795163,NA,NA,NA
BRB,2040,100,100,100,Barbados,NA,NA,NA,13219664.884,NA,NA,NA
BRB,2041,100,100,100,Barbados,NA,NA,NA,13530476.9977064,NA,NA,NA
BRB,2042,100,100,100,Barbados,NA,NA,NA,13848596.7225265,NA,NA,NA
BRB,2043,100,100,100,Barbados,NA,NA,NA,14174195.870233,NA,NA,NA
BRB,2044,100,100,100,Barbados,NA,NA,NA,14507450.2921244,NA,NA,NA
BRB,2045,100,100,100,Barbados,NA,NA,NA,14848539.974,NA,NA,NA
BRB,2046,100,100,100,Barbados,NA,NA,NA,15196608.7615798,NA,NA,NA
BRB,2047,100,100,100,Barbados,NA,NA,NA,15552836.727173,NA,NA,NA
BRB,2048,100,100,100,Barbados,NA,NA,NA,15917415.1323585,NA,NA,NA
BRB,2049,100,100,100,Barbados,NA,NA,NA,16290539.7221314,NA,NA,NA
BRB,2050,100,100,100,Barbados,NA,NA,NA,16672410.83,NA,NA,NA
BRN,2020,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,54196389.758,29300,2300000,100000
BRN,2021,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,55312751.1911725,29903.534481503466,2347376.4268756984,102059.8446467695
BRN,2022,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,56452107.9355648,30519.500835715586,2395728.734544227,104162.11889322725
BRN,2023,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,57614933.6588641,31148.15513990086,2445077.024633856,106307.69672321113
BRN,2024,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,58801711.785576,31789.75874611756,2495441.8128351667,108497.47012326813
BRN,2025,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,60012935.698,32444.578389870392,2546844.037430099,110732.34945348256
BRN,2026,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,61658914.7991658,33334.43817351104,2616696.5119138355,113769.41356147111
BRN,2027,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,63350038.2874535,34248.70420540139,2688464.8352362867,116889.77544505594
BRN,2028,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,65087544.3412138,35188.04587746658,2762201.5535212676,120095.71971831599
BRN,2029,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,66872705.0984038,36153.150941092084,2837960.654078901,123389.59365560439
BRN,2030,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,68706827.588,37144.72601067015,2915797.6049331515,126773.80891013703
BRN,2031,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,70262295.0745072,37985.652824396406,2981808.92478197,129643.86629486828
BRN,2032,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,71852977.0977135,38845.61754691862,3049314.6879833727,132578.89947753795
BRN,2033,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,73479670.8864944,39725.051181227165,3118348.7275366033,135580.3794581132
BRN,2034,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,75143191.7183476,40624.394487874335,3188945.642392866,138649.81053882025
BRN,2035,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,76844373.328,41544.09820587813,3261140.814795894,141788.73107808235
BRN,2036,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,78252328.8149779,42305.2761358594,3320891.983360977,144386.60797221638
BRN,2037,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,79686081.0983568,43080.40049544464,3381737.9228506032,147032.08360220015
BRN,2038,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,81146102.831364,43869.72681345453,3443698.691841141,149726.0300800496
BRN,2039,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,82632875.327258,44673.515300551386,3506794.7164255353,152469.33549676242
BRN,2040,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,84146888.718,45492.030935021154,3571046.796947053,155262.90421508928
BRN,2041,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,85388189.7510183,46163.111064709454,3623725.44193965,157553.28008433263
BRN,2042,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,86647801.9572487,46844.09069835937,3677181.1810998823,159877.44265651662
BRN,2043,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,87925995.455748,47535.1158694687,3731425.4778081225,162235.8903394836
BRN,2044,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,89223044.3502609,48236.33476576276,3786469.96454793,164629.12889338826
BRN,2045,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,90539226.788,48947.897760972475,3842326.44540057,167057.6715391552
BRN,2046,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,91622937.6848191,49533.78049999962,3888317.240614305,169057.27133105672
BRN,2047,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,92719620.0786296,50126.67597296614,3934858.523475158,171080.80536848513
BRN,2048,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,93829429.231997,50726.66811891651,3981956.8830548795,173128.56013282086
BRN,2049,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,94952522.2659052,51333.84188160525,4029618.987293245,175200.82553448892
BRN,2050,100,100,100,Brunei Darussalam,5.406264168301909e-4,0.0424382511504928,0.0018451413543692523,96089058.182,51948.2832215224,4077851.583942031,177297.89495400136
BTN,2020,86,97.7,78.1,Bhutan,NA,NA,NA,16747204.124,NA,NA,NA
BTN,2021,86.90662512,98.68283614,79.01476716,Bhutan,NA,NA,NA,17286394.5400691,NA,NA,NA
BTN,2022,87.82280802,99.67555936,79.94024877,Bhutan,NA,NA,NA,17842944.6480981,NA,NA,NA
BTN,2023,88.74864946,100,80.87657033,Bhutan,NA,NA,NA,18417413.3580674,NA,NA,NA
BTN,2024,89.68425126,100,81.82385881,Bhutan,NA,NA,NA,19010377.5745376,NA,NA,NA
BTN,2025,90.62971632,100,82.78224266,Bhutan,NA,NA,NA,19622432.776,NA,NA,NA
BTN,2026,91.58514861,100,83.75185183,Bhutan,NA,NA,NA,20608422.3876562,NA,NA,NA
BTN,2027,92.55065322,100,84.73281782,Bhutan,NA,NA,NA,21643956.0861946,NA,NA,NA
BTN,2028,93.52633633,100,85.72527363,Bhutan,NA,NA,NA,22731523.3669567,NA,NA,NA
BTN,2029,94.51230523,100,86.72935384,Bhutan,NA,NA,NA,23873738.8176501,NA,NA,NA
BTN,2030,95.50866837,100,87.74519462,Bhutan,NA,NA,NA,25073348.404,NA,NA,NA
BTN,2031,96.51553532,100,88.7729337,Bhutan,NA,NA,NA,26186719.8572364,NA,NA,NA
BTN,2032,97.53301682,100,89.81271044,Bhutan,NA,NA,NA,27349530.0999359,NA,NA,NA
BTN,2033,98.56122476,100,90.86466586,Bhutan,NA,NA,NA,28563974.4406782,NA,NA,NA
BTN,2034,99.60027223,100,91.92894258,Bhutan,NA,NA,NA,29832345.6697937,NA,NA,NA
BTN,2035,100,100,93.00568493,Bhutan,NA,NA,NA,31157038.388,NA,NA,NA
BTN,2036,100,100,94.09503891,Bhutan,NA,NA,NA,32432072.8120531,NA,NA,NA
BTN,2037,100,100,95.19715224,Bhutan,NA,NA,NA,33759285.2628581,NA,NA,NA
BTN,2038,100,100,96.31217437,Bhutan,NA,NA,NA,35140811.0133335,NA,NA,NA
BTN,2039,100,100,97.44025649,Bhutan,NA,NA,NA,36578872.7178247,NA,NA,NA
BTN,2040,100,100,98.58155158,Bhutan,NA,NA,NA,38075783.988,NA,NA,NA
BTN,2041,100,100,99.73621439,Bhutan,NA,NA,NA,39508528.5848011,NA,NA,NA
BTN,2042,100,100,100,Bhutan,NA,NA,NA,40995185.5864082,NA,NA,NA
BTN,2043,100,100,100,Bhutan,NA,NA,NA,42537783.6498465,NA,NA,NA
BTN,2044,100,100,100,Bhutan,NA,NA,NA,44138427.7679931,NA,NA,NA
BTN,2045,100,100,100,Bhutan,NA,NA,NA,45799302.142,NA,NA,NA
BTN,2046,100,100,100,Bhutan,NA,NA,NA,47371508.9997115,NA,NA,NA
BTN,2047,100,100,100,Bhutan,NA,NA,NA,48997686.8632643,NA,NA,NA
BTN,2048,100,100,100,Bhutan,NA,NA,NA,50679688.459262,NA,NA,NA
BTN,2049,100,100,100,Bhutan,NA,NA,NA,52419430.1150473,NA,NA,NA
BTN,2050,100,100,100,Bhutan,NA,NA,NA,54218893.942,NA,NA,NA
BWA,2020,65.3,85.8,26.3,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,68365642.628,75800,2599999.9999999995,100000
BWA,2021,65.95844992,86.65930694,26.56614831,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,72052807.4256715,79888.12205838949,2740225.82258328,105393.30086858771
BWA,2022,66.62353929,87.52722004,26.83498996,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,75938832.114402,84196.72883926293,2888014.4456739263,111077.4786797664
BWA,2023,67.29533507,88.40382549,27.10655222,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,80034441.8064234,88737.71174707334,3043773.753857396,117068.22130220756
BWA,2024,67.97390487,89.28921034,27.3808626,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,84350940.0515385,93523.60352549303,3207933.6301620295,123382.06269853962
BWA,2025,68.659317,90.18346253,27.65794892,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,88900240.034,98567.61284676794,3380947.1425012746,130036.42855774135
BWA,2026,69.35164046,91.08667087,27.93783928,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,92115580.2194569,102132.60217018891,3503229.0981858987,134739.58069945767
BWA,2027,70.05094493,91.99892505,28.22056204,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,95447212.6950613,105826.52987924234,3629933.742559763,139612.8362522986
BWA,2028,70.75730082,92.92031566,28.50614588,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,98899343.5155282,109654.05941209896,3761221.0352434996,144662.34750936538
BWA,2029,71.47077921,93.85093422,28.79461974,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,102476330.859985,113620.02287396771,3897256.72127066,149894.48927964078
BWA,2030,72.19145193,94.79087313,29.08601287,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,106182690.534,117729.42713743723,4038212.540334258,155315.86693593304
BWA,2031,72.91939153,95.74022576,29.38035482,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,109953036.372529,121909.77568057297,4181601.8043468297,160830.83862872425
BWA,2032,73.65467128,96.69908637,29.67767542,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,113857260.036818,126238.56046744924,4330082.549015408,166541.63650059266
BWA,2033,74.39736519,97.66755019,29.97800482,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,117900115.274402,130721.05218739626,4483835.563156072,172455.21396754123
BWA,2034,75.14754803,98.6457134,30.28137346,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,122086524.629367,135362.7086819171,4643048.0550525645,178578.7713481756
BWA,2035,75.9052953,99.63367314,30.5878121,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,126421585.436,140169.1815901115,4807913.8803996025,184919.76463075395
BWA,2036,76.67068329,100,30.89735182,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,130610532.390041,144813.6516325281,4967222.879216003,191047.03381600018
BWA,2037,77.44378904,100,31.21002399,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,134938279.031835,149612.01500392178,5131810.541031618,197377.3285012161
BWA,2038,78.22469037,100,31.5258603,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,139409424.453596,154569.37092045462,5301851.772997123,203917.37588450479
BWA,2039,79.01346588,100,31.84489279,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,144028720.137284,159690.98755951397,5477527.27776697,210674.1260679604
BWA,2040,79.81019498,100,32.1671538,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,148801075.004,164982.30765819928,5659023.745531901,217654.75944353468
BWA,2041,80.61495787,100,32.49267599,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,153372816.809416,170051.19921731413,5832890.738324759,224341.95147402922
BWA,2042,81.42783555,100,32.82149237,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,158085020.12114,175275.8266368535,6012099.594403946,231234.5997847672
BWA,2043,82.24890985,100,33.15363627,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,162942000.457326,180660.97472192562,6196814.436372118,238339.01678354305
BWA,2044,83.07826342,100,33.48914138,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,167948205.925457,186211.57528526933,6387204.429310028,245661.70881961653
BWA,2045,83.91597975,100,33.8280417,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,173108221.296,191932.7116638948,6583443.935700877,253209.38214234143
BWA,2046,84.76214315,100,34.17037159,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,178048571.094504,197410.2951448878,6771329.384916995,260435.7455737306
BWA,2047,85.61683881,100,34.51616576,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,183129913.943188,203044.20383241467,6964576.912457495,267868.3427868268
BWA,2048,86.48015275,100,34.86545926,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,188356273.654333,208838.89910443043,7163339.547117665,275513.0595045256
BWA,2049,87.35217189,100,35.21828752,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,193731788.876132,214798.9696625251,7367774.684994264,283375.9494228563
BWA,2050,88.232984,100,35.57468629,Botswana,0.0011087440574859039,0.03803079880558509,0.0014627230309840421,199260716.37,220929.13516562167,7578044.214124225,291463.2390047779
CAF,2020,0.8,1.5,0,Central African Republic,NA,NA,NA,8934929.306,NA,NA,NA
CAF,2021,0.807811377,1.514883656,0,Central African Republic,NA,NA,NA,9192262.15153001,NA,NA,NA
CAF,2022,0.815699027,1.529914993,0,Central African Republic,NA,NA,NA,9457006.38120428,NA,NA,NA
CAF,2023,0.823663693,1.545095479,0,Central African Republic,NA,NA,NA,9729375.44859428,NA,NA,NA
CAF,2024,0.831706128,1.560426591,0,Central African Republic,NA,NA,NA,10009588.9548987,NA,NA,NA
CAF,2025,0.839827091,1.575909826,0,Central African Republic,NA,NA,NA,10297872.826,NA,NA,NA
CAF,2026,0.848027349,1.591546692,0,Central African Republic,NA,NA,NA,10886796.736562,NA,NA,NA
CAF,2027,0.856307677,1.607338714,0,Central African Republic,NA,NA,NA,11509400.5515364,NA,NA,NA
CAF,2028,0.864668855,1.623287431,0,Central African Republic,NA,NA,NA,12167610.3872533,NA,NA,NA
CAF,2029,0.873111673,1.639394399,0,Central African Republic,NA,NA,NA,12863462.5124965,NA,NA,NA
CAF,2030,0.881636929,1.655661187,0,Central African Republic,NA,NA,NA,13599109.648,NA,NA,NA
CAF,2031,0.890245428,1.672089381,0,Central African Republic,NA,NA,NA,14408200.4153239,NA,NA,NA
CAF,2032,0.898937982,1.688680582,0,Central African Republic,NA,NA,NA,15265428.7362607,NA,NA,NA
CAF,2033,0.907715412,1.705436409,0,Central African Republic,NA,NA,NA,16173658.5961152,NA,NA,NA
CAF,2034,0.916578546,1.722358495,0,Central African Republic,NA,NA,NA,17135924.37547,NA,NA,NA
CAF,2035,0.925528222,1.739448488,0,Central African Republic,NA,NA,NA,18155440.988,NA,NA,NA
CAF,2036,0.934565285,1.756708057,0,Central African Republic,NA,NA,NA,19321553.1893275,NA,NA,NA
CAF,2037,0.943690588,1.774138882,0,Central African Republic,NA,NA,NA,20562564.0211527,NA,NA,NA
CAF,2038,0.952904992,1.791742663,0,Central African Republic,NA,NA,NA,21883284.1739429,NA,NA,NA
CAF,2039,0.962209368,1.809521117,0,Central African Republic,NA,NA,NA,23288833.325694,NA,NA,NA
CAF,2040,0.971604594,1.827475977,0,Central African Republic,NA,NA,NA,24784659.988,NA,NA,NA
CAF,2041,0.981091557,1.845608992,0,Central African Republic,NA,NA,NA,26452113.5908737,NA,NA,NA
CAF,2042,0.990671152,1.863921931,0,Central African Republic,NA,NA,NA,28231749.548441,NA,NA,NA
CAF,2043,1.000344285,1.882416579,0,Central African Republic,NA,NA,NA,30131115.225548,NA,NA,NA
CAF,2044,1.010111869,1.901094739,0,Central African Republic,NA,NA,NA,32158265.7559877,NA,NA,NA
CAF,2045,1.019974825,1.919958232,0,Central African Republic,NA,NA,NA,34321798.204,NA,NA,NA
CAF,2046,1.029934086,1.939008897,0,Central African Republic,NA,NA,NA,36666674.9219506,NA,NA,NA
CAF,2047,1.03999059,1.958248591,0,Central African Republic,NA,NA,NA,39171754.4005406,NA,NA,NA
CAF,2048,1.050145289,1.977679189,0,Central African Republic,NA,NA,NA,41847981.7458899,NA,NA,NA
CAF,2049,1.060399141,1.997302587,0,Central African Republic,NA,NA,NA,44707049.8374249,NA,NA,NA
CAF,2050,1.070753113,2.017120696,0,Central African Republic,NA,NA,NA,47761450.416,NA,NA,NA
CAN,2020,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3492242653.276,5896030.49,126900000,76800000
CAN,2021,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3559753956.33671,6010011.315728755,129353204.2039998,78284681.50407553
CAN,2022,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3628570373.75902,6126195.594892142,131853833.2375233,79798064.55982497
CAN,2023,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3698717135.74023,6244625.924190139,134402803.90743515,81340704.01962976
CAN,2024,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3770219960.22253,6365345.723793206,137001050.74411815,82913165.46216133
CAN,2025,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3843105062.322,6488399.253261473,139649526.34410155,84516025.39973994
CAN,2026,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3880430837.74371,6551417.185232164,141005858.4696976,85336878.88473423
CAN,2027,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3918119136.04425,6615047.172595084,142375363.8360707,86165704.82750377
CAN,2028,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3956173478.191,6679295.159877311,143758170.3870108,87002580.65975122
CAN,2029,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,3994597419.34838,6744167.149341548,145154407.30894905,87847584.56522684
CAN,2030,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4033394549.21,6809669.201546889,146564205.0430272,88700795.48703301
CAN,2031,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4075676034.41616,6881053.967924491,148100616.17059547,89630632.95430835
CAN,2032,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4118400750.24839,6953187.050368548,149653133.27132553,90570217.77177148
CAN,2033,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4161573343.02853,7026076.293366962,151221925.18177897,91519652.11946905
CAN,2034,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4205198507.78512,7099729.623640229,152807162.50840575,92479039.24858597
CAN,2035,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4249280988.764,7174155.051003504,154409017.64609846,93448483.49267425
CAN,2036,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4294899983.97583,7251174.609320792,156066706.148056,94451718.14161307
CAN,2037,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4341008730.91969,7329021.026316377,157742191.09229,95465723.21424644
CAN,2038,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4387612487.42202,7407703.178894896,159435663.53602123,96490614.33858494
CAN,2039,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4434716567.7557,7487230.039260758,161147316.58760303,97526508.3839867
CAN,2040,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4482326343.246,7567610.675941184,162877345.42854038,98573523.47448306
CAN,2041,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4532033994.23164,7651533.202207415,164683606.20029986,99666674.20159991
CAN,2042,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4582292888.11601,7736386.404048341,166509897.86074436,100771947.64149067
CAN,2043,100,100,100,Canada,0.0016883221114286136,0.036337681140500865,0.02199159898810454,4633109138.01707,7822180.6023761835,168356442.5464051,101889478.2313941
